report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2013-04-01,N06000067,14,ANANTA OC EXPANSION PH-III 15.0 Mty,Coal,MCL,Odisha,2008-08-01,2012-03-01,,207.28,207.28,102.56,,,,24(O),5/9,consolidated,54
2013-04-01,060100096,15,ASHOK EXPN.OCP -CCL (10 MTY),Coal,CCL,Jharkhand,2007-12-01,2011-03-01,,471.66,341.63,236.63,,341.63,,36(O),0/4,consolidated,54
2013-04-01,N06000044,16,"BALRAM OCP EXTENSION,MCL (8.00 Mty)",Coal,MCL,Odisha,2007-12-01,2010-03-01,,172.08,172.08,119.73,,,,60(O),4/5,consolidated,54
2013-04-01,N06000099,17,BAROUD OC EXPANSION (RCE)- 3MTY,Coal,SECL,Chhatisgarh,2012-04-01,2016-03-01,,258.56,258.56,42.62,,,,0(O),0/6,consolidated,54
2013-04-01,N06000034,18,"BHUBANESWARI OCP, MCL (20.0 Mty)",Coal,MCL,Odisha,2007-12-01,2017-03-01,,490,490.1,123.4,,,,0(O),6/12,consolidated,54
2013-04-01,N06000019,19,BINA EXTN. PROJ(6.0 Mtpa),Coal,NCL,Multi State,2006-11-01,2014-03-01,,168.97,168.97,40.86,,168.97,2014-03-01,0(O),1/4,consolidated,54
2013-04-01,N06000009,20,BLOCK-B OCP NCL (3.5 MTY),Coal,NCL,Madhya pradesh,2011-06-01,2015-03-01,,746.04,535.1,170.09,,535.1,2015-03-01,0(O),0/3,consolidated,54
2013-04-01,N06000049,21,Batura OCP (2.0 MTY),Coal,SECL,Madhya pradesh,2008-09-01,2015-03-01,,203.82,203.82,,,,,0(O),1/2,consolidated,54
2013-04-01,N06000046,22,CHURCHA ROUG(1.35MTY),Coal,SECL,Chhatisgarh,2008-06-01,2014-03-01,,462.35,462.35,267.13,,,,24(O),2/8,consolidated,54
2013-04-01,N06000083,23,Churi Benti UG (0.81 MTY),Coal,CCL,Jharkhand,2007-08-01,2011-03-01,,163.51,163.51,34.96,,,,60(O),0/2,consolidated,54
2013-04-01,060100094,24,DIPKA EXPANSION OCP (SECL) (20- 25) MTY,Coal,SECL,Chhatisgarh,2009-12-01,2014-03-01,,1943.66,1943.66,1283.53,,,,24(O),6/12,consolidated,54
2013-04-01,060100093,25,GEVRA EXPANSION OCP (SECL) (25- 35) MTY,Coal,SECL,Chhatisgarh,2010-06-01,2014-03-01,,2675.67,2675.67,1445.34,,,,24(O),10/15,consolidated,54
2013-04-01,N06000042,26,GOPAL PRASAD OCP (15MTY),Coal,MCL,Odisha,2008-02-01,2015-03-01,,395.87,395.87,84.5,,,,0(O),2/12,consolidated,54
2013-04-01,N06000068,27,HINGULA OC-II EXP PH-III (15 MTY),Coal,MCL,Odisha,2008-11-01,2013-03-01,,479.63,479.63,126.19,,,,24(O),5/10,consolidated,54
2013-04-01,N06000075,28,JAGANNATHPUR OCP(3.00 MTY),Coal,SECL,Chhatisgarh,2008-09-01,2015-03-01,,152.43,152.43,,,,,24(O),1/7,consolidated,54
2013-04-01,N06000094,29,JALAGAM VENGALA RAO OCP-II,Coal,SCCL,Andhra Pradesh,2011-07-01,2015-03-01,,447.06,447.06,3.02,,,,0(O),4/31,consolidated,54
2013-04-01,N06000025,30,JALLARAM SHAFT PROJECT,Coal,SCCL,Andhra Pradesh,2007-09-01,2013-03-01,,467.78,467.78,12.31,,,,,4/83,consolidated,54
2013-04-01,N06000020,31,JHANJRA R-VI SEAM PSLW,Coal,ECL,West Bengal,2006-11-01,2011-03-01,,287.18,287.17,0.92,,,,72(O),0/2,consolidated,54
2013-04-01,N06000048,32,KAKATIYA LONGWALL,Coal,SCCL,Andhra Pradesh,2008-12-01,2012-12-01,,453.63,453.63,84.1,,,,39(O),8/44,consolidated,54
2013-04-01,N06000035,33,"KANIHA OCP, MCL, (10.0 Mty)",Coal,MCL,Odisha,2007-12-01,2013-03-01,,457.77,457.77,113.13,,,,24(O),6/11,consolidated,54
2013-04-01,N06000088,34,KARMA OCP (1.0MTY),Coal,CCL,Jharkhand,2009-06-01,2014-03-01,,162.46,162.46,35.84,,,,0(O),0/3,consolidated,54
2013-04-01,N06000076,35,KARTALI (EAST) OCP (2.50 MTY),Coal,SECL,Chhatisgarh,2008-07-01,2014-03-01,,178.44,178.44,,,,,24(O),1/7,consolidated,54
2013-04-01,N06000091,36,"KHADIA EXPANSION OPENCAST PROJECT 4 TO 10 MTPA,6MT",Coal,NCL,Uttar Pradesh,2011-06-01,2018-03-01,,1131.28,1131.28,3.87,,1131.28,2018-03-01,0(O),0/3,consolidated,54
2013-04-01,N06000007,37,KRISHNASHILA (NCL) (4MTY),Coal,NCL,Uttar Pradesh,2011-06-01,2013-03-01,,789.88,741.62,366.34,,741.62,,12(O),2/5,consolidated,55
2013-04-01,060100092,38,KULDA OCP (MAHANADI COALFIELDS LTD),Coal,MCL,Odisha,2005-01-01,2010-03-01,,302.96,302.96,109.05,,,,48(O),7/10,consolidated,55
2013-04-01,N06000008,39,KUSMUNDA EXPN.OCP(SECL)(10- 15)MTY,Coal,SECL,Chhatisgarh,2008-06-01,2013-03-01,,1188.31,1188.31,731.31,,,,,0/9,consolidated,55
2013-04-01,N06000089,40,Kistaram OCP,Coal,SCCL,Andhra Pradesh,2010-11-01,2015-03-01,,242.29,242.29,,,,,0(O),0/28,consolidated,55
2013-04-01,N06000015,41,MAGADH OC 20 MTY (CCL),Coal,CCL,Jharkhand,2008-08-01,2012-07-01,,469.78,706.4,19.36,,,,44(O),1/5,consolidated,55
2013-04-01,N06000081,42,MANIKPUR OC EXPANSION (3.5 MTY),Coal,SECL,Chhatisgarh,2009-12-01,2014-03-01,,321.42,321.5,206.28,,,,24(O),1/6,consolidated,55
2013-04-01,N06000080,43,MANUGURU OC-II EXTENSION PHASE-II,Coal,SCCL,Andhra Pradesh,2010-03-01,2012-03-01,,181.19,181.19,34.29,,,,36(O),7/20,consolidated,55
2013-04-01,N06000098,44,Moonidih XV Seam UG,Coal,BCCL,Jharkhand,2011-08-01,2015-04-01,,1230.27,1230.27,,,,,0(O),0/0,consolidated,55
2013-04-01,N06000096,45,Muraidih UG,Coal,BCCL,Jharkhand,2011-02-01,2014-04-01,,339.88,339.88,,,,,0(O),0/0,consolidated,55
2013-04-01,N06000095,46,NEYVELI NEW THERMAL POWER PROJECT(2x500 MW),Coal,NLC,Tamil Nadu,2011-06-01,2015-12-01,,5907.11,5907.11,28.94,,,,24(O),0/33,consolidated,55
2013-04-01,N06000033,47,"NIGAHI OC EXPANSION PROJECT 10 MTY TO 15 MTY, SINGRAULI",Coal,NCL,Madhya pradesh,2007-10-01,2012-03-01,,259.4,259.4,4.42,,,,36(O),0/2,consolidated,55
2013-04-01,N06000084,48,North Urimari OCP (3.0 MTY),Coal,CCL,Jharkhand,2007-12-01,2012-03-01,,179.87,179.87,60.75,,,,60(O),0/4,consolidated,55
2013-04-01,N06000045,49,PELMA OCP(10.00MTY),Coal,SECL,Chhatisgarh,2008-07-01,2015-03-01,,448.32,448.32,,,,,0(O),1/1,consolidated,55
2013-04-01,N06000066,50,PENGANGA OC,Coal,WCL,Maharashtra,2008-10-01,2014-03-01,,339.77,339.77,0.91,,,,24(O),0/1,consolidated,55
2013-04-01,N06000085,51,Purnadih OCP (3.0 MTY),Coal,CCL,Jharkhand,2008-07-01,2013-03-01,,210.98,210.98,91.63,,,,24(O),2/4,consolidated,55
2013-04-01,N06000056,52,RAJMAHAL OC EXP.,Coal,ECL,Jharkhand,2009-09-01,2014-03-01,,153.82,153.82,29.19,,,,24(O),0/2,consolidated,55
2013-04-01,N06000078,53,RAMAGUNDAM OC-II EXTENSION,Coal,SCCL,Andhra Pradesh,2009-12-01,2012-03-01,,418.97,418.97,200.01,,,,36(O),24/27,consolidated,55
2013-04-01,N06000093,54,RCE OF INDARAM OCP(1.20 MTPA),Coal,SCCL,Andhra Pradesh,2011-07-01,2015-03-01,,162.76,162.76,2.48,,,,0(O),4/29,consolidated,55
2013-04-01,N06000102,55,RFR OF MANUGURU OC PROJECT,Coal,SCCL,Andhra Pradesh,2012-11-01,,,430.14,430.14,56.84,,,,,0/0,consolidated,55
2013-04-01,N06000079,56,RKP OCP PHASE-I,Coal,SCCL,Andhra Pradesh,2010-03-01,2015-03-01,,209.78,209.78,30.77,,,,0(O),4/31,consolidated,55
2013-04-01,N06000087,57,Rajrappa RCE OCP ( 3.0 MTY),Coal,CCL,Jharkhand,2009-12-01,2016-03-01,,510.85,510.85,269.09,,,,0(O),1/4,consolidated,55
2013-04-01,N06000017,58,SHANTIKHANI LONGWALL PROJ- SCCL,Coal,SCCL,Andhra Pradesh,2006-10-01,2012-03-01,,249.03,249.03,49.73,,,,,11/42,consolidated,55
2013-04-01,N06000043,59,TALABIRA OCP,Coal,MCL,Odisha,2008-03-01,2016-03-01,,447.72,447.72,44.5,,,,0(O),0/10,consolidated,56
2013-04-01,060100087,60,TPS-II EXPANSION (1470MW TO 1970MW) (NLC),Coal,NLC,Tamil Nadu,2004-10-01,2009-06-01,,2030.78,3027.59,2700.84,,3027.59,,55(O),20/24,consolidated,56
2013-04-01,N06000047,61,TUTICORIN THERMAL POWER PROJECT- 2X500 MW,Coal,NLC,Tamil Nadu,2008-05-01,2012-03-01,,4904.54,4909.54,4204.07,,,,24(O),19/39,consolidated,56
2013-04-01,N06000086,62,Tapin OCP (2.5 MTY),Coal,CCL,Jharkhand,2008-08-01,2012-03-01,,264.68,264.68,130.79,,,,48(O),0/4,consolidated,56
2013-04-01,N08000006,63,NANGAL - AMMONIA PLANT FEEDSTOCK PROJECT,Fertilisers,NFL,Punjab,2010-01-01,2013-01-01,,1478.63,1478.63,1087,,,,,0/8,consolidated,56
2013-04-01,N12000072,64,"1.2 MTPA PELLET PLANT PROJECT ,DONIMALAI (NMDC)",Steel,NMDC,Karnataka,2011-04-01,2013-04-01,,572,572,273.7,,,2013-12-01,8(O),16/19,consolidated,56
2013-04-01,N12000069,65,330 TPH BOILER-6 AND AUXILIARY SYSTEM,Steel,RINL,Andhra Pradesh,2007-07-01,2010-08-01,,260,350,241.5,,,,32(O),0/1,consolidated,56
2013-04-01,N12000068,66,67.5 MW TG-5 AUX. S'TEM EMERGENCY POWER REQUIREM,Steel,RINL,Andhra Pradesh,2007-07-01,2011-02-01,,230,343.58,246.84,,,,26(O),2/3,consolidated,56
2013-04-01,N12000073,67,7.0 MTPA KUMARASWAMY IRON ORE MINE PROJECT (NMDC),Steel,NMDC,Karnataka,2011-02-01,2013-05-01,,898.55,898.55,197.17,,,2013-11-01,6(O),12/21,consolidated,56
2013-04-01,N12000053,68,Augmentation of Iron Ore Storage in RMHP,Steel,RINL,Multi State,2008-05-01,2012-05-01,,480,450,190.54,,,,13(O),1/2,consolidated,56
2013-04-01,N12000018,69,Bailadila Iron Ore Project Deposit- 11B (NMDC),Steel,NMDC,Chhatisgarh,2007-01-01,2011-12-01,,295.89,607.17,349.79,,607.17,2012-03-01,24(O),16/21,consolidated,56
2013-04-01,N12000038,70,COKE OVEN BATTERY NO. 4 PHASE- II,Steel,RINL,Andhra Pradesh,2007-08-01,2012-10-01,,108,216.68,77.01,,,,8(O),3/4,consolidated,56
2013-04-01,N12000078,71,"Cold repair of Coke Oven Battery-9 at BSP, Bhilai, chattisga",Steel,SAIL,Chhatisgarh,2012-07-01,2014-08-01,,332.65,332.65,49.35,,,,0(O),0/0,consolidated,56
2013-04-01,N12000075,72,ENHANCEMENT OF PRODUCTION CAPACITY AT BOLANI IRON,Steel,SAIL,Odisha,2011-11-01,2013-11-01,,254.55,254.55,50.86,,,,4(O),1/1,consolidated,56
2013-04-01,N12000057,73,EXPANSION OF BHILAI STEEL PLANT,Steel,SAIL,Chhatisgarh,2008-09-01,2013-03-01,,17265,17265,8710.58,,,,12(O),22/27,consolidated,56
2013-04-01,N12000055,74,EXPANSION OF BOKARO STEEL PLANT,Steel,SAIL,Jharkhand,2008-01-01,2011-12-01,,6325,6325,3491.74,,,,24(O),16/16,consolidated,56
2013-04-01,N12000074,75,EXPANSION OF DURGAPUR STEEL PLANT,Steel,SAIL,West Bengal,2009-06-01,2012-12-01,,2875,2875,1542.96,,,,12(O),10/12,consolidated,57
2013-04-01,N12000051,76,EXPANSION OF IISCO STEEL PLANT,Steel,SAIL,West Bengal,2008-02-01,2011-12-01,,14443,16408,14571.32,,16408,,24(O),19/19,consolidated,57
2013-04-01,120100067,77,EXPANSION OF RINL/VSP FROM 3 MTPY-6.3 MTPY OF LIQUID STEEL,Steel,RINL,Andhra Pradesh,2005-10-01,2009-10-01,,8692,12291,9481.85,,,,44(O),62/64,consolidated,57
2013-04-01,N12000056,78,Expansion of Rourkela Steel Plant,Steel,SAIL,Odisha,2008-09-01,2013-03-01,,11812,11812,9098.52,,11812,,9(O),11/14,consolidated,57
2013-04-01,N12000076,79,INSTALLATION OF 1x45 MVA Submerged Arc Furnace AT,Steel,SAIL,Maharashtra,2011-12-01,2013-10-01,,187.33,187.33,70.98,,,,5(O),0/1,consolidated,57
2013-04-01,N12000079,80,"Rebuilding of Coke Oven Battery-3 at RSP, Rourkela, Oddisha",Steel,SAIL,Odisha,2012-01-01,2014-12-01,,254.9,254.9,2.88,,,,0(O),0/0,consolidated,57
2013-04-01,N16000106,81,ASSAM GAS CRACKER PROJECT,Petrochemicals,BCPL,Assam,2006-04-01,2012-04-01,,5460.61,8920,4510.51,,8920,2013-12-01,20(O),19/29,consolidated,57
2013-04-01,N16000119,82,102 MW WIND POWER PROJECT,Petroleum,ONGC,Rajasthan,2010-07-01,2012-06-01,,1106,678.02,,,,,21(O),0/0,consolidated,57
2013-04-01,N16000086,83,ADDITIONAL DEV. OF D-1 FIELD,Petroleum,ONGC,Multi State,2010-01-01,2012-06-01,,2163.64,2163.64,1557.08,,,,12(O),0/0,consolidated,57
2013-04-01,N16000064,84,ADDITIONAL GAS PROCESSING UNITS AT URAN,Petroleum,ONGC,Maharashtra,2008-10-01,2011-12-01,,1797.35,977,726.73,,,,19(O),0/0,consolidated,57
2013-04-01,N16000061,85,ASSAM RENEWAL PROJECT FOR GROUP A,Petroleum,ONGC,Assam,2009-03-01,2013-03-01,,2465.15,2378.86,1410.63,,,,12(O),0/0,consolidated,57
2013-04-01,N16000149,86,AUGMENTATION OF PARADIP HALDIA BARAUNI PIPELINE,Petroleum,IOCL,Multi State,2011-08-01,2015-07-01,,586,586,5.53,,,,1(O),0/0,consolidated,57
2013-04-01,N16000120,87,Ahmedabad Redevelopment,Petroleum,ONGC,Gujarat,2010-11-01,2014-12-01,,1916.1,1916.1,783.72,,,,0(O),0/0,consolidated,57
2013-04-01,N16000122,88,Ankleswar Redevelopment,Petroleum,ONGC,Gujarat,2010-11-01,2014-12-01,,2189.63,2189.63,1039.14,,,,0(O),0/0,consolidated,57
2013-04-01,N16000094,89,BNPL SPURLINE (UTTRANCHAL AND PUNJAB),Petroleum,GAIL,Multi State,2009-12-01,2012-07-01,,540.92,540.92,206.52,,,2012-07-01,,0/17,consolidated,57
2013-04-01,N16000108,90,BUTADIENE EXTRACTION UNIT (BDEU) AT PANIPAT,Petroleum,IOCL,Haryana,2009-11-01,2013-02-01,,341.5,341.5,172.12,,,,4(O),38/42,consolidated,57
2013-04-01,N16000139,91,Butene-1 at Panipat,Petroleum,IOCL,Haryana,2012-02-01,2014-03-01,,190,190,43.53,,,,0(O),0/24,consolidated,57
2013-04-01,N16000084,92,CONSTRUCTION OF 12 OFFSHORE SUPPLY VESSELS(OSV),Petroleum,ONGC,Multi State,2007-06-01,2011-09-01,,736.65,736.65,344.95,,,,27(O),0/0,consolidated,58
2013-04-01,N16000066,93,CONSTRUCTION OF NEW TERMINAL AT ENNORE CHENNAI,Petroleum,HPCL,Tamil Nadu,2008-01-01,,,224,394,312.61,,394,,,18/19,consolidated,58
2013-04-01,N16000128,94,CONVERSION OF RIG SAGAR SAMRAT TO MOBILE OFFSHORE,Petroleum,ONGC,Maharashtra,2011-03-01,2013-05-01,,861.79,761.68,273.53,,,,6(O),0/0,consolidated,58
2013-04-01,N16000153,95,Capacity Augmentation of Kota Piyala Section of MMBPL Pipeli,Petroleum,BPCL,Rajasthan,2011-04-01,2013-06-01,,152.89,152.89,105.27,,,,0(O),0/0,consolidated,58
2013-04-01,N16000123,96,Construction of 23 Immediate Supply Vessels (ISV),Petroleum,ONGC,Multi State,2010-11-01,2013-08-01,,331.2,269.1,35.9,,,,5(O),0/0,consolidated,58
2013-04-01,N16000117,97,Construction of 6 ETPs,Petroleum,ONGC,Gujarat,2009-03-01,2012-09-01,,302.26,240.95,95.34,,,,12(O),0/0,consolidated,58
2013-04-01,N16000103,98,Construction of one Multipurpose Support Vessel,Petroleum,ONGC,Multi State,2010-01-01,2013-03-01,,723.64,723.64,,,,,8(O),0/0,consolidated,58
2013-04-01,N16000147,99,DBPL-II,Petroleum,GAIL,Multi State,2009-06-01,2013-09-01,,486,486,46.16,,,,0(O),0/0,consolidated,58
2013-04-01,N16000089,100,DE-BOTTLENECKING OF SMPL (Salaya-Mathura crude pip,Petroleum,IOCL,Maharashtra,2009-12-01,,,1584,1584,315.84,,,,,0/0,consolidated,58
2013-04-01,160100231,101,DEV OF G1 AND GS-15 (ONGCL),Petroleum,ONGC,Multi State,2003-04-01,2006-04-01,,429.82,2735.65,2184,,2735.65,2012-06-01,86(O),0/0,consolidated,58
2013-04-01,N16000033,102,DEVELOPMENT OF B-193 CLUSTER FIELDS,Petroleum,ONGC,Maharashtra,2007-06-01,2010-08-01,,3248.78,5633.44,4464.1,,5633.44,2012-03-01,40(O),0/0,consolidated,58
2013-04-01,N16000032,103,DEVELOPMENT OF B-22 CLUSTER FIELDS,Petroleum,ONGC,Maharashtra,2007-01-01,2010-09-01,,2323.4,2920.82,1881.73,,2920.82,2012-03-01,33(O),0/0,consolidated,58
2013-04-01,N16000046,104,DEVELOPMENT OF B-46 CLUSTER FIELD,Petroleum,ONGC,Maharashtra,2007-06-01,2010-07-01,,1436.21,1436.21,920.79,,1456.96,2012-05-01,34(O),0/0,consolidated,58
2013-04-01,N16000023,105,DEVELOPMENT OF C-SERIES FIELDS,Petroleum,ONGC,Maharashtra,2006-08-01,2008-12-01,,3195.16,3690.37,2520.91,,3690.37,2013-04-01,54(O),0/0,consolidated,58
2013-04-01,N16000069,106,DIESEL HYDROTREATOR PROJECT AT MUMBAI REFINERY,Petroleum,HPCL,Maharashtra,2009-03-01,2011-09-01,,3284,2174,1425.1,,2174,2012-05-01,21(O),5/76,consolidated,58
2013-04-01,N16000068,107,DIESEL HYDROTREATOR PROJECT AT VISAKH REFINERY,Petroleum,HPCL,Andhra Pradesh,2009-03-01,2011-09-01,,3597,2730,1663.16,,2730,2012-03-01,21(O),54/59,consolidated,58
2013-04-01,N16000118,108,Development of BHE and BH-35 Area.,Petroleum,ONGC,Multi State,2010-08-01,2013-03-01,,372.11,372.11,215.02,,,,3(O),0/0,consolidated,58
2013-04-01,N16000133,109,Development of C-26 Cluster Fields,Petroleum,ONGC,Maharashtra,2012-03-01,2014-05-01,,2592.17,2592.17,,,,,0(O),0/0,consolidated,58
2013-04-01,N16000104,110,Development of Cluster-7 Fields,Petroleum,ONGC,Multi State,2010-03-01,2013-03-01,,3241.03,5916.65,1301.61,,5916.65,2014-03-01,13(O),0/0,consolidated,58
2013-04-01,N16000116,111,Development of SB-14 field,Petroleum,ONGC,Multi State,2011-01-01,2012-11-01,,410.44,410.44,210.57,,,,11(O),0/0,consolidated,59
2013-04-01,N16000105,112,Development of WO-16 Cluster Fields,Petroleum,ONGC,Multi State,2010-06-01,2014-01-01,,2523,2523,883.68,,,,0(O),0/0,consolidated,59
2013-04-01,N16000136,113,Development of Western Periphery of MH South Field,Petroleum,ONGC,Multi State,2012-04-01,2014-12-01,,600.17,600.17,51.17,,,,0(O),0/0,consolidated,59
2013-04-01,N16000107,114,Fluidized catalytic cracking unit(FCCU) revamp,Petroleum,IOCL,Uttar Pradesh,2010-07-01,2013-01-01,,1000,1000,477.65,,,,8(O),18/18,consolidated,59
2013-04-01,N16000081,115,HYDROCRACKER REVAMP AND SETTING UP A NEW CCR AT MU,Petroleum,BPCL,Maharashtra,2008-04-01,2013-04-01,,825,1827,1433.73,,,,2(O),0/167,consolidated,59
2013-04-01,N16000132,116,Heera and South Heera Redevelopment Ph-II,Petroleum,ONGC,Maharashtra,2012-03-01,2015-05-01,,5608.4,5608.4,712.11,,,,0(O),0/0,consolidated,59
2013-04-01,160100216,117,IOR GELEKI (ONGCL),Petroleum,ONGC,Assam,2001-09-01,2007-03-01,,390.09,1674.11,1556.44,,1674.11,2017-03-01,120(O),6/6,consolidated,59
2013-04-01,160100215,118,IOR LAKWA - LAKHMANI (ONGCL),Petroleum,ONGC,Assam,2001-09-01,2007-03-01,,345.1,663.69,637.21,,663.69,2014-03-01,84(O),3/3,consolidated,59
2013-04-01,N16000140,119,IOR of B-173A Field,Petroleum,ONGC,Multi State,2012-01-01,2014-03-01,,352.49,352.49,,,,,1(O),0/0,consolidated,59
2013-04-01,160100217,120,"IOR, RUDRASAGAR (ONGCL)",Petroleum,ONGC,Assam,2001-09-01,2006-03-01,,113.9,438.85,296.85,,438.85,2013-03-01,87(O),6/6,consolidated,59
2013-04-01,N16000143,121,IREP,Petroleum,BPCL,Kerala,1999-01-01,2015-12-01,,14225,14225,341.26,,,,5(O),0/0,consolidated,59
2013-04-01,N16000131,122,Integrated Development of B-127 fields,Petroleum,ONGC,Maharashtra,2011-12-01,2015-03-01,,2059.63,2665.65,113.16,,2665.65,,0(O),0/0,consolidated,59
2013-04-01,N16000072,123,JAGDISHPUR-HALDIA PIPELINE PROJECT PHASE-I,Petroleum,GAIL,Multi State,2009-07-01,2013-01-01,,7596.18,6652.22,2.2,,,,,0/0,consolidated,59
2013-04-01,N16000051,124,JHAJJAR HISSAR PIPE LINE PROJECT,Petroleum,GAIL,Haryana,2007-11-01,2010-10-01,,281.07,281.07,3.41,,,,50(O),0/0,consolidated,59
2013-04-01,N16000070,125,KARANPUR MORADABAD-KASHIPUR- RUDRAPUR PIPELINE PROJECT PHASE-,Petroleum,GAIL,Multi State,2009-07-01,2012-01-01,,238.68,204,172.59,,,,,0/1,consolidated,59
2013-04-01,N16000129,126,KOCHI-KOOTANAD BANGALORE MANGALORE PIPELINE PROJEC,Petroleum,GAIL,Multi State,2009-06-01,2012-12-01,,2915,2300,790.6,,,,,0/21,consolidated,59
2013-04-01,N16000146,127,MANGALORE HASSAN MYSORE SOLUR LPG PIPELINE (MHMSLPL),Petroleum,HPCL,Karnataka,2012-11-01,2015-11-01,,666,666,,,,,0(O),0/0,consolidated,59
2013-04-01,N16000114,128,MRPL Phase-III Expansion,Petroleum,Mangalore Refin,Karnataka,2008-08-01,2012-01-01,,12412,12160.26,10160.83,,,,16(O),0/108,consolidated,59
2013-04-01,N16000060,129,MUMBAI HIGH NORTH DEVELOPMENT PHASE-II,Petroleum,ONGC,Maharashtra,2009-01-01,2012-09-01,,7133.39,6855.93,5124.72,,,,12(O),0/0,consolidated,59
2013-04-01,N16000039,130,MUMBAI HIGH SOUTH REDEVELOPMENT PH-2,Petroleum,ONGC,Maharashtra,2007-10-01,2010-05-01,,5713.03,8813.41,7204.61,,8813.41,2013-03-01,37(O),0/0,consolidated,59
2013-04-01,N16000121,131,Mehesana Redevelopment,Petroleum,ONGC,Gujarat,2010-11-01,2015-04-01,,3823,3823,701.81,,24,,0(O),0/0,consolidated,59
2013-04-01,N16000154,132,Mounded Bullet,Petroleum,CPCL,Tamil Nadu,2012-12-01,2014-12-01,,279,279,,,,,0(O),0/0,consolidated,60
2013-04-01,N16000096,133,North Tapti Gas Field Development,Petroleum,ONGC,Multi State,2008-07-01,2011-03-01,,589.7,973.79,729.51,,973.79,2011-05-01,26(O),0/0,consolidated,60
2013-04-01,N16000031,134,OFFSHORE GRID INTERCONNECTIVITY PROJECT IN MUMBAI HIGH,Petroleum,ONGC,Maharashtra,2007-01-01,2010-03-01,,740.02,740.02,704.59,,,2012-03-01,38(O),0/0,consolidated,60
2013-04-01,N16000148,135,PARADIP HALDIA DURGAPUR LPG PIPELINE,Petroleum,IOCL,Multi State,2011-02-01,2015-07-01,,913,913,23.69,,,,0(O),0/0,consolidated,60
2013-04-01,N16000058,136,PARADIP REFINERY PROJECT,Petroleum,IOCL,Odisha,2009-02-01,2012-11-01,,29777,32710,21447,,,,16(O),60/100,consolidated,60
2013-04-01,N16000088,137,PARADIP-RAIPUR- RANCHI PIPELINE,Petroleum,IOCL,Multi State,2009-08-01,2012-09-01,,1793,1793,790.46,,,,,5/11,consolidated,60
