report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2016-04-01,N06000016,15,ADRIYALA SHAFT PROJECT,COAL,SCCL,"TELANGANA, .",2009-12-01,2013-03-01,2016-03-01,212.34,1228.39,877.24,,,,,21/22,consolidated,81
2016-04-01,N06000017,16,SHANTIKHANI LONGWALL PROJ-SCCL,COAL,SCCL,"TELANGANA, .",2006-10-01,2012-03-01,2018-03-01,249.03,249.03,119.06,,,,72(O),30/42,consolidated,81
2016-04-01,N06000020,17,JHANJRA COMBINED PR(3.50 MTY),COAL,ECL,"WEST BENGAL, .",2015-11-01,2022-03-01,2022-03-01,602.86,602.86,188.76,,,,0(O),2/7,consolidated,81
2016-04-01,N06000033,18,"NIGAHI OC EXPANSION PROJECT 10 MTY TO 15 MTY, SINGRAULI",COAL,NCL,"MADHYA PRADESH, .",2007-10-01,2012-03-01,2017-03-01,259.4,486.57,157.68,,486.57,2018-03-01,60(O),1/1,consolidated,81
2016-04-01,N06000034,19,"BHUBANESWARI OCP, MCL (20.0 MTY)",COAL,MCL,"ODISHA, .",2007-12-01,2017-03-01,2017-03-01,490.1,490.1,206.03,,,,0(O),11/11,consolidated,82
2016-04-01,N06000035,20,"KANIHA OCP, MCL, (10.0 MTY)",COAL,MCL,"ODISHA, .",2007-12-01,2013-03-01,2017-03-01,457.77,457.77,229.44,,,,48(O),8/9,consolidated,82
2016-04-01,N06000042,21,GOPAL PRASAD OCP (15MTY),COAL,MCL,"ODISHA, .",2008-02-01,2015-03-01,2021-03-01,395.87,395.87,76.74,,,,72(O),2/13,consolidated,82
2016-04-01,N06000043,22,TALABIRA OCP,COAL,MCL,"ODISHA, .",2008-03-01,2016-03-01,2020-03-01,447.72,447.72,52.36,,,,48(O),2/11,consolidated,82
2016-04-01,N06000044,23,"BALRAM OCP EXTENSION,MCL 8.00 MTY",COAL,MCL,"ODISHA, .",2007-12-01,2010-03-01,2017-03-01,172.08,172.08,182.26,,,,84(O),2/4,consolidated,82
2016-04-01,N06000045,24,PELMA OCP(15.00MTY),COAL,SECL,"CHHATISGARH, .",2014-11-01,2023-03-01,2023-03-01,1624.59,1624.59,5.43,,1624.59,2023-03-01,0(O),1/10,consolidated,82
2016-04-01,N06000048,25,KAKATIYA LONGWALL,COAL,SCCL,"TELANGANA, .",2008-12-01,2012-12-01,2017-03-01,453.63,453.63,120.2,,,,51(O),11/44,consolidated,82
2016-04-01,N06000049,26,RAMPUR BATURA OCP (4.0 MTY),COAL,SECL,"MADHYA PRADESH, .",2015-08-01,2023-03-01,2023-03-01,1186.64,1186.64,1.33,,,,0(O),1/9,consolidated,82
2016-04-01,N06000066,27,PENGANGA OCP(REVISED),COAL,WCL,"MAHARASHTRA, .",2014-09-01,2020-03-01,2020-03-01,441.82,441.82,149.74,,,,0(O),5/13,consolidated,82
2016-04-01,N06000067,28,ANANTA OC EXPANSION PH-III (15.0 MTY),COAL,MCL,"ODISHA, .",2008-08-01,2012-03-01,2017-03-01,207.28,207.28,198.11,,,,60(O),4/5,consolidated,82
2016-04-01,N06000068,29,HINGULA OC-II EXP. PH-III (15 MTY),COAL,MCL,"ODISHA, .",2008-11-01,2013-03-01,2017-03-01,479.53,479.53,187.33,,,,48(O),4/8,consolidated,82
2016-04-01,N06000075,30,JAGANNATHPOR OCP(3.00MTY),COAL,SECL,"CHHATISGARH, .",2008-09-01,2015-03-01,2020-03-01,152.43,152.43,24.72,,,,60(O),1/6,consolidated,82
2016-04-01,N06000076,31,KARTALI (EAST) OCP (2.50 MTY),COAL,SECL,"CHHATISGARH, .",2008-07-01,2014-03-01,2020-03-01,178.44,178.44,0.3,,,,72(O),1/7,consolidated,82
2016-04-01,N06000078,32,RAMAGUNDAM OC-II EXTENSION,COAL,SCCL,"TELANGANA, .",2009-12-01,2012-03-01,2023-03-01,418.97,489.62,475.38,,,,132(O),0/2,consolidated,82
2016-04-01,N06000079,33,RKP OCP PHASE-I,COAL,SCCL,"TELANGANA, .",2010-03-01,2015-03-01,2017-03-01,209.78,209.78,86.57,,,,24(O),8/31,consolidated,82
2016-04-01,N06000080,34,MANUGURU OC-II EXTENSION PHASE-II,COAL,SCCL,"TELANGANA, .",2010-03-01,2012-03-01,2017-03-01,181.19,181.19,83.51,,,,60(O),5/6,consolidated,82
2016-04-01,N06000081,35,MANIKPUR OC EXPANSION (3.5 MTY),COAL,SECL,"CHHATISGARH, .",2009-12-01,2014-03-01,2018-03-01,321.5,321.5,211.06,,,,48(O),4/7,consolidated,82
2016-04-01,N06000082,36,AMLAI OC EXPANSION SECTOR B (1.50 MTY),COAL,SECL,"CHHATISGARH, .",2009-11-01,2016-03-01,2016-03-01,198.59,198.59,125.13,,,,,4/7,consolidated,82
2016-04-01,N06000083,37,CHURI BENTI UG (0.81 MTY),COAL,CCL,"JHARKHAND, .",2007-08-01,2011-03-01,2016-03-01,163.51,163.51,36.17,,,,,1/1,consolidated,82
2016-04-01,N06000084,38,NORTH URIMARI OCP (3.0 MTY),COAL,CCL,"JHARKHAND, .",2007-12-01,2012-03-01,2017-03-01,179.87,179.87,95.94,,,,60(O),1/1,consolidated,82
2016-04-01,N06000085,39,PURNADIH OCP (3.0 MTY),COAL,CCL,"JHARKHAND, .",2008-07-01,2013-03-01,2016-03-01,210.98,210.98,151.89,,,,,2/2,consolidated,82
2016-04-01,N06000086,40,TAPIN OCP (2.5 MTY),COAL,CCL,"JHARKHAND, .",2008-08-01,2012-03-01,2016-03-01,264.68,264.68,146.05,,,,,2/3,consolidated,82
2016-04-01,N06000087,41,RAJRAPPA RCE OCP ( 3.0 MTY),COAL,CCL,"JHARKHAND, .",2009-12-01,2016-03-01,2016-03-01,510.85,510.85,224.7,,,,,2/3,consolidated,82
2016-04-01,N06000088,42,KARMA OCP (1.0MTY),COAL,CCL,"JHARKHAND, .",2009-06-01,2014-03-01,2017-03-01,162.46,162.46,71.83,,,,36(O),2/3,consolidated,82
2016-04-01,N06000089,43,KISTARAM OCP,COAL,SCCL,"TELANGANA, .",2010-11-01,2015-03-01,2018-03-01,242.29,242.29,8.03,,78,,36(O),0/5,consolidated,82
2016-04-01,N06000091,44,"KHADIA EXPANSION OPENCAST PROJECT(4 TO 10 MTPA,6MTPA INCREMENTAL)",COAL,NCL,"UTTAR PRADESH, .",2011-06-01,2018-03-01,2018-03-01,1131.28,1131.28,236.61,,1131.28,,0(O),6/9,consolidated,83
2016-04-01,N06000093,45,RCE OF INDARAM OCP(1.20 MTPA),COAL,SCCL,"TELANGANA, .",2011-07-01,2015-03-01,2018-03-01,162.76,162.76,1.31,,,,36(O),4/29,consolidated,83
2016-04-01,N06000094,46,JALAGAM VENGALA RAO OCP-II,COAL,SCCL,"TELANGANA, .",2011-07-01,2015-03-01,2018-03-01,447.06,447.06,77.44,,,,36(O),4/13,consolidated,83
2016-04-01,N06000099,47,BAROUD OC EXPANSION (RCE)- 3MTY,COAL,SECL,"CHHATISGARH, .",2012-04-01,2016-03-01,2018-03-01,258.56,258.56,120.11,,,,24(O),3/6,consolidated,83
2016-04-01,N06000100,48,RG OC -III EXTENSION (PHASE -II) PROJECT,COAL,SCCL,"TELANGANA, .",2012-06-01,2015-06-01,2017-03-01,365.01,365.01,39.49,,,,21(O),15/36,consolidated,83
2016-04-01,N06000101,49,KALYANIKHANI OPENCAST PROJECT,COAL,SCCL,"TELANGANA, .",2012-07-01,2016-07-01,2019-03-01,417.33,417.33,28.03,,,,32(O),6/28,consolidated,83
2016-04-01,N06000102,50,RFR OF MANUGURU OC PROJECT,COAL,SCCL,"TELANGANA, .",2012-11-01,2016-03-01,2018-03-01,430.45,486.27,93.52,,,,24(O),7/39,consolidated,83
2016-04-01,N06000103,51,AMRAPALI OC(12MTY),COAL,CCL,"JHARKHAND, .",2012-02-01,2020-03-01,2020-03-01,858.11,858.11,110.1,,,,0(O),3/3,consolidated,83
2016-04-01,N06000104,52,CHHAL OC SEAM -III (6.00 MTY),COAL,SECL,"CHHATISGARH, .",2013-12-01,2022-03-01,2022-03-01,610.63,610.33,,,,,0(O),1/7,consolidated,83
2016-04-01,N06000106,53,NORTH TISRA AND SOUTH TISRA EXPANSION OCP (6MTY),COAL,BCCL,"JHARKHAND, .",2014-02-01,2021-03-01,2017-03-01,555.52,555.52,3.52,,,,-48(O),0/2,consolidated,83
2016-04-01,N06000111,54,BIJARI OC RCE (1.50 MTY),COAL,SECL,"CHHATISGARH, .",2014-05-01,2020-03-01,2020-03-01,164.49,164.49,76.43,,,,0(O),3/6,consolidated,83
2016-04-01,N06000112,55,BASUNDHARA (WEST) OC EXTN(7.00 MTY),COAL,MCL,"ODISHA, .",2014-05-01,2019-03-01,2019-03-01,479.15,479.15,14.11,,,,0(O),1/9,consolidated,83
2016-04-01,N06000113,56,SIARMAL OCP (40.00MTY),COAL,MCL,"ODISHA, .",2014-05-01,2026-03-01,2026-03-01,3756.36,3756.36,621.5,,,,0(O),3/15,consolidated,83
2016-04-01,N06000114,57,JAGANNATH RE-ORGANISATION OC.(6.00 MTY),COAL,MCL,"ODISHA, .",2014-05-01,2019-03-01,2019-03-01,337.66,337.66,0.88,,,,0(O),2/6,consolidated,83
2016-04-01,N06000115,58,KULDA EXPN OC. (5.00 MTY),COAL,MCL,"ODISHA, .",2014-06-01,2018-03-01,2018-03-01,289.03,289.03,,,,,0(O),1/5,consolidated,83
2016-04-01,N06000117,59,GARJANBAHAL OCP,COAL,MCL,"ODISHA, .",2014-11-01,2021-03-01,2021-03-01,1375.38,1375.38,180.21,,,,0(O),1/9,consolidated,83
2016-04-01,N06000118,60,DINESH OCP,COAL,WCL,"MAHARASHTRA, .",2014-11-01,2020-03-01,2020-03-01,611.16,611.16,239.56,,,,0(O),3/9,consolidated,83
2016-04-01,N06000119,61,MAKARDHOKRA I OC,COAL,WCL,"MAHARASHTRA, .",2014-09-01,2021-03-01,2021-03-01,266.23,266.23,108.65,,,,0(O),4/12,consolidated,83
2016-04-01,N06000120,62,GOKUL,COAL,WCL,"MAHARASHTRA, .",2014-11-01,2018-03-01,2018-03-01,267.67,267.67,176.34,,,,0(O),3/8,consolidated,83
2016-04-01,N06000121,63,BHANEGAON OC,COAL,WCL,"MAHARASHTRA, .",2015-02-01,2023-03-01,2023-03-01,187.94,187.94,39.9,,,,0(O),5/10,consolidated,83
2016-04-01,N06000122,64,AMRITDHARA OC PROJECT,COAL,SECL,"MADHYA PRADESH, .",2015-02-01,2023-03-01,2023-03-01,481.6,481.6,,,,,0(O),0/7,consolidated,83
2016-04-01,N06000123,65,AMERA OC RCE,COAL,SECL,"CHHATISGARH, .",2015-02-01,2018-03-01,2018-03-01,335.97,335.97,34.09,,,,0(O),1/4,consolidated,83
2016-04-01,N06000124,66,RAJNAGAR OCP RPR (1.70 MTY),COAL,SECL,"MADHYA PRADESH, .",2014-12-01,2021-03-01,2021-03-01,357.8,357.8,113,,,,0(O),0/7,consolidated,83
2016-04-01,N06000125,67,KANCHAN OC EXPANSION,COAL,SECL,"MADHYA PRADESH, .",2014-12-01,2021-03-01,2021-03-01,371.04,371.04,26.13,,,,0(O),0/6,consolidated,83
2016-04-01,N06000128,68,NEW MAJRI UG TO OC,COAL,WCL,"MAHARASHTRA, .",2015-05-01,2019-03-01,2019-03-01,295.56,295.56,79.99,,79,,0(O),6/14,consolidated,83
2016-04-01,N06000129,69,KAKATIYAKHANI OPENCAST-2 PROJECT,COAL,SCCL,"TELANGANA, .",2015-05-01,2019-03-01,2019-03-01,397.09,397.09,0.73,,,,0(O),5/18,consolidated,84
2016-04-01,N06000130,70,SINGHORI OC MINE,COAL,WCL,"MAHARASHTRA, .",2015-06-01,2020-03-01,2020-03-01,205.49,205.49,1.37,,,,0(O),4/13,consolidated,84
2016-04-01,N06000131,71,AMALGAMATED PAUNI-II III OC MINE,COAL,WCL,"MAHARASHTRA, .",2015-06-01,2021-03-01,2021-03-01,483.69,483.69,52.98,,,,0(O),3/8,consolidated,84
2016-04-01,N06000132,72,AMALGAMATED YEKONA-I YEKONA-II,COAL,WCL,"MAHARASHTRA, .",2015-08-01,2025-03-01,2025-03-01,727.28,727.28,68.42,,,,0(O),3/13,consolidated,84
2016-04-01,N06000133,73,ADASA UG TO OC,COAL,WCL,"MAHARASHTRA, .",2015-08-01,2023-03-01,2023-03-01,288.9,288.9,,,,,0(O),3/11,consolidated,84
2016-04-01,N06000134,74,BATURA HIGHWALL PROJECT,COAL,SECL,"MADHYA PRADESH, .",2015-07-01,2022-03-01,2022-03-01,231.92,231.92,,,,,0(O),0/6,consolidated,84
2016-04-01,N06000135,75,AMGAON OPENCAST PROJECT RCE,COAL,SECL,"CHHATISGARH, .",2015-07-01,2020-03-01,2020-03-01,316.1,316.1,16.87,,,,0(O),0/5,consolidated,84
2016-04-01,N06000136,76,DURGAPUR OPENCAST PROJECT,COAL,SECL,"CHHATISGARH, .",2015-02-01,2023-03-01,2023-03-01,916.24,916.24,,,,,0(O),1/8,consolidated,84
2016-04-01,N06000139,77,MALACHUA OPENCAST PROJECT,COAL,SECL,"MADHYA PRADESH, .",2015-10-01,2023-03-01,2023-03-01,488.33,488.33,,,,,0(O),0/8,consolidated,84
2016-04-01,N06000140,78,MADANNAGAR OPENCAST PROJECT,COAL,SECL,"CHHATISGARH, .",2015-10-01,2024-03-01,2024-03-01,1875.32,1875.32,,,,,0(O),0/0,consolidated,84
2016-04-01,N06000141,79,KAMPTEE DEEP OC MINE,COAL,WCL,"MAHARASHTRA, .",2015-11-01,2021-03-01,2021-03-01,277.65,277.65,,,,,0(O),2/8,consolidated,84
2016-04-01,N06000142,80,MUNGOLI NIORGUDA EXTENSION (DEEP) OC MINE,COAL,WCL,"MAHARASHTRA, .",2015-11-01,2020-03-01,2020-03-01,498.42,498.42,,,,,0(O),1/9,consolidated,84
2016-04-01,N06000143,81,HURA - C OC (3 MTY),COAL,ECL,"JHARKHAND, .",2015-10-01,2022-03-01,2022-03-01,359.69,359.69,6.49,,,,0(O),0/24,consolidated,84
2016-04-01,N06000146,82,KOYAGUDEM OPENCAST PROJECT,COAL,SCCL,"TELANGANA, Central Sector Projects",2015-10-01,2018-03-01,2018-03-01,426.79,426.79,,,,,0(O),0/11,consolidated,84
2016-04-01,N06000147,83,KALYANIKHANI 6 INCLINE PROJECT,COAL,SCCL,"TELANGANA, .",2015-12-01,2020-03-01,2020-03-01,477.65,477.65,,,,,0(O),0/0,consolidated,84
2016-04-01,N06000095,84,NEYVELI NEW THERMAL POWER PROJECT(2X500 MW),COAL,NLC,"TAMIL NADU, .",2011-06-01,2015-12-01,2018-04-01,5907.11,5907.11,1888.53,,,2018-04-01,28(O),13/35,consolidated,84
2016-04-01,N06000098,85,MOONIDIH XV SEAM UG,COAL,BCCL,"JHARKHAND, .",2011-08-01,2015-04-01,2019-04-01,1230.27,1230.27,49.04,,,2019-04-01,48(O),1/6,consolidated,84
2016-04-01,N06000108,86,KAPURIA UG(PSLW),COAL,BCCL,"JHARKHAND, .",2011-08-01,2017-04-01,2017-04-01,988.35,988.35,45.26,,,,0(O),0/3,consolidated,84
2016-04-01,N06000096,87,MURAIDIH UG TURN-KEY PROJECT,COAL,BCCL,"JHARKHAND, .",2011-02-01,2014-04-01,2017-06-01,339.88,339.88,12.08,,,,38(O),4/7,consolidated,84
2016-04-01,N06000110,88,"WIND POWER PROJECT,KAZHUNEERKULAM,TAMILNADU",COAL,NLC,"TAMIL NADU, .",2012-04-01,2014-10-01,2016-06-01,364.75,364.75,198.08,,,,20(O),8/10,consolidated,84
2016-04-01,N06000109,89,SONEPUR BAZARI (COMB) OCP (8.0 MTY),COAL,ECL,"WEST BENGAL, .",2012-08-01,2018-03-01,2018-07-01,1055.05,1055.05,225.81,,,,4(O),5/15,consolidated,84
2016-04-01,N06000138,90,EXPANSION OF MINE-I (LEASE AREA) AND MINE-I A (3.0 TO 7.0 MTPA),COAL,NLC,"TAMIL NADU, .",2013-04-01,2015-06-01,2019-08-01,1458.17,1458.17,38.32,,,2019-08-01,50(O),1/7,consolidated,84
2016-04-01,N06000056,91,RAJMAHAL OC EXP.,COAL,ECL,"JHARKHAND, .",2009-09-01,2014-03-01,2016-09-01,153.82,153.82,81.59,,,,30(O),6/9,consolidated,84
2016-04-01,N06000144,92,HADLA LIGNITE MINE PROJECT(1.90 MTPA),COAL,NLC,"RAJASTHAN, Central Sector Projects",2015-03-01,2019-09-01,2019-09-01,522.45,522.45,2.56,,,,0(O),0/0,consolidated,84
2016-04-01,N06000126,93,MADHUBAND NLW WASHERY,COAL,BCCL,"JHARKHAND, .",2010-08-01,2014-05-01,2016-10-01,289.45,289.45,122.07,,80,,29(O),0/8,consolidated,84
2016-04-01,N06000127,94,PATHERDIH NLW WASHERY,COAL,BCCL,"JHARKHAND, .",2012-10-01,2014-04-01,2016-11-01,269.82,269.82,77.35,,,,31(O),0/10,consolidated,85
2016-04-01,N06000145,95,BITHNOK LIGNITE MINE PROJECT (2.25 MTPA),COAL,NLC,"RAJASTHAN, Central Sector Projects",2015-03-01,2019-12-01,2019-12-01,513.63,513.63,67.25,,,,0(O),0/0,consolidated,85
2016-04-01,N08000009,96,"NEW SEWAGE TREATMENT PLANT PACKAGE, RCF TROMBAY",FERTILISERS,RCF,"MAHARASHTRA, .",2014-10-01,2016-11-01,2016-11-01,197.79,209.44,63.57,,209.44,,0(O),0/0,consolidated,85
2016-04-01,N10000007,97,EXPANSION OF MALANJKHAND MINE- DEVELOPMENT OF UNDERGROUND MINE UNDER EXISTING OPEN CAST MINE OF CAPAC,MINES,HCL,"MADHYA PRADESH, .",2011-09-01,2017-09-01,2020-04-01,1856,1176,9.97,,,,31(O),0/0,consolidated,85
2016-04-01,N10000008,98,IMPLEMENTATION OF 50.4 MW WIND POWER PROJECT AT YELLAPUR,MINES,NALCO,"MAHARASHTRA, Private",2015-12-01,2016-11-01,2016-11-01,355.13,355.13,94.67,,355.13,2016-11-01,0(O),0/6,consolidated,85
2016-04-01,N10000009,99,IMPLEMENTATION OF 50 MW WIND POWER PROJECT AT DEVIKOT,MINES,NALCO,"RAJASTHAN, PPP (ANNUITY)",2015-12-01,2016-11-01,2016-11-01,344.5,344.5,120.21,,344.5,2016-11-01,0(O),0/0,consolidated,85
2016-04-01,N12000104,100,CONSTRUCTION OF 123 BLOCKS IN TELENGANA AND 167 BLOCKS IN A.P. FOR INDOOR SPORTS HALL UNDER RAJIV GA,STEEL,HSCL,"ANDHRA PRADESH, .",2014-07-01,1999-01-01,,232,232,,,,,,0/0,consolidated,85
2016-04-01,N12000093,101,ALTERNATE GAS NETWORK AT BSL,STEEL,SAIL,"JHARKHAND, .",2015-03-01,2018-03-01,2018-03-01,255.19,255.19,31.75,,,,0(O),0/0,consolidated,85
2016-04-01,N12000098,102,CONSTRUCTION AND MAINTEINANCE OF RURAL ROAD UNDER PMGSY PHASE V,STEEL,HSCL,"TRIPURA, .",2007-03-01,2015-12-01,2017-03-01,149.73,175.94,178.52,,173,,15(O),0/0,consolidated,85
2016-04-01,N12000101,103,CONSTRUCTION OF MEDICAL COLLEGE AND HOSPITAL AT GULBARGA,STEEL,HSCL,"KARNATAKA, .",2005-05-01,2014-02-01,2016-03-01,768.88,1070.97,1070.97,,1070.97,,,0/0,consolidated,85
2016-04-01,N12000107,104,CONSTRUCTION OF MEDICAL COLLEGE CAMPUS FOR 100 MBBS ADMISSION ANNUALLY AND UP- GRADATION OF GOVT. DIS,STEEL,HSCL,"RAJASTHAN, .",2015-05-01,2017-03-01,2017-03-01,189,189,,,,,0(O),0/0,consolidated,85
2016-04-01,N12000108,105,IRRIGATION WORK OF BAGMATI,STEEL,HSCL,"BIHAR, .",2005-10-01,2015-03-01,2017-03-01,956,956,649.75,,,,24(O),0/0,consolidated,85
2016-04-01,N12000110,106,"CONSTRUCTION OF ROAD AND BRIDGE IN GIRIDHI, KODERMA, HAZARIBAG, RAMGARH AND CHATRA DISTRICT",STEEL,HSCL,"JHARKHAND, .",2007-12-01,2018-03-01,2018-03-01,200,200,133.15,,81,,0(O),0/0,consolidated,85
2016-04-01,N12000114,107,CONSTRUCTION OF WORKSHOPS AND BUILDINGS FOR 24 NOS NEW INDUSTRIAL TRAINING INSTITUTES(ITI) IN DIFFER,STEEL,HSCL,"WEST BENGAL, Central Sector Projects",2012-08-01,2016-03-01,2016-03-01,185.37,185.37,178.3,,,,,0/0,consolidated,86
2016-04-01,N12000094,108,INSTALLATION OF NEW HOT STRIP MILL AT RSP,STEEL,SAIL,"ODISHA, .",2015-04-01,2018-04-01,2018-04-01,3127.3,3127.3,317.97,,,,0(O),0/0,consolidated,86
2016-04-01,N12000102,109,CONSTRUCTION OF PARAMEDICAL AND ALLIED HEALTH INSTITUTE AT GULBARGA,STEEL,HSCL,"KARNATAKA, .",2011-07-01,2015-12-01,2016-04-01,324.87,324.87,263.57,,324.87,,4(O),0/0,consolidated,86
2016-04-01,N12000112,110,CONSTRUCTION OF ROAD AND BRIDGE UNDER PMGSY,STEEL,HSCL,"JHARKHAND, .",2013-04-01,2018-04-01,2018-04-01,170,170,89.91,,,,0(O),0/0,consolidated,86
2016-04-01,N12000072,111,"1.2 MTPA PELLET PLANT PROJECT ,DONIMALAI (NMDC)",STEEL,NMDC,"KARNATAKA, .",2011-04-01,2013-04-01,2015-06-01,572,572,451.58,,,2014-09-01,,18/19,consolidated,86
2016-04-01,N12000076,112,INSTALLATION OF 45MVA SAF T WITH OTHER ASSOCIATED FACILITIES,STEEL,SAIL,"MAHARASHTRA, .",2011-12-01,2013-10-01,2016-06-01,187.33,187.33,175.6,,,,32(O),2/5,consolidated,86
2016-04-01,N12000090,113,SMS-1 CONVERTERS REVAMPING,STEEL,RINL,"ANDHRA PRADESH, .",2012-05-01,2015-07-01,2017-06-01,404.16,404.16,307.7,,,,23(O),0/1,consolidated,86
2016-04-01,N12000091,114,REVAMPING OF SINTER MACHINES - 1 AND 2,STEEL,RINL,"ANDHRA PRADESH, .",2009-12-01,2016-10-01,2017-06-01,343,488.4,54.99,,,,8(O),0/0,consolidated,86
2016-04-01,N12000109,115,CONSTRUCTION OF RURAL ROADS WITH FIVE YEAR MAINTEINANCE UNDER PMGSY-JHARKHAND,STEEL,HSCL,"JHARKHAND, .",2007-12-01,2016-06-01,2016-06-01,253.92,253.92,194.22,,253.92,,0(O),0/0,consolidated,86
2016-04-01,N12000100,116,CONSTRUCTION AND MAINTEINANCE OF RURAL ROAD UNDER PMGSY PHASE VIII,STEEL,HSCL,"TRIPURA, .",2011-10-01,2016-12-01,2017-07-01,175.49,206.71,141.17,,206.71,,7(O),0/0,consolidated,86
2016-04-01,N12000073,117,7.0 MTPA KUMARASWAMY IRON ORE MINE PROJECT (NMDC),STEEL,NMDC,"KARNATAKA, .",2011-02-01,2013-05-01,2015-08-01,898.55,898.55,379.57,,,2015-01-01,,19/20,consolidated,86
2016-04-01,N12000084,118,UPGRADATION OF BLAST FURNACE-1 AT RSP,STEEL,SAIL,"ODISHA, .",2014-06-01,2016-04-01,2016-09-01,708.91,708.91,403.85,,,,5(O),2/2,consolidated,86
2016-04-01,N12000092,119,TURBO BLOWER - 5,STEEL,RINL,"ANDHRA PRADESH, .",2009-12-01,2016-09-01,2016-09-01,280,280,49.55,,,,0(O),1/1,consolidated,86
2016-04-01,N12000097,120,EXPANSION OF GUA ORE MINES WITH BENEFICIATION FACILITIES AND INSTALLATION OF PELLET PLANT,STEEL,SAIL,"JHARKHAND, .",2014-02-01,2017-09-01,2017-09-01,4749,4749,13.76,,,,0(O),0/0,consolidated,86
2016-04-01,N12000103,121,"CONSTRUCTION OF INTERNATIONAL CENTRE FOR PERFORMING ARTS AND CULTURE, SHILONG IN MEGALAYA UNDER NLCP",STEEL,HSCL,"MEGHALAYA, .",2014-04-01,2017-09-01,2017-09-01,151.33,151.33,7.43,,,,0(O),0/0,consolidated,86
