report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2016-10-01,N06000056,21,RAJMAHAL OC EXP.,COAL,ECL,JHARKHAND,2009-09-01,2014-03-01,2017-03-01,153.82,153.82,86.19,,,,36(O),4/6,untitled/10col,45
2016-10-01,N06000066,22,PENGANGA OCP(REVISED),COAL,WCL,MAHARASHTRA,2014-09-01,2020-03-01,2020-03-01,441.82,441.82,157.18,,,,0(O),3/11,untitled/10col,45
2016-10-01,N06000067,23,ANANTA OC EXPANSION PH-III (15.0 MTY),COAL,MCL,ODISHA,2008-08-01,2012-03-01,2019-03-01,207.28,207.28,208.99,,,,84(O),3/5,untitled/10col,45
2016-10-01,N06000068,24,HINGULA OC-II EXP. PH-III (15 MTY),COAL,MCL,ODISHA,2008-11-01,2013-03-01,2019-03-01,479.53,479.63,238.38,,,,72(O),4/8,untitled/10col,45
2016-10-01,N06000075,25,JAGANNATHPOR OCP(3.00MTY),COAL,SECL,CHHATISGARH,2008-09-01,2015-03-01,2020-03-01,152.43,459.59,43.73,,459.59,2020-03-01,60(O),1/7,untitled/10col,45
2016-10-01,N06000076,26,KARTALI (EAST) OCP (2.50 MTY),COAL,SECL,CHHATISGARH,2008-07-01,2014-03-01,2020-03-01,178.44,178.44,4.36,,,,72(O),1/7,untitled/10col,45
2016-10-01,N06000078,27,RAMAGUNDAM OC-II EXTENSION,COAL,SCCL,TELANGANA,2009-12-01,2012-03-01,2023-03-01,418.97,489.62,561.13,,,,132(O),0/2,untitled/10col,45
2016-10-01,N06000079,28,RKP OCP PHASE-I,COAL,SCCL,TELANGANA,2010-03-01,2015-03-01,2017-03-01,209.78,209.78,92.31,,,,24(O),8/31,untitled/10col,45
2016-10-01,N06000080,29,MANUGURU OC-II EXTENSION PHASE-II,COAL,SCCL,TELANGANA,2010-03-01,2012-03-01,2017-03-01,181.19,181.19,166.29,,,,60(O),5/6,untitled/10col,45
2016-10-01,N06000081,30,MANIKPUR OC EXPANSION (3.5 MTY),COAL,SECL,CHHATISGARH,2009-12-01,2014-03-01,2018-03-01,321.5,321.5,198.36,,,,48(O),1/3,untitled/10col,45
2016-10-01,N06000082,31,AMLAI OC EXPANSION SECTOR B (1.50 MTY),COAL,SECL,CHHATISGARH,2009-11-01,2016-03-01,2018-03-01,198.59,198.59,166.19,,,,24(O),4/7,untitled/10col,45
2016-10-01,N06000083,32,CHURI BENTI UG (0.81 MTY),COAL,CCL,JHARKHAND,2007-08-01,2011-03-01,2018-03-01,163.51,163.51,36.17,,,,84(O),1/3,untitled/10col,45
2016-10-01,N06000084,33,NORTH URIMARI OCP (3.0 MTY),COAL,CCL,JHARKHAND,2007-12-01,2012-03-01,2017-03-01,179.87,179.87,96.51,,,,60(O),1/3,untitled/10col,45
2016-10-01,N06000085,34,PURNADIH OCP (3.0 MTY),COAL,CCL,JHARKHAND,2008-07-01,2013-03-01,2018-03-01,210.98,210.98,152.79,,,,60(O),1/3,untitled/10col,45
2016-10-01,N06000086,35,TAPIN OCP (2.5 MTY),COAL,CCL,JHARKHAND,2008-08-01,2012-03-01,2018-03-01,264.68,264.68,148,,,,72(O),1/3,untitled/10col,45
2016-10-01,N06000087,36,RAJRAPPA RCE OCP ( 3.0 MTY),COAL,CCL,JHARKHAND,2009-12-01,2016-03-01,2016-03-01,510.85,510.85,224.7,,,,,1/4,untitled/10col,45
2016-10-01,N06000088,37,KARMA OCP (1.0MTY),COAL,CCL,JHARKHAND,2009-06-01,2014-03-01,2017-03-01,162.46,162.46,72.47,,,,36(O),1/2,untitled/10col,45
2016-10-01,N06000089,38,KISTARAM OCP,COAL,SCCL,TELANGANA,2010-11-01,2015-03-01,2018-03-01,242.29,242.29,0.09,,,,36(O),0/5,untitled/10col,45
2016-10-01,N06000091,39,"KHADIA EXPANSION OPENCAST PROJECT(4 TO 10 MTPA,6MTPA INCREMENTAL)",COAL,NCL,UTTAR PRADESH,2011-06-01,2018-03-01,2018-03-01,1131.28,1131.28,345.23,,1131.28,,0(O),6/9,untitled/10col,45
2016-10-01,N06000093,40,RCE OF INDARAM OCP(1.20 MTPA),COAL,SCCL,TELANGANA,2011-07-01,2015-03-01,2018-03-01,162.76,162.76,1.31,,,,36(O),4/29,untitled/10col,45
2016-10-01,N06000094,41,JALAGAM VENGALA RAO OCP-II,COAL,SCCL,TELANGANA,2011-07-01,2015-03-01,2018-03-01,447.06,447.06,85.37,,,,36(O),4/13,untitled/10col,45
2016-10-01,N06000096,42,MURAIDIH UG TURN-KEY PROJECT,COAL,BCCL,JHARKHAND,2011-02-01,2014-04-01,2017-03-01,339.88,339.88,12.08,,,,35(O),4/7,untitled/10col,45
2016-10-01,N06000099,43,BAROUD OC EXPANSION (RCE)- 3MTY,COAL,SECL,CHHATISGARH,2012-04-01,2016-03-01,2018-03-01,258.56,258.56,130.79,,,,24(O),3/6,untitled/10col,46
2016-10-01,N06000100,44,RG OC -III EXTENSION (PHASE -II) PROJECT,COAL,SCCL,TELANGANA,2012-06-01,2015-06-01,2017-03-01,365.01,365.01,39.51,,,,21(O),15/36,untitled/10col,46
2016-10-01,N06000101,45,KALYANIKHANI OPENCAST PROJECT,COAL,SCCL,TELANGANA,2012-07-01,2016-07-01,2018-03-01,417.33,417.33,33.56,,,,20(O),6/28,untitled/10col,46
2016-10-01,N06000102,46,RFR OF MANUGURU OC PROJECT,COAL,SCCL,TELANGANA,2012-11-01,2016-03-01,2018-03-01,430.45,486.27,106.08,,,,24(O),26/39,untitled/10col,46
2016-10-01,N06000103,47,AMRAPALI OC(12MTY),COAL,CCL,JHARKHAND,2012-02-01,2020-03-01,2020-03-01,858.11,858.11,111.04,,,,0(O),2/4,untitled/10col,46
2016-10-01,N06000104,48,CHHAL OC SEAM -III (6.00 MTY),COAL,SECL,CHHATISGARH,2013-12-01,2022-03-01,2022-03-01,610.63,610.63,,,,,0(O),1/7,untitled/10col,46
2016-10-01,N06000106,49,NORTH TISRA AND SOUTH TISRA EXPANSION OCP (6MTY),COAL,BCCL,JHARKHAND,2014-02-01,2021-03-01,2017-03-01,555.52,555.52,4.36,,,,-48(O),0/2,untitled/10col,46
2016-10-01,N06000111,50,BIJARI OC RCE (1.50 MTY),COAL,SECL,CHHATISGARH,2014-05-01,2020-03-01,2020-03-01,164.49,164.49,93.17,,,,0(O),3/6,untitled/10col,46
2016-10-01,N06000112,51,BASUNDHARA (WEST) OC EXTN(7.00 MTY),COAL,MCL,ODISHA,2014-05-01,2019-03-01,2019-03-01,479.15,479.15,15.24,,,,0(O),1/9,untitled/10col,46
2016-10-01,N06000113,52,SIARMAL OCP (40.00MTY),COAL,MCL,ODISHA,2014-05-01,2026-03-01,2026-03-01,3756.36,3756.36,637.19,,,,0(O),3/15,untitled/10col,46
2016-10-01,N06000114,53,JAGANNATH RE-ORGANISATION OC.(6.00 MTY),COAL,MCL,ODISHA,2014-05-01,2019-03-01,2019-03-01,337.66,337.66,1.74,,,,0(O),2/6,untitled/10col,46
2016-10-01,N06000115,54,KULDA EXPN OC. (5.00 MTY),COAL,MCL,ODISHA,2014-06-01,2018-03-01,2018-03-01,289.03,289.03,,,,,0(O),1/5,untitled/10col,46
2016-10-01,N06000117,55,GARJANBAHAL OCP,COAL,MCL,ODISHA,2014-11-01,2021-03-01,2021-03-01,1375.38,1375.38,337.67,,,,0(O),1/9,untitled/10col,46
2016-10-01,N06000118,56,DINESH OCP,COAL,WCL,MAHARASHTRA,2014-11-01,2020-03-01,2020-03-01,611.16,611.16,264.18,,,,0(O),2/8,untitled/10col,46
2016-10-01,N06000119,57,MAKARDHOKRA I OC,COAL,WCL,MAHARASHTRA,2014-09-01,2021-03-01,2021-03-01,266.23,266.23,112.91,,,,0(O),4/12,untitled/10col,46
2016-10-01,N06000120,58,GOKUL,COAL,WCL,MAHARASHTRA,2014-11-01,2018-03-01,2018-03-01,267.67,267.67,178.29,,,,0(O),3/7,untitled/10col,46
2016-10-01,N06000121,59,BHANEGAON OC,COAL,WCL,MAHARASHTRA,2015-02-01,2023-03-01,2023-03-01,187.94,187.94,62.31,,,,0(O),6/10,untitled/10col,46
2016-10-01,N06000122,60,AMRITDHARA OC PROJECT,COAL,SECL,MADHYA PRADESH,2015-02-01,2023-03-01,2023-03-01,481.6,481.6,,,,,0(O),0/7,untitled/10col,46
2016-10-01,N06000123,61,AMERA OC RCE,COAL,SECL,CHHATISGARH,2015-02-01,2018-03-01,2018-03-01,335.97,335.97,38.03,,,,0(O),1/5,untitled/10col,46
2016-10-01,N06000124,62,RAJNAGAR OCP RPR (1.70 MTY),COAL,SECL,MADHYA PRADESH,2014-12-01,2021-03-01,2021-03-01,357.8,357.8,111.68,,,,0(O),0/7,untitled/10col,46
2016-10-01,N06000125,63,KANCHAN OC EXPANSION,COAL,SECL,MADHYA PRADESH,2014-12-01,2021-03-01,2021-03-01,371.04,371.04,29.22,,,,0(O),1/6,untitled/10col,46
2016-10-01,N06000128,64,NEW MAJRI UG TO OC,COAL,WCL,MAHARASHTRA,2015-05-01,2019-03-01,2019-03-01,295.56,295.56,85.28,,,,0(O),8/13,untitled/10col,46
2016-10-01,N06000129,65,KAKATIYAKHANI OPENCAST-2 PROJECT,COAL,SCCL,TELANGANA,2015-05-01,2019-03-01,2019-03-01,397.09,397.09,0.3,,,,0(O),6/18,untitled/10col,46
2016-10-01,N06000130,66,SINGHORI OC MINE,COAL,WCL,MAHARASHTRA,2015-06-01,2020-03-01,2020-03-01,205.49,205.49,61.41,,,,0(O),3/10,untitled/10col,46
2016-10-01,N06000131,67,AMALGAMATED PAUNI-II III OC MINE,COAL,WCL,MAHARASHTRA,2015-06-01,2021-03-01,2021-03-01,483.69,483.69,58.05,,,,0(O),2/6,untitled/10col,46
2016-10-01,N06000132,68,AMALGAMATED YEKONA-I YEKONA-II,COAL,WCL,MAHARASHTRA,2015-08-01,2025-03-01,2025-03-01,727.28,727.28,81.75,,,,0(O),3/13,untitled/10col,46
2016-10-01,N06000133,69,ADASA UG TO OC,COAL,WCL,MAHARASHTRA,2015-08-01,2023-03-01,2023-03-01,288.9,288.9,,,,,0(O),2/10,untitled/10col,47
2016-10-01,N06000134,70,BATURA HIGHWALL PROJECT,COAL,SECL,MADHYA PRADESH,2015-07-01,2022-03-01,2022-03-01,231.92,231.92,,,,,0(O),0/6,untitled/10col,47
2016-10-01,N06000135,71,AMGAON OPENCAST PROJECT RCE,COAL,SECL,CHHATISGARH,2015-07-01,2020-03-01,2020-03-01,316.1,316.1,17.32,,,,0(O),0/5,untitled/10col,47
2016-10-01,N06000136,72,DURGAPUR OPENCAST PROJECT,COAL,SECL,CHHATISGARH,2015-02-01,2023-03-01,2023-03-01,916.24,916.24,,,,,0(O),1/9,untitled/10col,47
2016-10-01,N06000139,73,MALACHUA OPENCAST PROJECT,COAL,SECL,MADHYA PRADESH,2015-10-01,2023-03-01,2023-03-01,488.33,488.33,,,,,0(O),0/3,untitled/10col,47
2016-10-01,N06000140,74,MADANNAGAR OPENCAST PROJECT,COAL,SECL,CHHATISGARH,2015-10-01,2024-03-01,2024-03-01,1875.32,1875.32,,,,,0(O),0/2,untitled/10col,47
2016-10-01,N06000141,75,KAMPTEE DEEP OC MINE,COAL,WCL,MAHARASHTRA,2015-11-01,2021-03-01,2021-03-01,277.65,277.65,,,,,0(O),1/6,untitled/10col,47
2016-10-01,N06000142,76,MUNGOLI NIORGUDA EXTENSION (DEEP) OC MINE,COAL,WCL,MAHARASHTRA,2015-11-01,2020-03-01,2020-03-01,498.42,498.42,2.64,,,,0(O),2/6,untitled/10col,47
2016-10-01,N06000143,77,HURA - C OC (3 MTY),COAL,ECL,JHARKHAND,2015-10-01,2022-03-01,2022-03-01,359.69,359.69,6.56,,,,0(O),0/21,untitled/10col,47
2016-10-01,N06000146,78,KOYAGUDEM OPENCAST PROJECT,COAL,SCCL,"TELANGANA, Central Sector Projects",2015-10-01,2018-03-01,2018-03-01,426.79,426.79,,,,,0(O),0/9,untitled/10col,47
2016-10-01,N06000147,79,KALYANIKHANI 6 INCLINE PROJECT,COAL,SCCL,TELANGANA,2015-12-01,2020-03-01,2020-03-01,477.65,477.65,,,,,0(O),0/17,untitled/10col,47
2016-10-01,N06000148,80,AMADAND OPENCAST EXPANSION PROJECT,COAL,SECL,MADHYA PRADESH,2016-03-01,2021-03-01,2021-03-01,869.44,869.44,108.75,,,,0(O),0/1,untitled/10col,47
2016-10-01,N06000149,81,AMALGAMATED GONDEGAON GHATROHAN OC,COAL,WCL,MAHARASHTRA,2016-02-01,2019-03-01,2019-03-01,198.68,198.68,1.95,,,,0(O),1/9,untitled/10col,47
2016-10-01,N06000150,82,BHATADI EXPANSION OC MINE,COAL,WCL,MAHARASHTRA,2016-02-01,2019-03-01,2019-03-01,304.52,304.52,108.68,,,,0(O),1/8,untitled/10col,47
2016-10-01,N06000095,83,NEYVELI NEW THERMAL POWER PROJECT(2X500 MW),COAL,NLC,TAMIL NADU,2011-06-01,2015-12-01,2018-04-01,5907.11,5907.11,2815.6,,,2018-04-01,28(O),13/35,untitled/10col,47
2016-10-01,N06000098,84,MOONIDIH XV SEAM UG,COAL,BCCL,JHARKHAND,2011-08-01,2015-04-01,2019-04-01,1230.27,1230.27,60.77,,,,48(O),1/6,untitled/10col,47
2016-10-01,N06000108,85,KAPURIA UG(PSLW),COAL,BCCL,JHARKHAND,2011-08-01,2017-04-01,2017-04-01,988.35,988.35,45.26,,,,0(O),0/3,untitled/10col,47
2016-10-01,N06000034,86,"BHUBANESWARI OCP, MCL (20.0 MTY)",COAL,MCL,ODISHA,2007-12-01,2017-03-01,2018-05-01,490.1,490.1,217.95,,,,14(O),11/11,untitled/10col,47
2016-10-01,N06000127,87,PATHERDIH NLW WASHERY,COAL,BCCL,JHARKHAND,2012-10-01,2014-04-01,2017-08-01,269.82,269.82,96,,,,40(O),0/10,untitled/10col,47
2016-10-01,N06000138,88,EXPANSION OF MINE-I (LEASE AREA) AND MINE-I A (3.0 TO 7.0 MTPA),COAL,NLC,TAMIL NADU,2013-04-01,2015-06-01,2019-08-01,1458.17,709.06,105.31,,709.06,2019-08-01,50(O),2/7,untitled/10col,47
2016-10-01,N06000109,89,SONEPUR BAZARI (COMB) OCP (8.0 MTY),COAL,ECL,WEST BENGAL,2012-08-01,2018-03-01,2018-09-01,1055.05,1055.05,254.97,,,,6(O),6/15,untitled/10col,47
2016-10-01,N06000144,90,HADLA LIGNITE MINE PROJECT(1.90 MTPA),COAL,NLC,"RAJASTHAN, Central Sector Projects",2015-03-01,2019-09-01,2019-09-01,522.45,522.45,2.57,,,,0(O),0/0,untitled/10col,47
2016-10-01,N06000126,91,MADHUBAND NLW WASHERY,COAL,BCCL,JHARKHAND,2010-08-01,2014-05-01,2017-10-01,289.45,289.45,132.56,,,,41(O),0/8,untitled/10col,47
2016-10-01,N06000035,92,"KANIHA OCP, MCL, (10.0 MTY)",COAL,MCL,ODISHA,2007-12-01,2013-03-01,2018-11-01,457.77,457.77,291.83,,,,68(O),8/9,untitled/10col,47
2016-10-01,N06000110,93,"WIND POWER PROJECT,KAZHUNEERKULAM,TAMILNADU",COAL,NLC,TAMIL NADU,2012-04-01,2014-10-01,2016-12-01,364.75,364.75,238.9,,,,26(O),8/10,untitled/10col,47
2016-10-01,N06000145,94,BITHNOK LIGNITE MINE PROJECT (2.25 MTPA),COAL,NLC,"RAJASTHAN, Central Sector Projects",2015-03-01,2019-12-01,2019-12-01,513.63,513.63,74.76,,,,0(O),0/0,untitled/10col,48
2016-10-01,N08000009,95,"NEW SEWAGE TREATMENT PLANT PACKAGE, RCF TROMBAY",FERTILISERS,RCF,MAHARASHTRA,2014-10-01,2016-11-01,2017-09-01,197.79,209.44,79.31,,209.44,2017-09-01,10(O),0/0,untitled/10col,48
2016-10-01,N08000010,96,GAS TURBO GENERATOR AND HEAT RECOVERY STEAM GENERATOR PROJECT RCF THAL.,FERTILISERS,RCF,MAHARASHTRA,2016-02-01,2017-12-01,2017-12-01,482.85,482.85,46.93,,482.85,,0(O),0/1,untitled/10col,48
2016-10-01,N10000007,97,EXPANSION OF MALANJKHAND MINE- DEVELOPMENT OF UNDERGROUND MINE UNDER EXISTING OPEN CAST MINE OF CAPAC,MINES,HCL,MADHYA PRADESH,2011-09-01,2017-09-01,2020-04-01,1856,1176,15.48,,,,31(O),0/0,untitled/10col,48
2016-10-01,N10000009,98,IMPLEMENTATION OF 50 MW WIND POWER PROJECT AT DEVIKOT,MINES,NALCO,"RAJASTHAN, PPP (ANNUITY)",2015-12-01,2016-11-01,2016-09-01,344.5,344.5,280,,344.5,2016-09-01,,0/0,untitled/10col,48
2016-10-01,N10000008,99,IMPLEMENTATION OF 50.4 MW WIND POWER PROJECT AT JATH SANGLI MA ARASHTRA,MINES,NALCO,"MAHARASHTRA, Private",2015-12-01,2016-11-01,2016-12-01,355.13,355.13,253.19,,355.13,2016-12-01,1(O),0/5,untitled/10col,48
2016-10-01,N12000104,100,CONSTRUCTION OF 123 BLOCKS IN TELENGANA AND 167 BLOCKS IN A.P. FOR INDOOR SPORTS HALL UNDER RAJIV GA,STEEL,HSCL,ANDHRA PRADESH,2014-07-01,1999-01-01,,232,232,,,,,,0/0,untitled/10col,48
2016-10-01,N12000083,101,REBUILDING OF COB-7 AT BSL,STEEL,SAIL,JHARKHAND,2013-10-01,2016-05-01,2017-03-01,245.67,245.67,171.79,,,,10(O),1/3,untitled/10col,48
2016-10-01,N12000092,102,TURBO BLOWER - 5,STEEL,RINL,ANDHRA PRADESH,2009-12-01,2016-09-01,2017-03-01,280,280,92.17,,,,6(O),1/1,untitled/10col,48
2016-10-01,N12000093,103,ALTERNATE GAS NETWORK AT BSL,STEEL,SAIL,JHARKHAND,2015-03-01,2018-03-01,2018-03-01,255.19,255.19,84.01,,,,0(O),0/1,untitled/10col,48
2016-10-01,N12000098,104,CONSTRUCTION AND MAINTEINANCE OF RURAL ROAD UNDER PMGSY PHASE V,STEEL,HSCL,TRIPURA,2007-03-01,2015-12-01,2017-03-01,149.73,175.94,178.91,,173,,15(O),0/0,untitled/10col,48
2016-10-01,N12000101,105,CONSTRUCTION OF MEDICAL COLLEGE AND HOSPITAL AT GULBARGA,STEEL,HSCL,KARNATAKA,2005-05-01,2014-02-01,2016-03-01,768.88,1070.97,1070.97,,1070.97,2016-03-01,,0/0,untitled/10col,48
2016-10-01,N12000107,106,CONSTRUCTION OF MEDICAL COLLEGE CAMPUS FOR 100 MBBS ADMISSION ANNUALLY AND UP- GRADATION OF GOVT. DIS,STEEL,HSCL,RAJASTHAN,2015-05-01,2017-03-01,2017-03-01,189,189,10.1,,,,0(O),0/0,untitled/10col,48
2016-10-01,N12000108,107,IRRIGATION WORK OF BAGMATI,STEEL,HSCL,BIHAR,2005-10-01,2015-03-01,2017-03-01,956,956,650.6,,,,24(O),0/0,untitled/10col,48
2016-10-01,N12000110,108,"CONSTRUCTION OF ROAD AND BRIDGE IN GIRIDHI, KODERMA, HAZARIBAG, RAMGARH AND CHATRA DISTRICT",STEEL,HSCL,JHARKHAND,2007-12-01,2018-03-01,2018-03-01,200,200,137.9,,,,0(O),0/0,untitled/10col,49
2016-10-01,N12000114,109,CONSTRUCTION OF WORKSHOPS AND BUILDINGS FOR 24 NOS NEW INDUSTRIAL TRAINING INSTITUTES(ITI) IN DIFFER,STEEL,HSCL,"WEST BENGAL, Central Sector Projects",2012-08-01,2016-03-01,2016-03-01,185.37,185.37,178.3,,,,,0/0,untitled/10col,49
2016-10-01,N12000094,110,INSTALLATION OF NEW HOT STRIP MILL AT RSP,STEEL,SAIL,ODISHA,2015-04-01,2018-04-01,2018-04-01,3127.3,3127.3,391.4,,,,0(O),0/2,untitled/10col,49
2016-10-01,N12000102,111,CONSTRUCTION OF PARAMEDICAL AND ALLIED HEALTH INSTITUTE AT GULBARGA,STEEL,HSCL,KARNATAKA,2011-07-01,2015-12-01,2016-04-01,324.87,324.87,263.57,,324.87,,,0/0,untitled/10col,49
2016-10-01,N12000112,112,CONSTRUCTION OF ROAD AND BRIDGE UNDER PMGSY,STEEL,HSCL,JHARKHAND,2013-04-01,2018-04-01,2018-04-01,170,170,92.91,,,,0(O),0/0,untitled/10col,49
2016-10-01,N12000088,113,3RD CONVERTER AND 4TH CASTER,STEEL,RINL,ANDHRA PRADESH,2011-07-01,2016-07-01,2017-05-01,974.76,974.76,435.53,,,,10(O),1/1,untitled/10col,49
2016-10-01,N12000109,114,CONSTRUCTION OF RURAL ROADS WITH FIVE YEAR MAINTEINANCE UNDER PMGSY-JHARKHAND,STEEL,HSCL,JHARKHAND,2007-12-01,2016-06-01,2016-06-01,253.92,253.92,196.47,,253.92,,,0/0,untitled/10col,49
2016-10-01,N12000115,115,2 MTPA PELLET PLANT AT NAGARNAR,STEEL,NMDC,CHHATISGARH,2015-11-01,2020-06-01,2020-06-01,818,818,2.84,,,,0(O),1/11,untitled/10col,49
2016-10-01,N12000100,116,CONSTRUCTION AND MAINTEINANCE OF RURAL ROAD UNDER PMGSY PHASE VIII,STEEL,HSCL,TRIPURA,2011-10-01,2016-12-01,2017-07-01,175.49,206.71,141.17,,206.71,2017-07-01,7(O),0/0,untitled/10col,49
2016-10-01,N12000090,117,SMS-1 CONVERTERS REVAMPING,STEEL,RINL,ANDHRA PRADESH,2012-05-01,2015-07-01,2017-09-01,404.16,404.16,346.51,,,,26(O),0/1,untitled/10col,49
2016-10-01,N12000091,118,REVAMPING OF SINTER MACHINES - 1 AND 2,STEEL,RINL,ANDHRA PRADESH,2009-12-01,2016-10-01,2017-09-01,343,488.4,114.69,,,,11(O),0/0,untitled/10col,49
2016-10-01,N12000097,119,EXPANSION OF GUA ORE MINES WITH BENEFICIATION FACILITIES AND INSTALLATION OF PELLET PLANT,STEEL,SAIL,JHARKHAND,2014-02-01,2017-09-01,2017-09-01,4749,4749,19.18,,,,0(O),0/0,untitled/10col,49
2016-10-01,N12000103,120,"CONSTRUCTION OF INTERNATIONAL CENTRE FOR PERFORMING ARTS AND CULTURE, SHILONG IN MEGALAYA UNDER NLCP",STEEL,HSCL,MEGHALAYA,2014-04-01,2017-09-01,2017-09-01,151.33,151.33,22.33,,,,0(O),0/0,untitled/10col,49
2016-10-01,N12000116,121,FORGED WHEEL PLANT,STEEL,RINL,UTTAR PRADESH,2014-04-01,2018-09-01,2018-09-01,1682.85,1682.85,27.47,,,,0(O),0/0,untitled/10col,49
2016-10-01,N12000084,122,UPGRADATION OF BLAST FURNACE-1 AT RSP,STEEL,SAIL,ODISHA,2014-06-01,2016-04-01,2016-10-01,708.91,708.91,537.52,,,,6(O),1/3,untitled/10col,49
