report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2014-10-01,N06000008,48,KUSMUNDA EXPN.OCP(SECL)(15-50)MTY,COAL,SECL,CHHATISGARH,2008-06-01,2013-03-01,2023-03-01,1188.31,7612.33,755.96,,,,120(O),0/16,consolidated,49
2014-10-01,N06000015,49,MAGADH OC 20 MTY (CCL),COAL,CCL,JHARKHAND,2008-08-01,2012-07-01,2016-03-01,469.78,706.4,44.88,,,,44(O),0/3,consolidated,49
2014-10-01,N06000081,50,MANIKPUR OC EXPANSION (3.5 MTY),COAL,SECL,CHHATISGARH,2009-12-01,2014-03-01,2016-03-01,321.42,321.5,211.63,,,,24(O),1/6,consolidated,49
2014-10-01,N06000080,51,MANUGURU OC-II EXTENSION PHASE-II,COAL,SCCL,TELANGANA,2010-03-01,2012-03-01,2016-03-01,181.19,181.19,36.22,,,,48(O),4/6,consolidated,49
2014-10-01,N06000098,52,MOONIDIH XV SEAM UG,COAL,BCCL,JHARKHAND,2011-08-01,2015-04-01,2019-04-01,1230.27,1230.27,1000,,2500,2018-12-01,48(O),0/0,consolidated,49
2014-10-01,N06000096,53,MURAIDIH UG TURN-KEY PROJECT,COAL,BCCL,JHARKHAND,2011-02-01,2014-04-01,2014-04-01,339.88,339.88,,,,,,0/0,consolidated,49
2014-10-01,N06000095,54,NEYVELI NEW THERMAL POWER PROJECT(2X500 MW),COAL,NLC,TAMIL NADU,2011-06-01,2015-12-01,2018-04-01,5907.11,5907.11,385.56,,,,28(O),9/35,consolidated,49
2014-10-01,N06000033,55,"NIGAHI OC EXPANSION PROJECT 10 MTY TO 15 MTY, SINGRAULI",COAL,NCL,MADHYA PRADESH,2007-10-01,2012-03-01,2015-03-01,259.4,259.4,7.45,,,,36(O),0/2,consolidated,49
2014-10-01,N06000106,56,NORTH TISRA AND SOUTH TISRA EXPANSION OCP (6MTY),COAL,BCCL,JHARKHAND,2014-02-01,2021-03-01,2021-03-01,555.52,555.52,6.84,,,,0(O),0/0,consolidated,49
2014-10-01,N06000084,57,NORTH URIMARI OCP (3.0 MTY),COAL,CCL,JHARKHAND,2007-12-01,2012-03-01,2017-03-01,179.87,179.87,60.93,,,,60(O),0/2,consolidated,49
2014-10-01,N06000045,58,PELMA OCP(10.00MTY),COAL,SECL,CHHATISGARH,2008-07-01,2015-03-01,2015-03-01,448.32,448.32,0.46,,,,0(O),1/1,consolidated,49
2014-10-01,N06000066,59,PENGANGA OC,COAL,WCL,MAHARASHTRA,2008-10-01,2014-03-01,2020-03-01,339.77,339.77,2.68,,,,72(O),0/1,consolidated,49
2014-10-01,N06000085,60,PURNADIH OCP (3.0 MTY),COAL,CCL,JHARKHAND,2008-07-01,2013-03-01,2015-03-01,210.98,210.98,146.36,,,,24(O),1/3,consolidated,49
2014-10-01,N06000056,61,RAJMAHAL OC EXP.,COAL,ECL,JHARKHAND,2009-09-01,2014-03-01,2016-03-01,153.82,153.82,44.47,,,,24(O),0/0,consolidated,49
2014-10-01,N06000087,62,RAJRAPPA RCE OCP ( 3.0 MTY),COAL,CCL,JHARKHAND,2009-12-01,2016-03-01,2016-03-01,510.85,510.85,223.58,,,,0(O),0/2,consolidated,49
2014-10-01,N06000078,63,RAMAGUNDAM OC-II EXTENSION,COAL,SCCL,TELANGANA,2009-12-01,2012-03-01,,418.97,418.97,230.85,,,,,24/27,consolidated,49
2014-10-01,N06000093,64,RCE OF INDARAM OCP(1.20 MTPA),COAL,SCCL,TELANGANA,2011-07-01,2015-03-01,2015-03-01,162.76,162.76,2.48,,,,0(O),4/29,consolidated,49
2014-10-01,N06000102,65,RFR OF MANUGURU OC PROJECT,COAL,SCCL,TELANGANA,2012-11-01,2016-03-01,2016-03-01,430.14,430.14,68.12,,,,0(O),6/48,consolidated,49
2014-10-01,N06000100,66,RG OC -III EXTENSION (PHASE -II) PROJECT,COAL,SCCL,TELANGANA,2012-06-01,2015-06-01,2016-03-01,365.01,365.01,6.56,,,,9(O),3/51,consolidated,49
2014-10-01,N06000079,67,RKP OCP PHASE-I,COAL,SCCL,TELANGANA,2010-03-01,2015-03-01,2015-03-01,209.78,209.78,70.28,,,,0(O),8/31,consolidated,49
2014-10-01,N06000017,68,SHANTIKHANI LONGWALL PROJ-SCCL,COAL,SCCL,TELANGANA,2006-10-01,2012-03-01,,249.03,249.03,72.51,,,,,25/42,consolidated,50
2014-10-01,N06000113,69,SIARMAL OCP (40.00MTY),COAL,MCL,ODISHA,2014-05-01,2026-03-01,2026-03-01,3756.36,3756.36,0.56,,,,0(O),3/14,consolidated,50
2014-10-01,N06000109,70,SONEPUR BAZARI (COMB) OCP (8.0 MTY),COAL,ECL,WEST BENGAL,2012-08-01,2018-03-01,2018-03-01,1055.05,1055.05,40.13,,,,0(O),0/0,consolidated,50
2014-10-01,N06000043,71,TALABIRA OCP,COAL,MCL,ODISHA,2008-03-01,2016-03-01,2020-03-01,447.72,447.72,52.36,,,,48(O),0/11,consolidated,50
2014-10-01,N06000086,72,TAPIN OCP (2.5 MTY),COAL,CCL,JHARKHAND,2008-08-01,2012-03-01,2016-03-01,264.68,264.68,144.45,,,,48(O),0/2,consolidated,50
2014-10-01,060100087,73,TPS-II EXPANSION (1470MW TO 1970MW) (NLC),COAL,NLC,TAMIL NADU,2004-10-01,2009-06-01,2014-12-01,2030.78,3388.61,3064.56,,3027.59,2013-03-01,66(O),21/23,consolidated,50
2014-10-01,N06000047,74,TUTICORIN THERMAL POWER PROJECT- 2X500 MW,COAL,NLC,TAMIL NADU,2008-05-01,2012-03-01,2014-12-01,4904.54,6602.74,5666.99,,6602.74,2014-05-01,33(O),25/39,consolidated,50
2014-10-01,N06000110,75,"WIND POWER PROJECT,KAZHUNEERKULAM,TAMILNADU",COAL,NLC,TAMIL NADU,2012-04-01,2014-10-01,2014-12-01,364.75,364.75,97.21,,,,2(O),3/11,consolidated,50
2014-10-01,N12000072,76,"1.2 MTPA PELLET PLANT PROJECT ,DONIMALAI (NMDC)",STEEL,NMDC,KARNATAKA,2011-04-01,2013-04-01,2015-03-01,572,572,408.38,,,2014-09-01,23(O),17/18,consolidated,50
2014-10-01,N12000083,77,REBUILDING OF COB-7 AT BSL,STEEL,SAIL,JHARKHAND,2013-10-01,2016-05-01,2016-05-01,245.67,245.67,20.22,,,,0(O),1/3,consolidated,50
2014-10-01,N12000073,78,7.0 MTPA KUMARASWAMY IRON ORE MINE PROJECT (NMDC),STEEL,NMDC,KARNATAKA,2011-02-01,2013-05-01,2015-03-01,898.55,898.55,349.39,,,2015-01-01,22(O),14/20,consolidated,50
2014-10-01,N12000053,79,AUGMENTATION OF IRON ORE STORAGE IN RMHP,STEEL,RINL,MULTI STATE,2007-07-01,2009-09-01,2015-03-01,480,450,332.7,,,2012-05-01,66(O),1/1,consolidated,50
2014-10-01,N12000018,80,BAILADILA IRON ORE PROJECT DEPOSIT- 11B (NMDC),STEEL,NMDC,CHHATISGARH,2007-01-01,2011-12-01,2015-03-01,295.89,607.17,379.46,,607.17,2015-01-01,39(O),17/20,consolidated,50
2014-10-01,N12000038,81,COKE OVEN BATTERY NO. 4 PHASE-II,STEEL,RINL,ANDHRA PRADESH,2006-06-01,2008-09-01,2014-11-01,108,216.68,165.93,,216.68,2013-12-01,74(O),3/4,consolidated,50
2014-10-01,N12000078,82,"COLD REPAIR OF COKE OVEN BATTERY-9 AT BSP, BHILAI, CHATTISGARH",STEEL,SAIL,CHHATISGARH,2012-07-01,2014-08-01,2015-06-01,332.65,332.65,140.25,,,,10(O),3/4,consolidated,50
2014-10-01,N12000085,83,DEVELOPMENT OF PERMANENT BARRACKS AT 21 LOCATIONS AT ROWGHAT DEPOSIT,STEEL,SAIL,CHHATISGARH,2014-04-01,2015-04-01,2015-04-01,188.93,188.93,,,,,0(O),0/3,consolidated,50
2014-10-01,N12000075,84,ENHANCEMENT OF PRODUCTION CAPACITY AT BOLANI IRON ORE MINES,STEEL,SAIL,ODISHA,2011-11-01,2013-11-01,2015-06-01,254.55,254.55,115.25,,,,19(O),2/4,consolidated,50
2014-10-01,N12000057,85,EXPANSION OF BHILAI STEEL PLANT,STEEL,SAIL,CHHATISGARH,2010-08-01,2013-03-01,2015-09-01,17265,17265,13534.47,,,,30(O),30/35,consolidated,50
2014-10-01,N12000055,86,EXPANSION OF BOKARO STEEL PLANT,STEEL,SAIL,JHARKHAND,2010-05-01,2011-12-01,2015-06-01,6325,6325,4873.07,,,,42(O),19/24,consolidated,50
2014-10-01,N12000074,87,EXPANSION OF DURGAPUR STEEL PLANT,STEEL,SAIL,WEST BENGAL,2010-08-01,2012-12-01,2015-05-01,2875,2875,2387.83,,,,29(O),15/20,consolidated,50
2014-10-01,N12000051,88,EXPANSION OF IISCO STEEL PLANT,STEEL,SAIL,WEST BENGAL,2008-06-01,2011-12-01,2015-03-01,14443,16408,16489.58,,,,39(O),25/29,consolidated,50
2014-10-01,120100067,89,EXPANSION OF LIQUID STEEL CAPACITY FROM 3MT TO 6.3MT (RINL),STEEL,RINL,ANDHRA PRADESH,2005-10-01,2009-10-01,2014-12-01,8692,12291,11046.25,,12291,2012-10-01,62(O),68/68,consolidated,50
2014-10-01,N12000056,90,EXPANSION OF ROURKELA STEEL PLANT,STEEL,SAIL,ODISHA,2010-08-01,2013-03-01,2015-03-01,11812,11812,11580.12,,,,24(O),18/20,consolidated,51
2014-10-01,N12000076,91,INSTALLATION OF 45MVA SAF T WITH OTHER ASSOCIATED FACILITIES,STEEL,SAIL,MAHARASHTRA,2011-12-01,2013-10-01,2015-08-01,187.33,187.33,141.28,,,,22(O),2/5,consolidated,51
2014-10-01,N12000082,92,INSTALLATION OF ADDITIONAL HEAT TREATMENT FACILITIES IN SPP AT RSP,STEEL,SAIL,ODISHA,2012-10-01,2014-09-01,2015-06-01,160.48,160.48,101.45,,,,9(O),0/2,consolidated,51
2014-10-01,N12000086,93,NMDC INTEGRATED STEEL PLANT,STEEL,NMDC,CHHATISGARH,2010-01-01,2015-05-01,2016-12-01,15525,15525,5615,,,,19(O),0/0,consolidated,51
2014-10-01,N12000080,94,REBUILDING OF BATTERY BLOCK 5A AND RE- CONSTRUCTION OF BATTERY BLOCK 5B,STEEL,SAIL,WEST BENGAL,2012-11-01,2015-06-01,2015-06-01,313.05,313.05,138.6,,,,0(O),2/3,consolidated,51
2014-10-01,N12000079,95,"REBUILDING OF COKE OVEN BATTERY-3 AT RSP, ROURKELA, ODDISHA",STEEL,SAIL,ODISHA,2012-06-01,2014-12-01,2015-08-01,237.09,237.09,98.06,,,,8(O),0/2,consolidated,51
2014-10-01,N12000084,96,UPGRADATION OF BLAST FURNACE-1 AT RSP,STEEL,SAIL,ODISHA,2014-06-01,2016-04-01,2016-04-01,708.91,708.91,22.71,,,,0(O),0/2,consolidated,51
2014-10-01,N16000106,97,ASSAM GAS CRACKER PROJECT,PETROCHEMICALS,BCPL,ASSAM,2006-04-01,2012-04-01,,5460.61,8920,7974.3,,,,,22/29,consolidated,51
2014-10-01,N16000119,98,102 MW WIND POWER PROJECT,PETROLEUM,ONGC,RAJASTHAN,2010-07-01,2012-06-01,2014-12-01,1106,678.02,405,,,,30(O),0/3,consolidated,51
2014-10-01,N16000183,99,ADDITIONAL DEVELOPMENT OF VASAI EAST FIELD,PETROLEUM,ONGC,MULTI STATE,2014-03-01,2018-12-01,2018-12-01,2476.82,2476.82,,,,,0(O),0/0,consolidated,51
2014-10-01,N16000120,100,AHMEDABAD REDEVELOPMENT PROJECT,PETROLEUM,ONGC,GUJARAT,2010-11-01,2014-12-01,2017-12-01,1916.1,1916.1,1160.3,,,,36(O),0/0,consolidated,51
2014-10-01,N16000122,101,ANKLESWAR REDEVELOPMENT,PETROLEUM,ONGC,GUJARAT,2010-11-01,2014-12-01,2018-12-01,2189.63,2189.63,1039.42,,,,48(O),0/0,consolidated,51
2014-10-01,N16000061,102,ASSAM RENEWAL PROJECT FOR GROUP A,PETROLEUM,ONGC,ASSAM,2009-03-01,2013-03-01,2016-03-01,2465.15,2378.86,1711.73,,,2015-03-01,36(O),0/5,consolidated,51
2014-10-01,N16000149,103,AUGMENTATION OF PARADIP HALDIA BARAUNI PIPELINE,PETROLEUM,IOCL,MULTI STATE,2011-08-01,2015-08-01,2015-08-01,586,586,204.94,,,,0(O),0/12,consolidated,51
2014-10-01,N18000149,104,CENTRAL GAS GATHERING STATION AND OFFTAKE POINT,PETROLEUM,OIL,ASSAM,2008-08-01,2012-06-01,2014-12-01,144.02,204.29,155.22,,204.29,2013-09-01,30(O),0/0,consolidated,51
2014-10-01,N16000190,105,CHINCHINNADA KAKINADA JUNCTION POINT PIPE LINE,PETROLEUM,GAIL,ANDHRA PRADESH,2014-07-01,2017-01-01,2017-01-01,419.04,762,,,,,0(O),0/0,consolidated,51
2014-10-01,N16000084,106,CONSTRUCTION OF 12 OFFSHORE SUPPLY VESSELS(OSV),PETROLEUM,ONGC,MULTI STATE,2007-06-01,2011-09-01,2015-12-01,736.65,736.65,470.27,,,,51(O),0/0,consolidated,51
2014-10-01,N16000123,107,CONSTRUCTION OF 23 IMMEDIATE SUPPLY VESSELS (ISV),PETROLEUM,ONGC,MULTI STATE,2010-11-01,2013-08-01,2015-05-01,331.2,269.1,190.04,,,,21(O),0/5,consolidated,51
2014-10-01,N16000117,108,CONSTRUCTION OF 6 ETPS,PETROLEUM,ONGC,GUJARAT,2009-03-01,2012-09-01,2015-04-01,302.26,240.95,107.05,,,,31(O),0/0,consolidated,51
2014-10-01,N16000127,109,CONSTRUCTION OF ONE ETP AND THREE ETPS CUM WATER INJECTION PLANTS(WIP),PETROLEUM,ONGC,ASSAM,2010-06-01,2014-01-01,2017-11-01,202.94,188.89,2,,,,46(O),0/5,consolidated,52
2014-10-01,N16000103,110,CONSTRUCTION OF ONE MULTIPURPOSE SUPPORT VESSEL (MSV),PETROLEUM,ONGC,MULTI STATE,2010-01-01,2013-03-01,2016-06-01,723.64,723.64,,,,,39(O),0/0,consolidated,52
2014-10-01,N16000128,111,CONVERSION OF RIG SAGAR SAMRAT TO MOBILE OFFSHORE PRODUCTION UNIT(MOPS),PETROLEUM,ONGC,MAHARASHTRA,2011-03-01,2013-05-01,2015-03-01,861.79,761.68,634.95,,,2014-06-01,22(O),0/5,consolidated,52
2014-10-01,N16000147,112,DABHOL BANGALORE PIPELINE PROJECT PHASE-II,PETROLEUM,GAIL,MULTI STATE,2009-06-01,2013-09-01,2015-02-01,486,486,107.77,,,,17(O),0/1,consolidated,52
2014-10-01,N16000089,113,DE-BOTTLENECKING OF SMPL,PETROLEUM,IOCL,MAHARASHTRA,2009-12-01,,2015-08-01,1584,1584,1058.08,,,,,0/12,consolidated,52
2014-10-01,160100231,114,DEV OF G1 AND GS-15 (ONGCL),PETROLEUM,ONGC,MULTI STATE,2003-04-01,2006-04-01,2015-06-01,429.82,3955.21,3413.13,,3955.21,2016-04-01,110(O),0/0,consolidated,52
2014-10-01,N16000033,115,DEVELOPMENT OF B-193 CLUSTER FIELDS,PETROLEUM,ONGC,MAHARASHTRA,2007-06-01,2010-08-01,2015-05-01,3248.78,5633.44,5867.78,,5633.44,2012-03-01,57(O),0/10,consolidated,52
2014-10-01,N16000133,116,DEVELOPMENT OF C-26 CLUSTER FIELDS,PETROLEUM,ONGC,MAHARASHTRA,2012-03-01,2014-05-01,2015-05-01,2592.17,2592.17,310.34,,,,12(O),0/9,consolidated,52
2014-10-01,N16000104,117,DEVELOPMENT OF CLUSTER-7 FIELDS,PETROLEUM,ONGC,MULTI STATE,2010-03-01,2013-03-01,2014-12-01,3241.03,6638.94,2306.51,,6638.94,2014-11-01,21(O),0/10,consolidated,52
2014-10-01,N16000173,118,DEVELOPMENT OF SHALLOW WATER WELLS IN EASTERN OFFSHORE,PETROLEUM,ONGC,MULTI STATE,2013-04-01,2015-04-01,2015-04-01,284.82,284.82,,,,,0(O),0/0,consolidated,52
2014-10-01,N16000136,119,DEVELOPMENT OF WESTERN PERIPHERY OF MH SOUTH FIELD,PETROLEUM,ONGC,MULTI STATE,2012-04-01,2014-12-01,2015-05-01,600.17,600.17,249.01,,,,5(O),0/8,consolidated,52
2014-10-01,N16000105,120,DEVELOPMENT OF WO-16 CLUSTER FIELDS,PETROLEUM,ONGC,MULTI STATE,2010-06-01,2014-01-01,2015-12-01,2523,2523,1013.04,,,,23(O),0/9,consolidated,52
2014-10-01,N16000182,121,DEVELOPMENT PLAN FOR LOWER PAYS IN NBP-14 BLOCK OF NBP FIELD (D-1),PETROLEUM,ONGC,MULTI STATE,2013-10-01,2014-10-01,2014-12-01,429.06,429.06,,,,,2(O),0/0,consolidated,52
2014-10-01,N16000068,122,DIESEL HYDROTREATOR PROJECT AT VISAKH REFINERY,PETROLEUM,HPCL,ANDHRA PRADESH,2009-03-01,2011-09-01,2014-11-01,3597,2730,3128.58,,2730,2012-03-01,38(O),56/59,consolidated,52
2014-10-01,N16000175,123,DISTILLATE YIELD IMPROVEMENT PROJECT (COKER) AT HALDIA REFINERY,PETROLEUM,IOCL,WEST BENGAL,2014-03-01,2017-09-01,2017-09-01,3076,3076,42.24,,,,0(O),0/0,consolidated,52
