report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2014-04-01,N06000079,63,RKP OCP PHASE-I,COAL,SCCL,TELANGANA,2010-03-01,2015-03-01,2015-03-01,209.78,209.78,94.45,,,,0(O),8/31,consolidated,56
2014-04-01,N06000017,64,SHANTIKHANI LONGWALL PROJ-SCCL,COAL,SCCL,TELANGANA,2006-10-01,2012-03-01,,249.03,249.03,62.01,,,,,24/42,consolidated,56
2014-04-01,N06000043,65,TALABIRA OCP,COAL,MCL,ODISHA,2008-03-01,2016-03-01,2016-03-01,447.72,447.72,50.46,,,,0(O),0/12,consolidated,56
2014-04-01,N06000086,66,TAPIN OCP (2.5 MTY),COAL,CCL,JHARKHAND,2008-08-01,2012-03-01,2016-03-01,264.68,264.68,139.29,,,,48(O),0/2,consolidated,56
2014-04-01,060100087,67,TPS-II EXPANSION (1470MW TO 1970MW) (NLC),COAL,NLC,TAMIL NADU,2004-10-01,2009-06-01,2014-06-01,2030.78,3027.59,2918.33,,3027.59,,60(O),19/23,consolidated,57
2014-04-01,N06000047,68,TUTICORIN THERMAL POWER PROJECT- 2X500 MW,COAL,NLC,TAMIL NADU,2008-05-01,2012-03-01,2014-08-01,4904.54,6602.74,5225.89,,6602.74,,29(O),19/38,consolidated,57
2014-04-01,N12000072,69,"1.2 MTPA PELLET PLANT PROJECT ,DONIMALAI (NMDC)",STEEL,NMDC,KARNATAKA,2011-04-01,2013-04-01,2014-09-01,572,572,379.86,,,2014-09-01,17(O),17/18,consolidated,57
2014-04-01,N12000083,70,REBUILDING OF COB-7 AT BSL,STEEL,SAIL,JHARKHAND,2013-10-01,2016-05-01,2016-05-01,245.67,245.67,8.73,,,,0(O),0/3,consolidated,57
2014-04-01,N12000069,71,330 TPH BOILER-6 AND AUXILIARY SYSTEM,STEEL,RINL,ANDHRA PRADESH,2006-08-01,2009-12-01,2013-06-01,260,349.64,259.71,,349.64,2010-08-01,,1/1,consolidated,57
2014-04-01,N12000068,72,67.5 MW TG-5 AUX. S'TEM EMERGENCY POWER REQUIREMENT EXP. UNIT,STEEL,RINL,ANDHRA PRADESH,2007-07-01,2010-01-01,2013-11-01,202,343.58,292.89,,343.58,2011-02-01,,3/3,consolidated,57
2014-04-01,N12000073,73,7.0 MTPA KUMARASWAMY IRON ORE MINE PROJECT (NMDC),STEEL,NMDC,KARNATAKA,2011-02-01,2013-05-01,2015-01-01,898.55,898.55,292.64,,,2015-01-01,20(O),13/20,consolidated,57
2014-04-01,N12000053,74,AUGMENTATION OF IRON ORE STORAGE IN RMHP,STEEL,RINL,MULTI STATE,2007-07-01,2009-09-01,2014-07-01,480,450,309.45,,,2012-05-01,58(O),1/1,consolidated,57
2014-04-01,N12000018,75,BAILADILA IRON ORE PROJECT DEPOSIT- 11B (NMDC),STEEL,NMDC,CHHATISGARH,2007-01-01,2011-12-01,2015-01-01,295.89,607.17,370.58,,607.17,2015-01-01,37(O),15/20,consolidated,57
2014-04-01,N12000038,76,COKE OVEN BATTERY NO. 4 PHASE-II,STEEL,RINL,ANDHRA PRADESH,2006-06-01,2008-09-01,2014-06-01,108,216.68,160.73,,216.68,2013-12-01,69(O),3/4,consolidated,57
2014-04-01,N12000078,77,"COLD REPAIR OF COKE OVEN BATTERY-9 AT BSP, BHILAI, CHATTISGARH",STEEL,SAIL,CHHATISGARH,2012-07-01,2014-08-01,2014-08-01,332.65,332.65,103.67,,,,0(O),1/4,consolidated,57
2014-04-01,N12000075,78,ENHANCEMENT OF PRODUCTION CAPACITY AT BOLANI IRON ORE MINES,STEEL,SAIL,ODISHA,2011-11-01,2013-11-01,2015-06-01,254.55,254.55,104.16,,,,19(O),1/4,consolidated,57
2014-04-01,N12000057,79,EXPANSION OF BHILAI STEEL PLANT,STEEL,SAIL,CHHATISGARH,2010-08-01,2013-03-01,2015-03-01,17265,17265,12638.44,,,,24(O),28/35,consolidated,57
2014-04-01,N12000055,80,EXPANSION OF BOKARO STEEL PLANT,STEEL,SAIL,JHARKHAND,2010-05-01,2011-12-01,2014-05-01,6325,6325,4634.39,,,,29(O),18/24,consolidated,57
2014-04-01,N12000074,81,EXPANSION OF DURGAPUR STEEL PLANT,STEEL,SAIL,WEST BENGAL,2010-08-01,2012-12-01,2014-12-01,2875,2875,2156.6,,,,24(O),14/20,consolidated,57
2014-04-01,N12000051,82,EXPANSION OF IISCO STEEL PLANT,STEEL,SAIL,WEST BENGAL,2008-06-01,2011-12-01,2014-07-01,14443,16408,15862.37,,,,31(O),22/29,consolidated,57
2014-04-01,120100067,83,EXPANSION OF LIQUID STEEL CAPACITY FROM 3MT TO 6.3MT (RINL),STEEL,RINL,ANDHRA PRADESH,2005-10-01,2009-10-01,2014-09-01,8692,12291,10804.62,,12291,2012-10-01,59(O),66/67,consolidated,57
2014-04-01,N12000056,84,EXPANSION OF ROURKELA STEEL PLANT,STEEL,SAIL,ODISHA,2010-08-01,2013-03-01,2014-09-01,11812,11812,11055.89,,,,18(O),16/20,consolidated,57
2014-04-01,N12000076,85,INSTALLATION OF 45MVA SAF T WITH OTHER ASSOCIATED FACILITIES,STEEL,SAIL,MAHARASHTRA,2011-12-01,2013-10-01,2014-08-01,187.33,187.33,124.72,,,,10(O),0/5,consolidated,57
2014-04-01,N12000082,86,INSTALLATION OF ADDITIONAL HEAT TREATMENT FACILITIES IN SPP AT RSP,STEEL,SAIL,ODISHA,2012-10-01,2014-09-01,2014-09-01,160.48,160.48,18.86,,,,0(O),0/2,consolidated,57
2014-04-01,N12000080,87,REBUILDING OF BATTERY BLOCK 5A AND RE- CONSTRUCTION OF BATTERY BLOCK 5B,STEEL,SAIL,WEST BENGAL,2012-11-01,2015-06-01,2015-06-01,313.05,339.35,83.98,,,,0(O),1/3,consolidated,57
2014-04-01,N12000079,88,"REBUILDING OF COKE OVEN BATTERY-3 AT RSP, ROURKELA, ODDISHA",STEEL,SAIL,ODISHA,2012-06-01,2014-12-01,2014-12-01,237.09,254.9,34.15,,,,0(O),0/2,consolidated,58
2014-04-01,N16000106,89,ASSAM GAS CRACKER PROJECT,PETROCHEMICALS,BCPL,ASSAM,2006-04-01,2012-04-01,,5460.61,8920,7687.66,,,,,22/29,consolidated,58
2014-04-01,N16000119,90,102 MW WIND POWER PROJECT,PETROLEUM,ONGC,RAJASTHAN,2010-07-01,2012-06-01,2014-07-01,1106,678.02,113,,,,25(O),0/4,consolidated,58
2014-04-01,N16000086,91,ADDITIONAL DEV. OF D-1 FIELD,PETROLEUM,ONGC,MULTI STATE,2010-01-01,2012-06-01,2014-06-01,2163.64,2331.62,2182.31,,2331.62,,24(O),0/0,consolidated,58
2014-04-01,N16000183,92,ADDITIONAL DEVELOPMENT OF VASAI EAST FIELD,PETROLEUM,ONGC,MULTI STATE,2014-03-01,2018-12-01,2018-12-01,2476.82,2476.82,,,,,0(O),0/0,consolidated,58
2014-04-01,N16000120,93,AHMEDABAD REDEVELOPMENT,PETROLEUM,ONGC,GUJARAT,2010-11-01,2014-12-01,2016-12-01,1916.1,1916.1,784.46,,,,24(O),0/0,consolidated,58
2014-04-01,N16000122,94,ANKLESWAR REDEVELOPMENT,PETROLEUM,ONGC,GUJARAT,2010-11-01,2014-12-01,2016-12-01,2189.63,2189.63,1039.42,,,,24(O),0/0,consolidated,58
2014-04-01,N16000061,95,ASSAM RENEWAL PROJECT FOR GROUP A,PETROLEUM,ONGC,ASSAM,2009-03-01,2013-03-01,2015-03-01,2465.15,2378.86,1496.19,,,2014-03-01,24(O),0/5,consolidated,58
2014-04-01,N16000149,96,AUGMENTATION OF PARADIP HALDIA BARAUNI PIPELINE,PETROLEUM,IOCL,MULTI STATE,2011-08-01,2015-08-01,2015-08-01,586,586,165.89,,,,0(O),0/13,consolidated,58
2014-04-01,N16000094,97,BNPL SPURLINE (UTTRANCHAL AND PUNJAB),PETROLEUM,GAIL,MULTI STATE,2009-12-01,2012-07-01,,540.92,540.92,338.27,,,2012-07-01,,6/7,consolidated,58
2014-04-01,N18000149,98,CENTRAL GAS GATHERING STATION AND OFFTAKE POINT,PETROLEUM,OIL,ASSAM,2008-08-01,2012-06-01,2014-06-01,144.02,204.29,154.08,,,,24(O),0/0,consolidated,58
2014-04-01,N16000084,99,CONSTRUCTION OF 12 OFFSHORE SUPPLY VESSELS(OSV),PETROLEUM,ONGC,MULTI STATE,2007-06-01,2011-09-01,2014-12-01,736.65,736.65,449.94,,,,39(O),0/0,consolidated,58
2014-04-01,N16000123,100,CONSTRUCTION OF 23 IMMEDIATE SUPPLY VESSELS (ISV),PETROLEUM,ONGC,MULTI STATE,2010-11-01,2013-08-01,2014-09-01,331.2,269.1,165.71,,,,13(O),0/5,consolidated,58
2014-04-01,N16000117,101,CONSTRUCTION OF 6 ETPS,PETROLEUM,ONGC,GUJARAT,2009-03-01,2012-09-01,2014-12-01,302.26,240.95,102.8,,,,27(O),0/0,consolidated,58
2014-04-01,N16000127,102,CONSTRUCTION OF ONE ETP AND THREE ETPS CUM WATER INJECTION PLANTS(WIP),PETROLEUM,ONGC,ASSAM,2010-06-01,2014-01-01,2015-01-01,202.94,202.94,2,,,,12(O),0/5,consolidated,58
2014-04-01,N16000134,103,"CONSTRUCTION OF ONE ETP AT GGS-NADA, ANKLESHWAR",PETROLEUM,ONGC,GUJARAT,2011-10-01,2014-07-01,2015-03-01,200.69,200.69,11.56,,,,8(O),0/5,consolidated,58
2014-04-01,N16000103,104,CONSTRUCTION OF ONE MULTIPURPOSE SUPPORT VESSEL (MSV),PETROLEUM,ONGC,MULTI STATE,2010-01-01,2013-03-01,2016-06-01,723.64,723.64,,,,,39(O),0/0,consolidated,58
2014-04-01,N16000099,105,"CONSTRUCTION OF SIX EFFLUENT TREATMENT PLANTS (ETP), AHMEDABAD AND ANKLESWAR",PETROLEUM,ONGC,GUJARAT,2009-03-01,2012-09-01,2014-12-01,234.78,317.64,102.78,,234.78,,27(O),0/5,consolidated,58
2014-04-01,N16000135,106,"CONSTRUCTION OF THREE ETPS, MEHSANA",PETROLEUM,ONGC,GUJARAT,2012-03-01,2014-11-01,2015-11-01,260.74,260.74,0.52,,,,12(O),0/5,consolidated,58
2014-04-01,N16000128,107,CONVERSION OF RIG SAGAR SAMRAT TO MOBILE OFFSHORE PRODUCTION UNIT(MOPS),PETROLEUM,ONGC,MAHARASHTRA,2011-03-01,2013-05-01,2014-06-01,861.79,761.68,561.31,,,2014-06-01,13(O),0/5,consolidated,58
2014-04-01,N16000167,108,CREATION OF SECONDARY TANK FARM WITH DEHYDRATION FACILITY AND ETP AT MADHUBAN,PETROLEUM,OIL,MULTI STATE,2006-08-01,2012-09-01,2017-03-01,374.56,374.56,10.6,,,,54(O),0/0,consolidated,59
2014-04-01,N16000147,109,DABHOL BANGALORE PIPELINE PROJECT PHASE-II,PETROLEUM,GAIL,MULTI STATE,,2013-09-01,2015-02-01,486,486,93.04,,,,17(O),0/1,consolidated,59
2014-04-01,N16000089,110,DE-BOTTLENECKING OF SMPL,PETROLEUM,IOCL,MAHARASHTRA,2009-12-01,,2015-08-01,1584,1584,824.82,,,,,0/12,consolidated,59
2014-04-01,160100231,111,DEV OF G1 AND GS-15 (ONGCL),PETROLEUM,ONGC,MULTI STATE,2003-04-01,2006-04-01,2016-06-01,429.82,2735.65,2728.25,,2735.65,2012-06-01,122(O),0/0,consolidated,59
2014-04-01,N16000033,112,DEVELOPMENT OF B-193 CLUSTER FIELDS,PETROLEUM,ONGC,MAHARASHTRA,2007-06-01,2010-08-01,2014-05-01,3248.78,6000,5847.61,,5633.44,2012-03-01,45(O),0/10,consolidated,59
2014-04-01,N16000032,113,DEVELOPMENT OF B-22 CLUSTER FIELDS,PETROLEUM,ONGC,MAHARASHTRA,2007-01-01,2010-09-01,2015-12-01,2323.4,2920.82,1915.45,,2920.82,2012-03-01,63(O),0/0,consolidated,59
2014-04-01,N16000046,114,DEVELOPMENT OF B-46 CLUSTER FIELD,PETROLEUM,ONGC,MAHARASHTRA,2007-06-01,2010-07-01,2014-05-01,1436.21,1436.21,1165.53,,1456.96,2012-05-01,46(O),0/0,consolidated,59
2014-04-01,N16000133,115,DEVELOPMENT OF C-26 CLUSTER FIELDS,PETROLEUM,ONGC,MAHARASHTRA,2012-03-01,2014-05-01,2015-05-01,2592.17,2592.17,247.67,,,,12(O),0/9,consolidated,59
2014-04-01,N16000023,116,DEVELOPMENT OF C-SERIES FIELDS,PETROLEUM,ONGC,MAHARASHTRA,2006-08-01,2008-12-01,2014-09-01,3195.16,3690.37,3068.29,,3690.37,2013-04-01,69(O),0/0,consolidated,59
2014-04-01,N16000104,117,DEVELOPMENT OF CLUSTER-7 FIELDS,PETROLEUM,ONGC,MULTI STATE,2010-03-01,2013-03-01,2014-11-01,3241.03,6638.94,2192.69,,6638.94,2014-11-01,20(O),0/10,consolidated,59
2014-04-01,N16000173,118,DEVELOPMENT OF SHALLOW WATER WELLS IN EASTERN OFFSHORE,PETROLEUM,ONGC,MULTI STATE,2013-04-01,2015-04-01,2015-04-01,284.82,284.82,,,,,0(O),0/0,consolidated,59
2014-04-01,N16000136,119,DEVELOPMENT OF WESTERN PERIPHERY OF MH SOUTH FIELD,PETROLEUM,ONGC,MULTI STATE,2012-04-01,2014-12-01,2014-12-01,600.17,600.17,248.39,,,,0(O),0/8,consolidated,59
2014-04-01,N16000105,120,DEVELOPMENT OF WO-16 CLUSTER FIELDS,PETROLEUM,ONGC,MULTI STATE,2010-06-01,2014-01-01,2015-12-01,2523,2523,992.74,,,,23(O),0/9,consolidated,59
2014-04-01,N16000182,121,DEVELOPMENT PLAN FOR LOWER PAYS IN NBP-14 BLOCK OF NBP FIELD (D-1),PETROLEUM,ONGC,MULTI STATE,2013-10-01,2014-10-01,2014-10-01,429.06,429.06,,,,,0(O),0/0,consolidated,59
2014-04-01,N16000069,122,DIESEL HYDROTREATOR PROJECT AT MUMBAI REFINERY,PETROLEUM,HPCL,MAHARASHTRA,2009-03-01,2011-09-01,2014-12-01,3284,2174,1881.89,,2174,2012-05-01,39(O),6/76,consolidated,59
