report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2015-10-01,N06000016,11,ADRIYALA SHAFT PROJECT,COAL,SCCL,TELANGANA,2009-12-01,2013-03-01,2016-03-01,212.34,1228.39,861.82,,1228.39,2012-09-01,36(O),21/22,consolidated,55
2015-10-01,N06000131,12,AMALGAMATED PAUNI-II III OC MINE,COAL,WCL,MAHARASHTRA,2015-06-01,2021-03-01,2021-03-01,483.69,483.69,1.57,,,,0(O),3/14,consolidated,55
2015-10-01,N06000132,13,AMALGAMATED YEKONA-I YEKONA-II,COAL,WCL,MAHARASHTRA,2015-08-01,2025-03-01,2025-03-01,727.28,727.28,40.01,,,,0(O),2/20,consolidated,55
2015-10-01,N06000123,14,AMERA OC RCE,COAL,SECL,CHHATISGARH,2015-02-01,2018-03-01,2018-03-01,335.97,335.97,30.44,,,,0(O),0/4,consolidated,55
2015-10-01,N06000135,15,AMGAON OPENCAST PROJECT RCE,COAL,SECL,CHHATISGARH,2015-07-01,2020-03-01,2020-03-01,316.1,316.1,15.78,,,,0(O),0/0,consolidated,55
2015-10-01,N06000082,16,AMLAI OC EXPANSION SECTOR B (1.50 MTY),COAL,SECL,CHHATISGARH,2009-11-01,2016-03-01,2016-03-01,150.59,198.59,122.22,,,,0(O),3/7,consolidated,55
2015-10-01,N06000010,17,"AMLOHRI EPR (NCL) (6 MTY , INCR.)",COAL,NCL,MADHYA PRADESH,2009-12-01,2016-03-01,2016-03-01,1352.04,1143.54,807.25,,1143.54,,0(O),4/4,consolidated,55
2015-10-01,N06000103,18,AMRAPALI OC(12MTY),COAL,CCL,JHARKHAND,2012-02-01,2020-03-01,2020-03-01,858.11,858.11,108.18,,,,0(O),3/4,consolidated,55
2015-10-01,N06000122,19,AMRITDHARA OC PROJECT,COAL,SECL,MADHYA PRADESH,2015-02-01,2023-03-01,2023-03-01,481.6,481.6,,,,,0(O),0/7,consolidated,56
2015-10-01,N06000067,20,ANANTA OC EXPANSION PH-III (15.0 MTY),COAL,MCL,ODISHA,2008-08-01,2012-03-01,2017-03-01,207.28,207.28,205.71,,,,60(O),4/5,consolidated,56
2015-10-01,060100096,21,ASHOK EXPN OCP CCL (10 MTY),COAL,CCL,JHARKHAND,2007-12-01,2011-03-01,2017-03-01,341.63,341.63,126.41,,,,72(O),2/5,consolidated,56
2015-10-01,N06000044,22,"BALRAM OCP EXTENSION,MCL 8.00 MTY",COAL,MCL,ODISHA,2007-12-01,2010-03-01,2017-03-01,172.08,172.08,149.9,,,,84(O),2/4,consolidated,56
2015-10-01,N06000099,23,BAROUD OC EXPANSION (RCE)- 3MTY,COAL,SECL,CHHATISGARH,2012-04-01,2016-03-01,2018-03-01,258.56,258.56,96.1,,,,24(O),3/6,consolidated,56
2015-10-01,N06000112,24,BASUNDHARA (WEST) OC EXTN(7.00 MTY),COAL,MCL,ODISHA,2014-05-01,2019-03-01,2019-03-01,479.15,479.15,10.15,,,,0(O),1/9,consolidated,56
2015-10-01,N06000134,25,BATURA HIGHWALL PROJECT,COAL,SECL,MADHYA PRADESH,2015-07-01,2022-03-01,2022-03-01,231.92,231.92,,,,,0(O),0/0,consolidated,56
2015-10-01,N06000121,26,BHANEGAON OC,COAL,WCL,MAHARASHTRA,2015-02-01,2023-03-01,2023-03-01,187.94,187.94,44.14,,,,0(O),5/21,consolidated,56
2015-10-01,N06000034,27,"BHUBANESWARI OCP, MCL (20.0 MTY)",COAL,MCL,ODISHA,2007-12-01,2017-03-01,2017-03-01,490.1,490.1,203.37,,,,0(O),11/11,consolidated,56
2015-10-01,N06000111,28,BIJARI OC RCE (1.50 MTY),COAL,SECL,CHHATISGARH,2014-05-01,2020-03-01,2020-03-01,164.49,164.49,76.43,,,,0(O),2/6,consolidated,56
2015-10-01,N06000009,29,BLOCK-B OCP NCL (3.5 MTY),COAL,NCL,MADHYA PRADESH,2011-06-01,2015-03-01,2016-03-01,746.04,535.1,412.91,,535.1,,12(O),3/3,consolidated,56
2015-10-01,N06000104,30,CHHAL OC SEAM -III (6.00 MTY),COAL,SECL,CHHATISGARH,2013-12-01,2022-03-01,2022-03-01,610.63,610.33,,,,,0(O),1/7,consolidated,56
2015-10-01,N06000046,31,CHURCHA ROUG(1.35MTY),COAL,SECL,CHHATISGARH,2008-06-01,2014-03-01,2016-03-01,462.35,462.35,298.87,,,,24(O),7/9,consolidated,56
2015-10-01,N06000083,32,CHURI BENTI UG (0.81 MTY),COAL,CCL,JHARKHAND,2007-08-01,2011-03-01,2016-03-01,163.51,163.51,35.95,,,,60(O),0/3,consolidated,56
2015-10-01,N06000118,33,DINESH OCP,COAL,WCL,MAHARASHTRA,2014-11-01,2020-03-01,2020-03-01,611.16,611.16,55.75,,,,0(O),3/15,consolidated,56
2015-10-01,060100094,34,DIPKA EXPANSION OCP (SECL) (20-25) MTY,COAL,SECL,CHHATISGARH,2009-12-01,2014-03-01,2016-03-01,1943.66,1943.66,1701.52,,,,24(O),11/13,consolidated,56
2015-10-01,N06000136,35,DURGAPUR OPENCAST PROJECT,COAL,SECL,CHHATISGARH,2015-02-01,2023-03-01,2023-03-01,916.24,916.24,,,,,0(O),0/0,consolidated,56
2015-10-01,N06000117,36,GARJANBAHAL OCP,COAL,MCL,ODISHA,2014-11-01,2021-03-01,2021-03-01,1375.38,1375.38,158.42,,,,0(O),1/9,consolidated,56
2015-10-01,060100093,37,GEVRA EXPANSION OCP (SECL) (25-35) MTY,COAL,SECL,CHHATISGARH,2010-06-01,2014-03-01,2016-03-01,2675.67,2675.67,1908.13,,,,24(O),11/16,consolidated,56
2015-10-01,N06000120,38,GOKUL,COAL,WCL,MAHARASHTRA,2014-11-01,2018-03-01,2018-03-01,267.67,267.67,171.62,,,,0(O),2/18,consolidated,56
2015-10-01,N06000042,39,GOPAL PRASAD OCP (15MTY),COAL,MCL,ODISHA,2008-02-01,2015-03-01,2021-03-01,395.87,395.87,76.74,,,,72(O),2/13,consolidated,56
2015-10-01,N06000068,40,HINGULA OC-II EXP. PH-III (15 MTY),COAL,MCL,ODISHA,2008-11-01,2013-03-01,2017-03-01,479.53,479.53,175.15,,,,48(O),4/8,consolidated,56
2015-10-01,N06000114,41,JAGANNATH RE-ORGANISATION OC.(6.00 MTY),COAL,MCL,ODISHA,2014-05-01,2019-03-01,2019-03-01,337.66,337.66,0.24,,,,0(O),2/6,consolidated,56
2015-10-01,N06000075,42,JAGANNATHPOR OCP(3.00MTY),COAL,SECL,CHHATISGARH,2008-09-01,2015-03-01,2020-03-01,152.43,152.43,24.72,,,,60(O),1/7,consolidated,56
2015-10-01,N06000094,43,JALAGAM VENGALA RAO OCP-II,COAL,SCCL,TELANGANA,2011-07-01,2015-03-01,2018-03-01,447.06,447.06,29.03,,,,36(O),4/13,consolidated,56
2015-10-01,N06000025,44,JALLARAM SHAFT PROJECT,COAL,SCCL,TELANGANA,2007-09-01,2013-03-01,,467.78,467.78,2.85,,,,,6/83,consolidated,56
2015-10-01,N06000020,45,JHANJRA R-VI SEAM PSLW,COAL,ECL,WEST BENGAL,2006-11-01,2011-03-01,2017-03-01,287.18,287.18,226.26,,,,72(O),8/15,consolidated,57
2015-10-01,N06000048,46,KAKATIYA LONGWALL,COAL,SCCL,TELANGANA,2008-12-01,2012-12-01,2017-03-01,453.63,453.63,101.64,,,,51(O),11/44,consolidated,57
2015-10-01,N06000129,47,KAKATIYAKHANI OPENCAST-2 PROJECT,COAL,SCCL,TELANGANA,2015-05-01,2019-03-01,2019-03-01,397.09,397.09,,,,,0(O),3/18,consolidated,57
2015-10-01,N06000101,48,KALYANIKHANI OPENCAST PROJECT,COAL,SCCL,TELANGANA,2012-07-01,2016-07-01,2017-03-01,417.33,417.33,14.05,,,,8(O),6/28,consolidated,57
2015-10-01,N06000125,49,KANCHAN OC EXPANSION,COAL,SECL,MADHYA PRADESH,2014-12-01,2021-03-01,2021-03-01,371.04,371.04,28.71,,,,0(O),0/6,consolidated,57
2015-10-01,N06000035,50,"KANIHA OCP, MCL, (10.0 MTY)",COAL,MCL,ODISHA,2007-12-01,2013-03-01,2017-03-01,457.77,457.77,206.37,,,,48(O),8/9,consolidated,57
2015-10-01,N06000108,51,KAPURIA UG(PSLW),COAL,BCCL,JHARKHAND,2011-08-01,2017-04-01,2017-04-01,988.35,988.35,45.15,,,,0(O),0/2,consolidated,57
2015-10-01,N06000088,52,KARMA OCP (1.0MTY),COAL,CCL,JHARKHAND,2009-06-01,2014-03-01,2017-03-01,162.46,162.46,69.53,,,,36(O),3/4,consolidated,57
2015-10-01,N06000076,53,KARTALI (EAST) OCP (2.50 MTY),COAL,SECL,CHHATISGARH,2008-07-01,2014-03-01,2020-03-01,178.44,178.44,0.3,,,,72(O),1/7,consolidated,57
2015-10-01,N06000091,54,"KHADIA EXPANSION OPENCAST PROJECT(4 TO 10 MTPA,6MTPA INCREMENTAL)",COAL,NCL,UTTAR PRADESH,2011-06-01,2018-03-01,2018-03-01,1131.28,1131.28,112.8,,1131.28,,0(O),4/4,consolidated,57
2015-10-01,N06000089,55,KISTARAM OCP,COAL,SCCL,TELANGANA,2010-11-01,2015-03-01,2018-03-01,242.29,242.29,0.03,,,,36(O),0/5,consolidated,57
2015-10-01,N06000007,56,KRISHNASHILA (NCL) (4MTY),COAL,NCL,UTTAR PRADESH,2011-06-01,2013-03-01,2016-03-01,789.88,741.62,491.68,,741.62,,36(O),2/2,consolidated,57
2015-10-01,N06000115,57,KULDA EXPN OC. (5.00 MTY),COAL,MCL,ODISHA,2014-06-01,2018-03-01,2018-03-01,289.03,289.03,,,,,0(O),1/5,consolidated,57
2015-10-01,060100092,58,KULDA OCP (MAHANADI COALFIELDS LTD),COAL,MCL,ODISHA,2005-01-01,2010-03-01,2016-03-01,302.96,302.96,295.22,,,,72(O),8/10,consolidated,57
2015-10-01,N06000008,59,KUSMUNDA EXPN.OCP(SECL)(15-50)MTY,COAL,SECL,CHHATISGARH,2013-08-01,2023-03-01,2023-03-01,7612.33,7612.33,779.15,,7612.33,2023-03-01,0(O),1/17,consolidated,57
2015-10-01,N06000126,60,MADHUBAND NLW WASHERY,COAL,BCCL,JHARKHAND,2010-08-01,2014-05-01,2016-10-01,289.45,289.45,98.72,,,,29(O),0/8,consolidated,57
2015-10-01,N06000015,61,MAGADH OC 20 MTY (CCL),COAL,CCL,JHARKHAND,2008-08-01,2012-07-01,2021-03-01,706.4,706.4,77.72,,,,104(O),1/3,consolidated,57
2015-10-01,N06000119,62,MAKARDHOKRA I OC,COAL,WCL,MAHARASHTRA,2014-09-01,2021-03-01,2021-03-01,266.23,266.23,90.33,,,,0(O),3/22,consolidated,57
2015-10-01,N06000081,63,MANIKPUR OC EXPANSION (3.5 MTY),COAL,SECL,CHHATISGARH,2009-12-01,2014-03-01,2018-03-01,321.5,321.5,207.52,,,,48(O),4/7,consolidated,57
2015-10-01,N06000080,64,MANUGURU OC-II EXTENSION PHASE-II,COAL,SCCL,TELANGANA,2010-03-01,2012-03-01,2016-03-01,181.19,181.19,64.24,,,,48(O),4/6,consolidated,57
2015-10-01,N06000098,65,MOONIDIH XV SEAM UG,COAL,BCCL,JHARKHAND,2011-08-01,2015-04-01,2019-04-01,1230.27,1230.27,46.34,,,2019-04-01,48(O),2/11,consolidated,57
2015-10-01,N06000096,66,MURAIDIH UG TURN-KEY PROJECT,COAL,BCCL,JHARKHAND,2011-02-01,2014-04-01,2016-03-01,339.88,339.88,12.06,,,,23(O),4/7,consolidated,57
2015-10-01,N06000128,67,NEW MAJRI UG TO OC,COAL,WCL,MAHARASHTRA,2015-05-01,2019-03-01,2019-03-01,295.56,295.56,79.02,,,,0(O),4/20,consolidated,57
2015-10-01,N06000095,68,NEYVELI NEW THERMAL POWER PROJECT(2X500 MW),COAL,NLC,TAMIL NADU,2011-06-01,2015-12-01,2018-04-01,5907.11,5907.11,1151.22,,,2018-04-01,28(O),11/35,consolidated,57
2015-10-01,N06000033,69,"NIGAHI OC EXPANSION PROJECT 10 MTY TO 15 MTY, SINGRAULI",COAL,NCL,MADHYA PRADESH,2007-10-01,2012-03-01,2017-03-01,259.4,259.4,40.22,,259.4,,60(O),2/2,consolidated,57
2015-10-01,N06000106,70,NORTH TISRA AND SOUTH TISRA EXPANSION OCP (6MTY),COAL,BCCL,JHARKHAND,2014-02-01,2021-03-01,2017-03-01,555.52,555.52,3.52,,,,-48(O),0/2,consolidated,58
2015-10-01,N06000084,71,NORTH URIMARI OCP (3.0 MTY),COAL,CCL,JHARKHAND,2007-12-01,2012-03-01,2017-03-01,179.87,179.87,91.69,,,,60(O),2/3,consolidated,58
2015-10-01,N06000127,72,PATHERDIH NLW WASHERY,COAL,BCCL,JHARKHAND,2012-10-01,2014-04-01,2016-11-01,269.82,269.82,54.53,,,,31(O),0/10,consolidated,58
2015-10-01,N06000045,73,PELMA OCP(15.00MTY),COAL,SECL,CHHATISGARH,2014-11-01,2023-03-01,2023-03-01,1624.59,1624.59,5.43,,1624.59,2023-03-01,0(O),1/10,consolidated,58
2015-10-01,N06000066,74,PENGANGA OCP(REVISED),COAL,WCL,MAHARASHTRA,2014-09-01,2020-03-01,2020-03-01,441.82,441.82,126.51,,,,0(O),5/27,consolidated,58
2015-10-01,N06000085,75,PURNADIH OCP (3.0 MTY),COAL,CCL,JHARKHAND,2008-07-01,2013-03-01,2017-03-01,210.98,210.98,150.78,,,,48(O),4/4,consolidated,58
2015-10-01,N06000056,76,RAJMAHAL OC EXP.,COAL,ECL,JHARKHAND,2009-09-01,2014-03-01,2016-03-01,153.82,153.82,65.85,,,,24(O),3/9,consolidated,58
2015-10-01,N06000124,77,RAJNAGAR OCP RPR (1.70 MTY),COAL,SECL,MADHYA PRADESH,2014-12-01,2021-03-01,2021-03-01,357.8,357.8,108.44,,,,0(O),0/7,consolidated,58
2015-10-01,N06000087,78,RAJRAPPA RCE OCP ( 3.0 MTY),COAL,CCL,JHARKHAND,2009-12-01,2016-03-01,2016-03-01,510.85,510.85,223.38,,,,0(O),2/4,consolidated,58
2015-10-01,N06000078,79,RAMAGUNDAM OC-II EXTENSION,COAL,SCCL,TELANGANA,2009-12-01,2012-03-01,2017-03-01,418.97,418.97,365.11,,,,60(O),0/2,consolidated,58
2015-10-01,N06000049,80,RAMPUR BATURA OCP (4.0 MTY),COAL,SECL,MADHYA PRADESH,2015-08-01,2023-03-01,2023-03-01,1186.64,1186.64,1.33,,,,0(O),1/6,consolidated,58
2015-10-01,N06000093,81,RCE OF INDARAM OCP(1.20 MTPA),COAL,SCCL,TELANGANA,2011-07-01,2015-03-01,2018-03-01,162.76,162.76,1.31,,,,36(O),4/29,consolidated,58
2015-10-01,N06000102,82,RFR OF MANUGURU OC PROJECT,COAL,SCCL,TELANGANA,2012-11-01,2016-03-01,2018-03-01,430.45,486.27,93.51,,486.27,,24(O),7/39,consolidated,58
2015-10-01,N06000100,83,RG OC -III EXTENSION (PHASE -II) PROJECT,COAL,SCCL,TELANGANA,2012-06-01,2015-06-01,2017-03-01,365.01,365.01,6.56,,,,21(O),18/51,consolidated,58
2015-10-01,N06000079,84,RKP OCP PHASE-I,COAL,SCCL,TELANGANA,2010-03-01,2015-03-01,2016-03-01,209.78,209.78,73.19,,,,12(O),8/31,consolidated,58
2015-10-01,N06000017,85,SHANTIKHANI LONGWALL PROJ-SCCL,COAL,SCCL,TELANGANA,2006-10-01,2012-03-01,2018-03-01,249.03,249.03,76.31,,,,72(O),27/42,consolidated,58
2015-10-01,N06000113,86,SIARMAL OCP (40.00MTY),COAL,MCL,ODISHA,2014-05-01,2026-03-01,2026-03-01,3756.36,3756.36,620.37,,,,0(O),3/15,consolidated,58
2015-10-01,N06000109,87,SONEPUR BAZARI (COMB) OCP (8.0 MTY),COAL,ECL,WEST BENGAL,2012-08-01,2018-03-01,2018-03-01,1055.05,1055.05,186.36,,,,0(O),1/10,consolidated,58
2015-10-01,N06000043,88,TALABIRA OCP,COAL,MCL,ODISHA,2008-03-01,2016-03-01,2020-03-01,447.72,447.72,52.36,,,,48(O),2/11,consolidated,58
2015-10-01,N06000086,89,TAPIN OCP (2.5 MTY),COAL,CCL,JHARKHAND,2008-08-01,2012-03-01,2016-03-01,264.68,264.68,146.02,,,,48(O),2/4,consolidated,58
2015-10-01,N06000110,90,"WIND POWER PROJECT,KAZHUNEERKULAM,TAMILNADU",COAL,NLC,TAMIL NADU,2012-04-01,2014-10-01,2015-11-01,364.75,364.75,182.79,,,,13(O),8/10,consolidated,58
2015-10-01,N08000009,91,"NEW SEWAGE TREATMENT PLANT PACKAGE, RCF TROMBAY",FERTILISERS,RCF,MAHARASHTRA,2014-10-01,2016-11-01,2016-11-01,197.79,197.79,35.36,,197.79,,0(O),0/0,consolidated,58
2015-10-01,N10000007,92,EXPANSION OF MALANJKHAND MINE- DEVELOPMENT OF UNDERGROUND MINE UNDER EXISTING OPEN CAST MINE OF CAPAC,MINES,HCL,MADHYA PRADESH,2011-09-01,2017-09-01,2017-09-01,1856,1856,,,,,0(O),0/0,consolidated,59
2015-10-01,N12000072,93,"1.2 MTPA PELLET PLANT PROJECT ,DONIMALAI (NMDC)",STEEL,NMDC,KARNATAKA,2011-04-01,2013-04-01,2015-06-01,572,572,480.07,,,2014-09-01,,18/19,consolidated,59
2015-10-01,N12000083,94,REBUILDING OF COB-7 AT BSL,STEEL,SAIL,JHARKHAND,2013-10-01,2016-05-01,2016-05-01,245.67,245.67,68.15,,,,0(O),1/3,consolidated,59
2015-10-01,N12000088,95,3RD CONVERTER AND 4TH CASTER,STEEL,RINL,ANDHRA PRADESH,2011-07-01,2016-07-01,2016-07-01,974.76,974.76,167.01,,,,0(O),1/2,consolidated,59
2015-10-01,N12000073,96,7.0 MTPA KUMARASWAMY IRON ORE MINE PROJECT (NMDC),STEEL,NMDC,KARNATAKA,2011-02-01,2013-05-01,2015-08-01,898.55,898.55,403.81,,,2015-01-01,,19/20,consolidated,59
2015-10-01,N12000093,97,ALTERNATE GAS NETWORK AT BSL,STEEL,SAIL,JHARKHAND,2015-03-01,2018-03-01,2018-03-01,255.19,255.19,22.05,,,,0(O),0/0,consolidated,59
2015-10-01,N12000089,98,BLAST FURNACE-2 CATEGORY-1 CAPITAL REPAIRS,STEEL,RINL,ANDHRA PRADESH,2011-07-01,2015-07-01,2016-06-01,877.73,877.73,310.34,,,,11(O),2/2,consolidated,59
2015-10-01,N12000078,99,"COLD REPAIR OF COKE OVEN BATTERY-9 AT BSP, BHILAI, CHATTISGARH",STEEL,SAIL,CHHATISGARH,2012-07-01,2014-08-01,2015-11-01,332.65,332.65,221.03,,,,15(O),4/5,consolidated,59
2015-10-01,N12000085,100,DEVELOPMENT OF PERMANENT BARRACKS AT 21 LOCATIONS AT ROWGHAT DEPOSIT,STEEL,SAIL,CHHATISGARH,2014-04-01,2015-04-01,,188.93,188.93,51.77,,,,,1/4,consolidated,59
2015-10-01,N12000057,101,EXPANSION OF BHILAI STEEL PLANT,STEEL,SAIL,CHHATISGARH,2010-08-01,2013-03-01,2016-03-01,17265,17265,15174.9,,,,36(O),31/35,consolidated,59
2015-10-01,N12000097,102,EXPANSION OF GUA ORE MINES WITH BENEFICIATION FACILITIES AND INSTALLATION OF PELLET PLANT,STEEL,SAIL,JHARKHAND,2014-02-01,2017-09-01,2017-09-01,4749,4749,1.29,,,,0(O),0/0,consolidated,59
2015-10-01,N12000076,103,INSTALLATION OF 45MVA SAF T WITH OTHER ASSOCIATED FACILITIES,STEEL,SAIL,MAHARASHTRA,2011-12-01,2013-10-01,2016-03-01,187.33,187.33,166.79,,,,29(O),2/6,consolidated,59
2015-10-01,N12000082,104,INSTALLATION OF ADDITIONAL HEAT TREATMENT FACILITIES IN SPP AT RSP,STEEL,SAIL,ODISHA,2012-10-01,2014-09-01,2015-12-01,160.48,160.48,140.12,,,,15(O),2/3,consolidated,59
2015-10-01,N12000094,105,INSTALLATION OF NEW HOT STRIP MILL AT RSP,STEEL,SAIL,ODISHA,2015-04-01,2018-04-01,2018-04-01,3127.3,3127.3,152.19,,,,0(O),0/0,consolidated,59
2015-10-01,N12000096,106,MODERNISATION OF STEEL MELTING SHOP NO.1 AT BOKARO STEEL PLANT,STEEL,SAIL,JHARKHAND,2015-05-01,2017-12-01,2017-12-01,1154.18,1154.18,6.31,,,,0(O),0/0,consolidated,59
2015-10-01,N12000095,107,NEW SINTER PLANT AT BOKARO STEEL PLANT,STEEL,SAIL,JHARKHAND,2015-03-01,2017-10-01,2017-10-01,1034.01,1034.01,,,,,0(O),0/0,consolidated,59
2015-10-01,N12000086,108,NMDC INTEGRATED STEEL PLANT,STEEL,NMDC,CHHATISGARH,2010-01-01,2015-05-01,2016-12-01,15525,15525,8029.63,,,2016-12-01,19(O),18/81,consolidated,59
2015-10-01,N12000080,109,REBUILDING OF BATTERY BLOCK 5A AND RE- CONSTRUCTION OF BATTERY BLOCK 5B,STEEL,SAIL,WEST BENGAL,2012-11-01,2015-06-01,2015-12-01,313.05,313.05,298.09,,,,6(O),3/4,consolidated,59
2015-10-01,N12000079,110,"REBUILDING OF COKE OVEN BATTERY-3 AT RSP, ROURKELA, ODDISHA",STEEL,SAIL,ODISHA,2012-06-01,2014-12-01,2015-12-01,237.09,237.09,214.32,,,,12(O),2/3,consolidated,60
2015-10-01,N12000091,111,REVAMPING OF SINTER MACHINES - 1 AND 2,STEEL,RINL,ANDHRA PRADESH,2009-12-01,2016-10-01,2016-10-01,343,488.4,31.61,,,,0(O),0/0,consolidated,60
2015-10-01,N12000090,112,SMS-1 CONVERTERS REVAMPING,STEEL,RINL,ANDHRA PRADESH,2012-05-01,2015-07-01,2017-03-01,404.16,404.16,231.83,,,,20(O),0/1,consolidated,60
2015-10-01,N12000092,113,TURBO BLOWER - 5,STEEL,RINL,ANDHRA PRADESH,2009-12-01,2016-09-01,2016-09-01,280,280,15.77,,,,0(O),1/1,consolidated,60
2015-10-01,N12000084,114,UPGRADATION OF BLAST FURNACE-1 AT RSP,STEEL,SAIL,ODISHA,2014-06-01,2016-04-01,2016-08-01,708.91,708.91,228.54,,,,4(O),2/2,consolidated,60
2015-10-01,N16000106,115,ASSAM GAS CRACKER PROJECT,PETROCHEMICALS,BCPL,ASSAM,2006-04-01,2012-04-01,2015-12-01,5460.61,9965,8959.59,,8920,2013-12-01,44(O),21/26,consolidated,60
2015-10-01,N16000183,116,ADDITIONAL DEVELOPMENT OF VASAI EAST FIELD,PETROLEUM,ONGC,MULTI STATE,,2018-12-01,2018-12-01,2476.82,2476.82,368.95,,,,0(O),3/9,consolidated,60
2015-10-01,N16000061,117,ASSAM RENEWAL PROJECT FOR GROUP A,PETROLEUM,ONGC,ASSAM,2009-03-01,2013-03-01,2017-03-01,2465.15,2378.89,1786,,2378.89,2016-03-01,48(O),5/15,consolidated,60
2015-10-01,N16000149,118,AUGMENTATION OF PARADIP HALDIA BARAUNI PIPELINE,PETROLEUM,IOCL,MULTI STATE,2011-08-01,2015-08-01,2015-12-01,586,586,370.79,,,,4(O),0/12,consolidated,60
2015-10-01,N16000193,119,AUGMENTATION OF PARADIP-HALDIA-DURGAPUR LPG PIPELINE AND ITS EXTENSION UPTO PATNA AND MUZAFFARPUR,PETROLEUM,IOCL,MULTI STATE,2015-01-01,,,1823,1823,0.86,,,,,0/0,consolidated,60
2015-10-01,N16000190,120,CHINCHINNADA KAKINADA JUNCTION POINT PIPE LINE,PETROLEUM,GAIL,ANDHRA PRADESH,2014-07-01,2017-01-01,2016-06-01,419.04,419.04,197.55,,,,-7(O),11/16,consolidated,60
2015-10-01,N16000084,121,CONSTRUCTION OF 12 OFFSHORE SUPPLY VESSELS(OSV),PETROLEUM,ONGC,MULTI STATE,2007-06-01,2011-09-01,2016-06-01,736.65,736.65,498.95,,,2015-12-01,57(O),0/0,consolidated,60
2015-10-01,N16000117,122,CONSTRUCTION OF 6 ETPS,PETROLEUM,ONGC,GUJARAT,2009-03-01,2012-09-01,2015-12-01,317.64,240.95,117.98,,,2015-12-01,39(O),0/5,consolidated,60
2015-10-01,N16000127,123,CONSTRUCTION OF ONE ETP AND THREE ETPS CUM WATER INJECTION PLANTS(WIP),PETROLEUM,ONGC,ASSAM,2010-06-01,2014-01-01,,202.94,202.94,2.95,,,,,0/2,consolidated,60
2015-10-01,N16000128,124,CONVERSION OF RIG SAGAR SAMRAT TO MOBILE OFFSHORE PRODUCTION UNIT(MOPS),PETROLEUM,ONGC,MAHARASHTRA,2011-03-01,2013-05-01,2015-12-01,861.79,1256.72,979.16,,1256.72,2015-12-01,31(O),1/5,consolidated,60
2015-10-01,N16000200,125,CRU TO ISOMERIZATION (ISOM),PETROLEUM,BPCL,MULTI STATE,2011-10-01,2016-11-01,2016-12-01,725,725,66.17,,,,1(O),0/14,consolidated,60
