report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2017-04-01,N06000045,11,PELMA OCP(15.00MTY),COAL,SECL,CHHATISGARH,2014-11-01,2023-03-01,2023-03-01,1624.59,1624.59,5.73,,1624.59,2023-03-01,0(O),1/10,consolidated,57
2017-04-01,N06000075,12,JAGANNATHPOR OCP(3.00MTY),COAL,SECL,CHHATISGARH,2008-09-01,2015-03-01,2020-03-01,152.43,459.59,72.61,,459.59,2020-03-01,60(O),2/7,consolidated,57
2017-04-01,N06000076,13,KARTALI (EAST) OCP (2.50 MTY),COAL,SECL,CHHATISGARH,2008-07-01,2014-03-01,2020-03-01,178.44,178.44,5,,,,72(O),1/7,consolidated,57
2017-04-01,N06000081,14,MANIKPUR OC EXPANSION (3.5 MTY),COAL,SECL,CHHATISGARH,2009-12-01,2014-03-01,2018-03-01,321.5,321.5,199.2,,,,48(O),0/2,consolidated,57
2017-04-01,N06000082,15,AMLAI OC EXPANSION SECTOR B (1.50 MTY),COAL,SECL,CHHATISGARH,2009-11-01,2016-03-01,2018-03-01,198.59,198.59,199.2,,,,24(O),4/7,consolidated,57
2017-04-01,N06000099,16,BAROUD OC EXPANSION (RCE)- 3MTY,COAL,SECL,CHHATISGARH,2012-04-01,2016-03-01,2018-03-01,258.56,258.56,142.89,,,,24(O),3/6,consolidated,57
2017-04-01,N06000104,17,CHHAL OC SEAM -III (6.00 MTY),COAL,SECL,CHHATISGARH,2013-12-01,2022-03-01,2022-03-01,610.63,610.63,,,,,0(O),1/7,consolidated,57
2017-04-01,N06000111,18,BIJARI OC RCE (1.50 MTY),COAL,SECL,CHHATISGARH,2014-05-01,2020-03-01,2020-03-01,164.49,164.49,85.76,,,,0(O),3/6,consolidated,57
2017-04-01,N06000123,19,AMERA OC RCE,COAL,SECL,CHHATISGARH,2015-02-01,2018-03-01,2018-03-01,335.97,335.97,47.59,,,,0(O),1/5,consolidated,58
2017-04-01,N06000135,20,AMGAON OPENCAST PROJECT RCE,COAL,SECL,CHHATISGARH,2015-07-01,2020-03-01,2020-03-01,316.1,316.1,24.78,,,,0(O),0/5,consolidated,58
2017-04-01,N06000136,21,DURGAPUR OPENCAST PROJECT,COAL,SECL,CHHATISGARH,2015-02-01,2023-03-01,2023-03-01,916.24,916.24,,,,,0(O),1/9,consolidated,58
2017-04-01,N06000140,22,MADANNAGAR OPENCAST PROJECT,COAL,SECL,CHHATISGARH,2015-10-01,2024-03-01,2024-03-01,1875.32,1875.32,,,,,0(O),0/2,consolidated,58
2017-04-01,N06000015,23,MAGADH OC 20 MTY (CCL),COAL,CCL,JHARKHAND,2008-08-01,2012-07-01,2021-03-01,706.4,706.4,79.49,,,2017-03-01,104(O),2/3,consolidated,58
2017-04-01,N06000056,24,RAJMAHAL OC EXP.,COAL,ECL,JHARKHAND,2009-09-01,2014-03-01,2017-12-01,153.82,153.82,119.45,,,,45(O),4/6,consolidated,58
2017-04-01,N06000083,25,CHURI BENTI UG (0.81 MTY),COAL,CCL,JHARKHAND,2007-08-01,2011-03-01,2020-03-01,163.51,163.51,36.16,,,,108(O),2/2,consolidated,58
2017-04-01,N06000084,26,NORTH URIMARI OCP (3.0 MTY),COAL,CCL,JHARKHAND,2007-12-01,2012-03-01,2019-03-01,179.87,179.87,94.84,,,,84(O),2/2,consolidated,58
2017-04-01,N06000085,27,PURNADIH OCP (3.0 MTY),COAL,CCL,JHARKHAND,2008-07-01,2013-03-01,2018-03-01,210.98,210.98,151.89,,,,60(O),3/3,consolidated,58
2017-04-01,N06000086,28,TAPIN OCP (2.5 MTY),COAL,CCL,JHARKHAND,2008-08-01,2012-03-01,2019-03-01,264.68,264.68,146.05,,,,84(O),2/3,consolidated,58
2017-04-01,N06000087,29,RAJRAPPA RCE OCP ( 3.0 MTY),COAL,CCL,JHARKHAND,2009-12-01,2016-03-01,2018-03-01,510.85,510.85,224.7,,,,24(O),2/3,consolidated,58
2017-04-01,N06000088,30,KARMA OCP (1.0MTY),COAL,CCL,JHARKHAND,2009-06-01,2014-03-01,2019-03-01,162.46,162.46,71.83,,,,60(O),2/2,consolidated,58
2017-04-01,N06000096,31,MURAIDIH UG TURN-KEY PROJECT,COAL,BCCL,JHARKHAND,2011-02-01,2014-04-01,2018-10-01,339.88,339.88,12.08,,,,54(O),4/7,consolidated,58
2017-04-01,N06000098,32,MOONIDIH XV SEAM UG,COAL,BCCL,JHARKHAND,2011-08-01,2015-04-01,2019-04-01,1230.27,1230.27,49.04,,,,48(O),1/6,consolidated,58
2017-04-01,N06000103,33,AMRAPALI OC(12MTY),COAL,CCL,JHARKHAND,2012-02-01,2020-03-01,2020-03-01,858.11,858.11,110.1,,,,0(O),4/4,consolidated,58
2017-04-01,N06000106,34,NORTH TISRA AND SOUTH TISRA EXPANSION OCP (6MTY),COAL,BCCL,JHARKHAND,2014-02-01,2021-03-01,2021-03-01,555.52,555.52,3.52,,,,0(O),0/2,consolidated,58
2017-04-01,N06000108,35,KAPURIA UG(PSLW),COAL,BCCL,JHARKHAND,2011-08-01,2017-04-01,2017-04-01,988.35,988.35,45.26,,,,0(O),1/3,consolidated,58
2017-04-01,N06000126,36,MADHUBAND NLW WASHERY,COAL,BCCL,JHARKHAND,2010-08-01,2014-05-01,2017-09-01,289.45,289.45,136.68,,,,40(O),0/8,consolidated,58
2017-04-01,N06000127,37,PATHERDIH NLW WASHERY,COAL,BCCL,JHARKHAND,2012-10-01,2014-04-01,2017-08-01,269.82,269.82,77.35,,,,40(O),0/10,consolidated,58
2017-04-01,N06000143,38,HURA - C OC (3 MTY),COAL,ECL,JHARKHAND,2015-10-01,2022-03-01,2022-03-01,359.69,359.69,7.06,,,,0(O),0/21,consolidated,58
2017-04-01,N06000033,39,"NIGAHI OC EXPANSION PROJECT 10 MTY TO 15 MTY, SINGRAULI",COAL,NCL,MADHYA PRADESH,2007-10-01,2012-03-01,2018-03-01,259.4,486.57,266.38,,486.57,2018-03-01,72(O),1/3,consolidated,58
2017-04-01,N06000049,40,RAMPUR BATURA OCP (4.0 MTY),COAL,SECL,MADHYA PRADESH,2015-08-01,2023-03-01,2023-03-01,1186.64,1186.64,43.32,,,,0(O),3/10,consolidated,58
2017-04-01,N06000122,41,AMRITDHARA OC PROJECT,COAL,SECL,MADHYA PRADESH,2015-02-01,2023-03-01,2023-03-01,481.6,481.6,,,,,0(O),0/7,consolidated,58
2017-04-01,N06000124,42,RAJNAGAR OCP RPR (1.70 MTY),COAL,SECL,MADHYA PRADESH,2014-12-01,2021-03-01,2021-03-01,357.8,357.8,113.15,,,,0(O),1/7,consolidated,58
2017-04-01,N06000125,43,KANCHAN OC EXPANSION,COAL,SECL,MADHYA PRADESH,2014-12-01,2021-03-01,2021-03-01,371.04,371.04,27.52,,,,0(O),1/6,consolidated,58
2017-04-01,N06000134,44,BATURA HIGHWALL PROJECT,COAL,SECL,MADHYA PRADESH,2015-07-01,2022-03-01,2022-03-01,231.92,231.92,,,,,0(O),0/6,consolidated,59
2017-04-01,N06000139,45,MALACHUA OPENCAST PROJECT,COAL,SECL,MADHYA PRADESH,2015-10-01,2023-03-01,2023-03-01,488.33,488.33,0.24,,,,0(O),0/3,consolidated,59
2017-04-01,N06000148,46,AMADAND OPENCAST EXPANSION PROJECT,COAL,SECL,MADHYA PRADESH,2016-03-01,2021-03-01,2021-03-01,869.44,869.44,107.86,,,,0(O),1/2,consolidated,59
2017-04-01,N06000066,47,PENGANGA OCP(REVISED),COAL,WCL,MAHARASHTRA,2014-09-01,2020-03-01,2020-03-01,441.82,441.82,169.53,,,,0(O),5/11,consolidated,59
2017-04-01,N06000118,48,DINESH OCP,COAL,WCL,MAHARASHTRA,2014-11-01,2020-03-01,2020-03-01,611.16,611.16,344.4,,,,0(O),2/8,consolidated,59
2017-04-01,N06000119,49,MAKARDHOKRA I OC,COAL,WCL,MAHARASHTRA,2014-09-01,2021-03-01,2021-03-01,266.23,266.23,135.96,,,,0(O),6/12,consolidated,59
2017-04-01,N06000120,50,GOKUL,COAL,WCL,MAHARASHTRA,2014-11-01,2018-03-01,2018-03-01,267.67,267.67,197.4,,,,0(O),5/7,consolidated,59
2017-04-01,N06000121,51,BHANEGAON OC,COAL,WCL,MAHARASHTRA,2015-02-01,2023-03-01,2023-03-01,187.94,187.94,71.92,,,,0(O),6/11,consolidated,59
2017-04-01,N06000128,52,NEW MAJRI UG TO OC,COAL,WCL,MAHARASHTRA,2015-05-01,2019-03-01,2019-03-01,295.56,295.56,83.31,,,,0(O),10/13,consolidated,59
2017-04-01,N06000130,53,SINGHORI OC MINE,COAL,WCL,MAHARASHTRA,2015-06-01,2020-03-01,2020-03-01,205.49,205.49,58.94,,,,0(O),3/10,consolidated,59
2017-04-01,N06000131,54,AMALGAMATED PAUNI-II III OC MINE,COAL,WCL,MAHARASHTRA,2015-06-01,2021-03-01,2021-03-01,483.69,483.69,70.73,,,,0(O),2/6,consolidated,59
2017-04-01,N06000132,55,AMALGAMATED YEKONA-I YEKONA-II,COAL,WCL,MAHARASHTRA,2015-08-01,2025-03-01,2025-03-01,727.28,727.28,222.5,,,,0(O),3/13,consolidated,59
2017-04-01,N06000133,56,ADASA UG TO OC,COAL,WCL,MAHARASHTRA,2015-08-01,2023-03-01,2023-03-01,288.9,288.9,,,,,0(O),2/10,consolidated,59
2017-04-01,N06000141,57,KAMPTEE DEEP OC MINE,COAL,WCL,MAHARASHTRA,2015-11-01,2021-03-01,2021-03-01,277.65,277.65,,,,,0(O),2/6,consolidated,59
2017-04-01,N06000142,58,MUNGOLI NIORGUDA EXTENSION (DEEP) OC MINE,COAL,WCL,MAHARASHTRA,2015-11-01,2020-03-01,2020-03-01,498.42,498.42,7.72,,,,0(O),2/6,consolidated,59
2017-04-01,N06000149,59,AMALGAMATED GONDEGAON GHATROHAN OC,COAL,WCL,MAHARASHTRA,2016-02-01,2019-03-01,2019-03-01,198.68,198.68,30.32,,,,0(O),2/9,consolidated,59
2017-04-01,N06000150,60,BHATADI EXPANSION OC MINE,COAL,WCL,MAHARASHTRA,2016-02-01,2019-03-01,2019-03-01,304.52,304.52,121.71,,,,0(O),1/8,consolidated,59
2017-04-01,060100092,61,KULDA OCP (MAHANADI COALFIELDS LTD),COAL,MCL,ODISHA,2005-01-01,2010-03-01,2017-03-01,302.96,302,324.16,,,,,9/10,consolidated,59
2017-04-01,N06000068,62,HINGULA OC-II EXP. PH-III (15 MTY),COAL,MCL,ODISHA,2008-11-01,2013-03-01,2019-03-01,479.53,479.53,187.02,,,,72(O),5/8,consolidated,59
2017-04-01,N06000112,63,BASUNDHARA (WEST) OC EXTN(7.00 MTY),COAL,MCL,ODISHA,2014-05-01,2019-03-01,2019-03-01,479.15,479.15,14.11,,,,0(O),2/9,consolidated,59
2017-04-01,N06000113,64,SIARMAL OCP (40.00MTY),COAL,MCL,ODISHA,2014-05-01,2026-03-01,2026-03-01,3756.36,3756.36,621.47,,,,0(O),3/15,consolidated,59
2017-04-01,N06000114,65,JAGANNATH RE-ORGANISATION OC.(6.00 MTY),COAL,MCL,ODISHA,2014-05-01,2019-03-01,2019-03-01,337.66,337.66,0.78,,,,0(O),3/6,consolidated,59
2017-04-01,N06000115,66,KULDA EXPN OC. (5.00 MTY),COAL,MCL,ODISHA,2014-06-01,2018-03-01,2018-03-01,289.03,289.03,,,,,0(O),2/5,consolidated,59
2017-04-01,N06000117,67,GARJANBAHAL OCP,COAL,MCL,ODISHA,2014-11-01,2021-03-01,2021-03-01,1375.38,1375.38,180.09,,,,0(O),1/9,consolidated,59
2017-04-01,N06000144,68,HADLA LIGNITE MINE PROJECT(1.90 MTPA),COAL,NLC,RAJASTHAN,2015-03-01,2019-09-01,2019-09-01,522.45,522.45,2.56,,,,0(O),0/0,consolidated,59
2017-04-01,N06000145,69,BITHNOK LIGNITE MINE PROJECT (2.25 MTPA),COAL,NLC,RAJASTHAN,2015-03-01,2019-12-01,2019-12-01,513.63,513.63,67.25,,,,0(O),0/0,consolidated,59
2017-04-01,N06000095,70,NEYVELI NEW THERMAL POWER PROJECT(2X500 MW),COAL,NLC,TAMIL NADU,2011-06-01,2015-12-01,2018-04-01,5907.11,5907.11,1813.37,,,2018-04-01,28(O),14/35,consolidated,60
2017-04-01,N06000110,71,"WIND POWER PROJECT,KAZHUNEERKULAM,TAMILNADU",COAL,NLC,TAMIL NADU,2012-04-01,2014-10-01,2017-06-01,364.75,364.75,197.05,,,2017-06-01,32(O),8/10,consolidated,60
2017-04-01,N06000138,72,EXPANSION OF MINE-I (LEASE AREA) AND MINE-I A (3.0 TO 7.0 MTPA),COAL,NLC,TAMIL NADU,2013-04-01,2015-06-01,2019-09-01,1458.17,709.06,30.39,,709.06,2019-09-01,51(O),3/7,consolidated,60
2017-04-01,N06000151,73,NEYVELI SOLAR POWER PROJECT 130 MW,COAL,NLC,TAMIL NADU,2016-05-01,2017-06-01,2017-06-01,687.28,687.28,0.06,,,,0(O),0/0,consolidated,60
2017-04-01,N06000017,74,SHANTIKHANI LONGWALL PROJ-SCCL,COAL,SCCL,TELANGANA,2006-10-01,2012-03-01,2019-03-01,249.03,249.03,126.78,,,,84(O),32/42,consolidated,60
2017-04-01,N06000048,75,KAKATIYA LONGWALL,COAL,SCCL,TELANGANA,2008-12-01,2012-12-01,2017-03-01,453.63,453.63,121.91,,,,,11/44,consolidated,60
2017-04-01,N06000078,76,RAMAGUNDAM OC-II EXTENSION,COAL,SCCL,TELANGANA,2009-12-01,2012-03-01,2023-03-01,418.97,489.62,,,489.62,2023-03-01,132(O),0/2,consolidated,60
2017-04-01,N06000079,77,RKP OCP PHASE-I,COAL,SCCL,TELANGANA,2010-03-01,2015-03-01,2018-03-01,209.78,209.78,96.43,,,,36(O),29/31,consolidated,60
2017-04-01,N06000080,78,MANUGURU OC-II EXTENSION PHASE-II,COAL,SCCL,TELANGANA,2010-03-01,2012-03-01,2018-03-01,181.19,181.19,176.79,,,,72(O),5/6,consolidated,60
2017-04-01,N06000089,79,KISTARAM OCP,COAL,SCCL,TELANGANA,2010-11-01,2015-03-01,2020-03-01,242.29,242.29,0.09,,164.01,2020-03-01,60(O),0/5,consolidated,60
2017-04-01,N06000093,80,RCE OF INDARAM OCP(1.20 MTPA),COAL,SCCL,TELANGANA,2011-07-01,2015-03-01,2020-03-01,162.76,162.76,,,,,60(O),4/29,consolidated,60
2017-04-01,N06000094,81,JALAGAM VENGALA RAO OCP-II,COAL,SCCL,TELANGANA,2011-07-01,2015-03-01,2021-03-01,447.06,437.51,185.45,,437.51,2021-03-01,72(O),5/13,consolidated,60
2017-04-01,N06000100,82,RG OC -III EXTENSION (PHASE -II) PROJECT,COAL,SCCL,TELANGANA,2012-06-01,2015-06-01,2018-03-01,365.01,365.01,56.81,,,,33(O),27/36,consolidated,60
2017-04-01,N06000101,83,KALYANIKHANI OPENCAST PROJECT,COAL,SCCL,TELANGANA,2012-07-01,2016-07-01,2020-03-01,417.33,384.32,35.6,,384.32,2020-03-01,44(O),19/28,consolidated,60
2017-04-01,N06000102,84,RFR OF MANUGURU OC PROJECT,COAL,SCCL,TELANGANA,2012-11-01,2016-03-01,2018-03-01,430.45,486.27,92.33,,,2018-03-01,24(O),33/39,consolidated,60
2017-04-01,N06000129,85,KAKATIYAKHANI OPENCAST-2 PROJECT,COAL,SCCL,TELANGANA,2015-05-01,2019-03-01,2019-03-01,397.09,397.09,12.2,,,2019-03-01,0(O),6/18,consolidated,60
2017-04-01,N06000146,86,KOYAGUDEM OPENCAST PROJECT,COAL,SCCL,TELANGANA,2015-10-01,2018-03-01,2019-03-01,426.79,426.79,,,,,12(O),0/9,consolidated,60
2017-04-01,N06000147,87,KALYANIKHANI 6 INCLINE PROJECT,COAL,SCCL,TELANGANA,2015-12-01,2020-03-01,2020-03-01,477.65,477.65,,,,,0(O),1/17,consolidated,60
2017-04-01,N06000091,88,"KHADIA EXPANSION OPENCAST PROJECT(4 TO 10 MTPA,6MTPA INCREMENTAL)",COAL,NCL,UTTAR PRADESH,2011-06-01,2018-03-01,2018-03-01,1131.28,1131.28,402.75,,1131.28,,0(O),6/10,consolidated,60
2017-04-01,N06000152,89,NEYVELI UTTAR PRADESH POWER PROJECT LIMITED 1980 MW,COAL,NLC,UTTAR PRADESH,2016-07-01,2021-11-01,2021-11-01,17237,17237.8,190.44,,,,0(O),0/0,consolidated,60
2017-04-01,N06000020,90,JHANJRA COMBINED PR(3.50 MTY),COAL,ECL,WEST BENGAL,2015-11-01,2022-03-01,2022-03-01,602.86,602.86,209.13,,,,0(O),6/12,consolidated,60
2017-04-01,N06000109,91,SONEPUR BAZARI (COMB) OCP (8.0 MTY),COAL,ECL,WEST BENGAL,2012-08-01,2018-03-01,2018-09-01,1055.05,1055.05,297.66,,,,6(O),7/15,consolidated,60
2017-04-01,N08000009,92,"NEW SEWAGE TREATMENT PLANT PACKAGE, RCF TROMBAY",FERTILISERS,RCF,MAHARASHTRA,2014-10-01,2016-11-01,2017-09-01,197.79,209.44,72.73,,209.44,2017-09-01,10(O),0/0,consolidated,61
2017-04-01,N08000010,93,GAS TURBO GENERATOR AND HEAT RECOVERY STEAM GENERATOR PROJECT RCF THAL.,FERTILISERS,RCF,MAHARASHTRA,2016-02-01,2017-12-01,2017-12-01,482.85,494,81.68,,494,,0(O),0/1,consolidated,61
2017-04-01,N10000008,94,"Implementation of 50.4 MW Wind Power Project at Jath, Sangli, Maharashtra",MINES,NALCO,MAHARASHTRA,2015-12-01,2016-11-01,2016-12-01,355.13,355.13,94.63,,355.13,2016-12-01,,1/1,consolidated,61
2017-04-01,N10000010,95,5TH STREAM ALUMINA REFINERY EXPANSION PROJECT,MINES,NALCO,ODISHA,2014-12-01,2021-04-01,2021-04-01,5540,5540,0.31,,,2021-04-01,0(O),1/1,consolidated,61
2017-04-01,N10000011,96,UTKAL D AND E COAL BLOCK,MINES,NALCO,ODISHA,2016-05-01,2020-01-01,2020-01-01,534,534,157.34,,534,,0(O),1/1,consolidated,61
2017-04-01,N10000009,97,IMPLEMENTATION OF 50 MW WIND POWER PROJECT AT RAJASTHAN,MINES,NALCO,RAJASTHAN,2015-12-01,2016-11-01,2016-09-01,344.5,344.5,120.35,,344.5,2016-12-01,,1/1,consolidated,61
2017-04-01,N12000088,98,3RD CONVERTER AND 4TH CASTER,STEEL,RINL,ANDHRA PRADESH,2011-07-01,2016-07-01,2017-07-01,974.76,974.76,474.53,,,,12(O),1/1,consolidated,61
2017-04-01,N12000089,99,BLAST FURNACE-2 CATEGORY-1 CAPITAL REPAIRS,STEEL,RINL,ANDHRA PRADESH,2011-07-01,2015-07-01,2017-06-01,877.73,877.73,723.79,,,,23(O),2/2,consolidated,61
2017-04-01,N12000090,100,SMS-1 CONVERTERS REVAMPING,STEEL,RINL,ANDHRA PRADESH,2012-05-01,2015-07-01,2017-05-01,404.16,404.16,391.86,,,,22(O),0/1,consolidated,61
2017-04-01,N12000091,101,REVAMPING OF SINTER MACHINES - 1 AND 2,STEEL,RINL,ANDHRA PRADESH,2009-12-01,2016-10-01,2018-03-01,343,488.4,179.17,,,,17(O),0/0,consolidated,61
2017-04-01,N12000092,102,TURBO BLOWER - 5,STEEL,RINL,ANDHRA PRADESH,2009-12-01,2016-09-01,2017-05-01,280,280,122.05,,,,8(O),1/1,consolidated,61
2017-04-01,N12000104,103,CONSTRUCTION OF 123 BLOCKS IN TELENGANA AND 167 BLOCKS IN A.P. FOR INDOOR SPORTS HALL UNDER RGKA,STEEL,HSCL,ANDHRA PRADESH,2014-07-01,1999-01-01,,232,232,,,,,,0/0,consolidated,61
2017-04-01,N12000117,104,COKE OVEN BATTERY-5,STEEL,RINL,ANDHRA PRADESH,2011-12-01,2017-12-01,2017-12-01,2858,2500,395.35,,,,0(O),0/0,consolidated,61
2017-04-01,N12000119,105,CENTRAL DISPATCH YARD,STEEL,RINL,ANDHRA PRADESH,2015-08-01,2018-08-01,2018-08-01,320.66,320.66,4.24,,,,0(O),0/0,consolidated,61
2017-04-01,N12000120,106,ADDITIONAL WATER STORAGE RESERVOIR(KBR-II),STEEL,RINL,ANDHRA PRADESH,2015-07-01,2018-07-01,2018-07-01,465.85,465.85,20.55,,,,0(O),0/0,consolidated,61
2017-04-01,N12000108,107,IRRIGATION WORK OF BAGMATI,STEEL,HSCL,BIHAR,2005-10-01,2015-03-01,2021-03-01,956,956,651.21,,,,72(O),0/0,consolidated,61
2017-04-01,N12000057,108,EXPANSION OF BHILAI STEEL PLANT,STEEL,SAIL,CHHATISGARH,2010-08-01,2013-03-01,2017-06-01,17265,17265,15905,,,,51(O),35/37,consolidated,61
2017-04-01,N12000085,109,DEVELOPMENT OF PERMANENT BARRACKS AT 21 LOCATIONS AT ROWGHAT DEPOSIT,STEEL,SAIL,CHHATISGARH,2014-04-01,2015-04-01,,188.93,188.93,61.26,,,,,3/4,consolidated,61
2017-04-01,N12000086,110,NMDC INTEGRATED STEEL PLANT,STEEL,NMDC,CHHATISGARH,2010-01-01,2015-05-01,2017-12-01,15525,15525,12058.53,,,2017-12-01,31(O),53/85,consolidated,61
2017-04-01,N12000115,111,2 MTPA PELLET PLANT AT NAGARNAR,STEEL,NMDC,CHHATISGARH,2015-11-01,2020-06-01,2020-06-01,818,818,25.32,,,,0(O),4/12,consolidated,62
2017-04-01,N12000106,112,"CONSTRUCTION OF CAMPUS AND BUILDING FOR NIPER AT GANDHINAGAR, GUJARAT",STEEL,HSCL,GUJARAT,2013-01-01,,2017-12-01,175,175,1.83,,,,,0/0,consolidated,62
2017-04-01,N12000083,113,REBUILDING OF COB-7 AT BSL,STEEL,SAIL,JHARKHAND,2013-10-01,2016-05-01,2017-10-01,245.67,245.67,115.64,,,,17(O),1/3,consolidated,62
2017-04-01,N12000093,114,ALTERNATE GAS NETWORK AT BSL,STEEL,SAIL,JHARKHAND,2015-03-01,2018-03-01,2018-03-01,255.19,255.19,27.42,,,,0(O),0/1,consolidated,62
2017-04-01,N12000095,115,NEW SINTER PLANT AT BOKARO STEEL PLANT,STEEL,SAIL,JHARKHAND,2015-03-01,2017-10-01,2018-07-01,1034.01,1034.01,53.68,,,,9(O),0/2,consolidated,62
2017-04-01,N12000096,116,MODERNISATION OF STEEL MELTING SHOP NO.1 AT BOKARO STEEL PLANT,STEEL,SAIL,JHARKHAND,2015-05-01,2017-12-01,2018-05-01,1154.18,1154.18,78,,,,5(O),1/2,consolidated,62
2017-04-01,N12000097,117,EXPANSION OF GUA ORE MINES WITH BENEFICIATION FACILITIES AND INSTALLATION OF PELLET PLANT,STEEL,SAIL,JHARKHAND,2014-02-01,2017-09-01,2017-09-01,4749,4749,13.64,,,,0(O),0/0,consolidated,62
2017-04-01,N12000109,118,CONSTRUCTION OF RURAL ROADS WITH FIVE YEAR MAINTEINANCE UNDER PMGSY-JHARKHAND,STEEL,HSCL,JHARKHAND,2007-12-01,2016-06-01,2018-03-01,253.92,253.92,193.97,,253.92,,21(O),0/0,consolidated,62
2017-04-01,N12000110,119,"CONSTRUCTION OF ROAD AND BRIDGE IN GIRIDHI, KODERMA, HAZARIBAG, RAMGARH AND CHATRA DISTRICT",STEEL,HSCL,JHARKHAND,2007-12-01,2018-03-01,2018-03-01,200,200,131.15,,,,0(O),0/0,consolidated,62
2017-04-01,N12000111,120,CONSTRUCTION OF RURAL ROAD DEVELOPMENT AUTHORITY UNDER PHASE-XII,STEEL,HSCL,JHARKHAND,2014-02-01,2016-12-01,2018-12-01,787.29,787.29,285.3,,,,24(O),0/0,consolidated,62
2017-04-01,N12000112,121,CONSTRUCTION OF ROAD AND BRIDGE UNDER PMGSY,STEEL,HSCL,JHARKHAND,2013-04-01,2018-04-01,2018-04-01,170,170,88.91,,,,0(O),0/0,consolidated,62
2017-04-01,N12000118,122,REBUILDING OF COKE OVEN BATTERY NO-8 AT BSL,STEEL,SAIL,JHARKHAND,2016-11-01,2019-06-01,2019-06-01,262.87,262.87,,,,,0(O),0/0,consolidated,62
2017-04-01,N12000101,123,CONSTRUCTION OF MEDICAL COLLEGE AND HOSPITAL AT GULBARGA,STEEL,HSCL,KARNATAKA,2005-05-01,2014-02-01,2016-03-01,768.88,1113.34,1085.64,,1070.97,2016-03-01,,0/0,consolidated,62
2017-04-01,N12000102,124,CONSTRUCTION OF PARAMEDICAL AND ALLIED HEALTH INSTITUTE AT GULBARGA,STEEL,HSCL,KARNATAKA,2011-07-01,2015-12-01,2017-06-01,324.87,324.87,262.93,,324.87,,18(O),0/0,consolidated,62
2017-04-01,N12000103,125,"CONSTRUCTION OF INTERNATIONAL CENTRE FOR PERFORMING ARTS AND CULTURE,SHILONG IN MEGALAYA UNDER NLCPR",STEEL,HSCL,MEGHALAYA,2014-04-01,2017-09-01,2018-12-01,151.33,151.33,7.15,,,,15(O),0/0,consolidated,62
