report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2012-04-01,N12000069,69,330 TPH BOILER-6 AND AUXILIARY SYSTEM,Steel,RINL,Andhra Pradesh,2007-07-01,2010-08-01,2012-06-01,260,350,241.5,,,2010-08-01,22(O),0/1,consolidated,41
2012-04-01,N12000068,70,67.5 MW TG-5 AUX. S'TEM EMERGENCY POWER REQUIREM,Steel,RINL,Andhra Pradesh,2007-07-01,2011-02-01,2012-07-01,230,343.58,246.84,,,2011-02-01,17(O),2/3,consolidated,41
2012-04-01,N12000073,71,7.0 MTPA KUMARASWAMY IRON ORE MINE,Steel,NMDC,Karnataka,2011-02-01,2013-05-01,2013-05-01,898.55,898.55,,,,,0(O),0/0,consolidated,41
2012-04-01,N12000023,72,"700TPD ARI SEPARATION UNIT-4 AT OXYGEN PLANT-II, BHILLAI",Steel,SAIL,Chhatisgarh,2007-07-01,2011-05-01,2012-05-01,232.93,232.93,191.33,,,,12(O),1/1,consolidated,42
2012-04-01,N12000053,73,Augmentation of Iron Ore Storage in RMHP,Steel,RINL,Multi State,2008-05-01,2012-05-01,2013-02-01,480,450,192.17,,,2012-05-01,9(O),1/2,consolidated,42
2012-04-01,N12000018,74,Bailadila Iron Ore Deposit- IIB(NMDC),Steel,NMDC,Chhatisgarh,2007-01-01,2011-12-01,2012-10-01,295.89,607.17,327.39,,607.17,2012-03-01,10(O),15/21,consolidated,42
2012-04-01,N12000038,75,COKE OVEN BATTERY NO. 4 PHASE- II,Steel,RINL,Andhra Pradesh,2007-08-01,2012-10-01,2012-10-01,108,216.68,77.68,,,2012-10-01,0(O),3/4,consolidated,42
2012-04-01,N12000075,76,ENHANCEMENT OF PROD. CAP. AT BOLANI I/O MINES,Steel,SAIL,Orissa,2011-11-01,,2013-11-01,254.55,254.55,5.54,,,,,0/1,consolidated,42
2012-04-01,N12000057,77,EXPANSION OF BHILAI STEEL PLANT,Steel,SAIL,Chhatisgarh,2008-09-01,,2013-09-01,5185,17265,5179.68,,,,,18/27,consolidated,42
2012-04-01,N12000055,78,EXPANSION OF BOKARO STEEL PLANT,Steel,SAIL,Jharkhandd,2008-01-01,,2012-10-01,3316,6325,2624.65,,,,,10/16,consolidated,42
2012-04-01,N12000074,79,EXPANSION OF DURGAPUR STEEL PLANT,Steel,SAIL,West Bengal,2009-06-01,2012-12-01,2013-03-01,2875,2875,750.85,,,,3(O),5/12,consolidated,42
2012-04-01,N12000051,80,EXPANSION OF IISCO STEEL PLANT,Steel,SAIL,West Bengal,2008-02-01,,2012-12-01,14443,16408,13087.79,,16408,,,13/19,consolidated,42
2012-04-01,120100067,81,EXPANSION OF RINL/VSP FROM 3 MTPY-6.3 MTPY OF LIQUID STEEL,Steel,RINL,Andhra Pradesh,2005-10-01,2009-10-01,2012-10-01,8692,12291,9513.66,,12291,2012-10-01,36(O),59/64,consolidated,42
2012-04-01,N12000056,82,EXPENSION OF ROURKELA STEEL PLANT,Steel,SAIL,Orissa,2008-09-01,2013-11-01,2013-03-01,11812,11812,6841.66,,11812,,-8(O),5/14,consolidated,42
2012-04-01,N12000033,83,Rebuilding of coke oven battery No.1 and 2 (Bokar,Steel,SAIL,Jharkhandd,2007-10-01,,2012-02-01,500.9,500.9,355.21,,,,,3/3,consolidated,42
2012-04-01,N16000106,84,ASSAM GAS CRACKER PROJECT,Petrochemicals,BCPL,Assam,2006-04-01,2013-12-01,2013-12-01,5460.61,8920,4510.51,,8920,2013-12-01,0(O),10/30,consolidated,42
2012-04-01,N16000119,85,102 MW WIND POWER PROJECT,Petroleum,ONGC,Rajasthan,2010-07-01,2012-06-01,2013-04-01,1106,820,,,,,10(O),0/0,consolidated,42
2012-04-01,N16000086,86,ADDITIONAL DEV. OF D-1 FIELD,Petroleum,ONGC,Multi State,2010-01-01,2012-06-01,2012-12-01,2163.64,2163.64,926.83,,,,6(O),0/0,consolidated,42
2012-04-01,N16000065,87,ADDITIONAL GAS PROCESSING FACILITI AT HAZIRA,Petroleum,ONGC,Gujarat,2008-02-01,2011-04-01,2012-07-01,370.11,370.11,211.24,,,,15(O),0/0,consolidated,42
2012-04-01,N16000064,88,ADDITIONAL GAS PROCESSING UNITS AT URAN,Petroleum,ONGC,Maharashtra,2008-10-01,2011-12-01,2013-01-01,1797.35,977,282.27,,,,13(O),0/0,consolidated,42
2012-04-01,N16000061,89,ASSAM RENEWAL PROJECT FOR GROUP A,Petroleum,ONGC,Assam,2009-03-01,2013-03-01,2014-03-01,2465.15,2378.86,589.72,,,,12(O),0/0,consolidated,43
2012-04-01,N16000120,90,Ahmedabad Redevelopment,Petroleum,ONGC,Gujarat,2010-11-01,2014-12-01,2014-12-01,1916.1,1916.1,5.57,,,,0(O),0/0,consolidated,43
2012-04-01,N16000122,91,Ankleswar Redevelopment,Petroleum,ONGC,Gujarat,2010-11-01,2014-12-01,2014-12-01,2189.63,2189.63,4.84,,,,0(O),0/0,consolidated,43
2012-04-01,N16000094,92,BNPL SPURLINE (UTTRANCHAL AND PUNJAB),Petroleum,GAIL,Multi State,2009-12-01,2012-07-01,2013-03-01,540.92,460.7,195.06,,,2012-07-01,8(O),0/16,consolidated,43
2012-04-01,N16000108,93,BUTADIENE EXTRACTION UNIT (BDEU) AT PANIPAT,Petroleum,IOCL,Haryana,2009-11-01,2013-02-01,2013-02-01,341.5,341.5,61.38,,,,0(O),30/42,consolidated,43
2012-04-01,N16000110,94,CDU/VDU-II,Petroleum,CPCL,Tamil Nadu,2010-03-01,,2012-09-01,333.99,333.99,120.71,,,,,23/36,consolidated,43
2012-04-01,N16000054,95,COMPRESSOR STATIONS (KAILARAS AND CHAINSA),Petroleum,GAIL,Multi State,2007-11-01,2011-04-01,2012-09-01,1167,798,707.41,,,2011-12-01,17(O),2/2,consolidated,43
2012-04-01,N16000084,96,CONSTRUCTION OF 12 OFFSHORE SUPPLY VESSELS(OSV),Petroleum,ONGC,Multi State,2007-06-01,2011-09-01,2012-12-01,736.65,736.65,287.21,,,,15(O),0/0,consolidated,43
2012-04-01,N16000030,97,CONSTRUCTION OF NEW PROCESS COMPLEX MHN,Petroleum,ONGC,Maharashtra,2007-01-01,2010-05-01,2012-07-01,2853.29,6326.4,5314.79,,6326.4,2012-05-01,26(O),0/0,consolidated,43
2012-04-01,N16000066,98,CONSTRUCTION OF NEW TERMINAL AT ENNORE CHENNAI,Petroleum,HPCL,Tamil Nadu,2008-01-01,2011-02-01,2011-08-01,224,299,320.4,,299,2011-08-01,6(O),0/0,consolidated,43
2012-04-01,N16000127,99,CONSTRUCTION OF ONE ETP AND THREE ETPS CUM WATER,Petroleum,ONGC,Assam,2010-06-01,2014-01-01,2014-01-01,202.94,202.94,,,,,0(O),0/0,consolidated,43
2012-04-01,N16000115,100,CONSTRUCTION OF TANKS AND BLENDING FACILITY AT VAD,Petroleum,IOCL,Gujarat,2009-02-01,2012-09-01,2012-09-01,267,267,195.93,,,2012-09-01,0(O),0/0,consolidated,43
2012-04-01,N16000128,101,CONVERSION OF RIG SAGAR SAMRAT TO MOBILE OFFSHORE,Petroleum,ONGC,Maharashtra,2011-03-01,2013-05-01,2013-05-01,861.79,756.65,5.73,,,,0(O),0/0,consolidated,43
2012-04-01,N16000123,102,Construction of 23 Immediate Supply Vessels (ISV),Petroleum,ONGC,Multi State,2010-11-01,2013-08-01,2014-01-01,331.2,269.1,,,,,5(O),0/0,consolidated,43
2012-04-01,N16000117,103,Construction of 6 ETPs,Petroleum,ONGC,Gujarat,2009-03-01,2012-09-01,2012-12-01,302.26,302.26,19.83,,,,3(O),0/0,consolidated,43
2012-04-01,N16000103,104,Construction of one Multipurpose Support Vessel,Petroleum,ONGC,Multi State,2010-01-01,2013-03-01,2013-11-01,723.64,723.64,,,,,8(O),0/0,consolidated,43
2012-04-01,N16000073,105,DABHOL-BANGALORE PIPELINE PROJECT PHASE-I,Petroleum,GAIL,Multi State,2009-06-01,2012-03-01,2012-08-01,4543.43,2300,1706.48,,4508.38,2012-08-01,5(O),0/17,consolidated,43
2012-04-01,N16000089,106,DE-BOTTLENECKING OF SMPL (Salaya-Mathura crude pip,Petroleum,IOCL,Maharashtra,2009-12-01,,,1584,1584,13.25,,,,,0/0,consolidated,43
2012-04-01,160100231,107,DEV OF G1 AND GS-15 (ONGCL),Petroleum,ONGC,Multi State,2003-04-01,2006-04-01,2012-12-01,429.82,2735.65,2184,,2735.65,2012-06-01,80(O),0/0,consolidated,43
2012-04-01,N16000033,108,DEVELOPMENT OF B-193 CLUSTER FIELDS,Petroleum,ONGC,Maharashtra,2007-06-01,2010-08-01,2013-12-01,3248.78,5633.44,3499.88,,5633.44,2012-03-01,40(O),0/0,consolidated,44
2012-04-01,N16000032,109,DEVELOPMENT OF B-22 CLUSTER FIELDS,Petroleum,ONGC,Maharashtra,2007-01-01,2010-09-01,2013-04-01,2323.4,2920.82,1273.53,,2920.82,2012-03-01,31(O),0/0,consolidated,44
2012-04-01,N16000046,110,DEVELOPMENT OF B-46 CLUSTER FIELD,Petroleum,ONGC,Maharashtra,2007-06-01,2010-07-01,2012-07-01,1436.21,1436.21,825.1,,1456.96,2012-05-01,24(O),0/0,consolidated,44
2012-04-01,N16000023,111,DEVELOPMENT OF C-SERIES FIELDS,Petroleum,ONGC,Maharashtra,2006-08-01,2008-12-01,2013-04-01,3195.16,3690.37,2520.91,,3690.37,2013-04-01,52(O),0/0,consolidated,44
2012-04-01,N16000009,112,"DIESEL HYDRO TREATMENT PROJECT,BRPL DHALIGAON",Petroleum,BRPL,Assam,2006-06-01,2009-09-01,,1431.91,1690.13,1596.8,,1646.39,,,0/0,consolidated,44
2012-04-01,N16000069,113,DIESEL HYDROTREATOR PROJECT AT MUMBAI REFINERY,Petroleum,HPCL,Maharashtra,2009-03-01,2012-09-01,2012-05-01,3284,2174,861.04,,2174,2012-05-01,-4(O),0/76,consolidated,44
2012-04-01,N16000068,114,DIESEL HYDROTREATOR PROJECT AT VISAKH REFINERY,Petroleum,HPCL,Andhra Pradesh,2009-03-01,2011-09-01,2012-09-01,3597,2730,1156.52,,2730,2012-03-01,12(O),0/0,consolidated,44
2012-04-01,N16000118,115,Development of BHE and BH-35 Area.,Petroleum,ONGC,Multi State,2010-08-01,2013-03-01,2013-04-01,372.11,372.11,36.64,,,,1(O),0/0,consolidated,44
2012-04-01,N16000133,116,Development of C-26 Cluster Fields,Petroleum,ONGC,Maharashtra,2012-03-01,2014-05-01,2015-03-01,2592.17,2592.17,,,,,10(O),0/0,consolidated,44
2012-04-01,N16000104,117,Development of Cluster-7 Fields,Petroleum,ONGC,Multi State,2010-03-01,2013-03-01,2013-04-01,3241.03,3241.03,199.9,,,,1(O),0/0,consolidated,44
2012-04-01,N16000116,118,Development of SB-14 field,Petroleum,ONGC,Multi State,2011-01-01,2012-11-01,2013-05-01,410.44,410.44,7.33,,,,6(O),0/0,consolidated,44
2012-04-01,N16000105,119,Development of WO-16 Cluster Fields,Petroleum,ONGC,Multi State,2010-06-01,2014-01-01,2014-01-01,2523,2523,47.45,,,,0(O),0/0,consolidated,44
2012-04-01,N16000109,120,EURO-IV DHDT,Petroleum,CPCL,Tamil Nadu,2008-09-01,,,2615.69,2615.69,1894.77,,,,,114/116,consolidated,44
2012-04-01,N16000107,121,Fluidized catalytic cracking unit(FCCU) revamp,Petroleum,IOCL,Uttar Pradesh,2010-07-01,2013-01-01,2013-01-01,1000,1000,94.7,,,,0(O),15/18,consolidated,44
2012-04-01,N16000081,122,HYDROCRACKER REVAMP AND SETTING UP A NEW CCR AT MU,Petroleum,BPCL,Maharashtra,2008-04-01,2013-04-01,2013-04-01,825,1827,481.23,,1827,2013-04-01,0(O),0/167,consolidated,44
2012-04-01,N16000132,123,Heera and South Heera Redevelopment Ph-II,Petroleum,ONGC,Maharashtra,2012-03-01,2015-05-01,2015-05-01,5608.4,5608.4,,,,,0(O),0/0,consolidated,44
2012-04-01,N16000090,124,INTEGRATED OFFSHORE CRUDE OIL HANDLING FACILITIES,Petroleum,IOCL,Orissa,2009-12-01,2012-06-01,2012-06-01,1492.33,1300,1093.96,,,2012-06-01,0(O),6/8,consolidated,44
2012-04-01,160100216,125,IOR GELEKI (ONGCL),Petroleum,ONGC,Assam,2001-09-01,2007-03-01,2017-03-01,390.09,1674.11,1481.56,,1674.11,2017-03-01,120(O),6/6,consolidated,44
2012-04-01,160100215,126,IOR LAKWA - LAKHMANI (ONGCL),Petroleum,ONGC,Assam,2001-09-01,2007-03-01,2014-03-01,345.1,663.69,594.1,,663.69,2014-03-01,84(O),3/3,consolidated,44
2012-04-01,160100217,127,"IOR, RUDRASAGAR (ONGCL)",Petroleum,ONGC,Assam,2001-09-01,2006-03-01,2013-03-01,113.9,438.85,265.66,,438.85,2013-03-01,84(O),6/6,consolidated,44
2012-04-01,N16000131,128,Integrated Development of B-127 fields,Petroleum,ONGC,Maharashtra,2011-12-01,2015-03-01,2015-03-01,2059.63,2059.63,,,,,0(O),0/0,consolidated,45
