report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2015-04-01,N02000010,1,KAKRAPAR ATOMIC POWER PROJECT - 3 AND 4,ATOMIC ENERGY,NPCIL,GUJARAT,2009-10-01,2015-12-01,2017-10-01,11459,11459,6297,,,,22(O),4/70,consolidated,70
2015-04-01,020100040,2,KUDANKULAM APP (NPCIL),ATOMIC ENERGY,NPCIL,TAMIL NADU,2001-12-01,2008-12-01,2015-06-01,13171,17270,18271,,,,78(O),40/102,consolidated,70
2015-04-01,020100044,3,"PROTOTYPE FAST BREEDER REACTOR (BHAVINI, 500 MWE)",ATOMIC ENERGY,BHAVNI,TAMIL NADU,2003-09-01,2010-09-01,,3492,5677,4967.77,,5677,2016-09-01,,12/88,consolidated,70
2015-04-01,N02000027,4,RAJASTHAN ATOMIC POWER PROJECT -7 AND 8 (2X700 MW),ATOMIC ENERGY,NPCIL,RAJASTHAN,2009-10-01,2016-12-01,2018-04-01,12320,12320,4059,,,,16(O),4/69,consolidated,70
2015-04-01,N04000050,5,C/O NEW AIRPORT AT PAKYONG(SIKKIM) AIRPORT,CIVIL AVIATION,AAI,SIKKIM,,2011-01-01,2017-06-01,309.46,309.46,338.82,,,,77(O),0/0,consolidated,70
2015-04-01,N04000073,6,"CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING AT VSI AIRPORT, PORTBLAIR",CIVIL AVIATION,AAI,ANDAMAN & NICOBAR ISLANDS,2013-10-01,,2018-09-01,314.61,314.61,17.82,,,,,0/0,consolidated,70
2015-04-01,N04000069,7,CONSTRUCTION OF NEW INTERNATIONAL TERMINAL BUILDING(GOA),CIVIL AVIATION,AAI,GOA,2010-05-01,2012-05-01,2015-03-01,335.61,388.53,297.58,,,,,0/0,consolidated,70
2015-04-01,N04000070,8,DEVELOPMENT OF CHANDIGARH INTERNATIONAL AIRPORT(MOHALI) PH - II,CIVIL AVIATION,AAI,CHANDIGARH,2011-02-01,2015-03-01,2015-04-01,452,489,410.25,,489,,1(O),0/0,consolidated,70
2015-04-01,N04000072,9,ESTABLISHMENT OF AIRPORT OPERATIONS CONTROL CENTRES AT 10 AIRPORTS,CIVIL AVIATION,AAI,MULTI STATE,2010-02-01,2014-03-01,2015-05-01,344.28,344.28,58.5,,,,14(O),0/0,consolidated,70
2015-04-01,N04000065,10,GAGAN PROJECT,CIVIL AVIATION,AAI,MULTI STATE,2008-09-01,2013-06-01,,626,626,514.7,,,,,0/0,consolidated,70
2015-04-01,N04000071,11,SUPPLY OF 56 NOS AIRFIELD FIRE TENDERS AT VARIOUS AIRPORTS,CIVIL AVIATION,AAI,MULTI STATE,2012-10-01,2015-03-01,2015-09-01,217.6,244.1,0.04,,,,6(O),0/0,consolidated,70
2015-04-01,N06000016,12,ADRIYALA SHAFT PROJECT,COAL,SCCL,TELANGANA,2009-12-01,2013-03-01,2015-09-01,212.34,1228.39,879.85,,1228.39,2012-09-01,30(O),21/22,consolidated,70
2015-04-01,N06000123,13,AMERA OC RCE,COAL,SECL,CHHATISGARH,2015-02-01,2018-03-01,2018-03-01,335.97,335.97,30.3,,,,0(O),0/0,consolidated,70
2015-04-01,N06000082,14,AMLAI OC EXPANSION SECTOR B (1.50 MTY),COAL,SECL,CHHATISGARH,2009-11-01,2016-03-01,2016-03-01,150.59,198.59,111.82,,,,0(O),3/7,consolidated,70
2015-04-01,N06000010,15,"AMLOHRI EPR (NCL) (6 MTY , INCR.)",COAL,NCL,MADHYA PRADESH,2009-12-01,2016-03-01,2016-03-01,1352.04,1143.54,778.3,,,,0(O),0/4,consolidated,70
2015-04-01,N06000103,16,AMRAPALI OC(12MTY),COAL,CCL,JHARKHAND,2012-02-01,2020-03-01,2020-03-01,858.11,858.11,101.9,,18,,0(O),3/4,consolidated,70
2015-04-01,N06000122,17,AMRITDHARA OC PROJECT,COAL,SECL,MADHYA PRADESH,2015-02-01,2023-03-01,2023-03-01,481.6,481.6,,,,,0(O),0/0,consolidated,71
2015-04-01,N06000067,18,ANANTA OC EXPANSION PH-III (15.0 MTY),COAL,MCL,ODISHA,2008-08-01,2012-03-01,2017-03-01,207.28,207.28,172.8,,,,60(O),4/5,consolidated,71
2015-04-01,060100096,19,ASHOK EXPN OCP CCL (10 MTY),COAL,CCL,JHARKHAND,2007-12-01,2011-03-01,2017-03-01,471.66,341.63,117.84,,341.63,,72(O),2/5,consolidated,71
2015-04-01,N06000044,20,"BALRAM OCP EXTENSION,MCL 8.00 MTY",COAL,MCL,ODISHA,2007-12-01,2010-03-01,2017-03-01,172.08,172.08,148.02,,,,84(O),2/4,consolidated,71
2015-04-01,N06000099,21,BAROUD OC EXPANSION (RCE)- 3MTY,COAL,SECL,CHHATISGARH,2012-04-01,2016-03-01,2016-03-01,258.56,258.56,74.44,,,,0(O),3/6,consolidated,71
2015-04-01,N06000112,22,BASUNDHARA (WEST) OC EXTN(7.00 MTY),COAL,MCL,ODISHA,2014-05-01,2019-03-01,2019-03-01,479.15,479.15,6.34,,,,0(O),1/9,consolidated,71
2015-04-01,N06000049,23,BATURA OCP (2.0 MTY),COAL,SECL,MADHYA PRADESH,2008-09-01,2015-03-01,2015-03-01,203.82,203.82,,,,,,1/6,consolidated,71
2015-04-01,N06000121,24,BHANEGAON OC,COAL,WCL,MAHARASHTRA,2015-02-01,2023-03-01,2023-03-01,187.94,187.94,32.35,,,,0(O),0/21,consolidated,71
