report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2023-04-01,N22000476,4,"FATUHA-ISLAMPUR INCL. MM FOR EXTENSION OF NEW LINE FORM BIHARSHARIF-BARBIGHA, DANIYAWAN- BIHARSHARIF",East Central Railways,ECR,BIHAR,1991-04-01,,2024-03-01,329.39,1510,1504.46,,1483.14,,,0/0,without_original_doc,421
2023-04-01,N16000450,4,"PROJECT TO CONSTRUCT A FIELD GAS GATHERING STATION AT BAGHJAN AREA FOR COLLECTION,PROCESSING",Indian Oil Corporation Limited,,,2020-12-01,2024-07-01,2024-03-01,430.76,430.76,77.36,,,,,,ahead,253
2023-04-01,N04000073,5,"CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING AT VSI AIRPORT, PORTBLAIR",Airport Authority Of India Limited,AAI,A & N ISLANDS,2013-10-01,2018-09-01,2023-05-01,417.23,707.73,658.74,,707.73,2023-04-01,Nil,,delayed,300
2023-04-01,N06000237,5,KOTRE BASANTPUR PACHMO OCP,Central Coal Fields Limited,,,2020-08-01,2032-03-01,2032-03-01,861.06,861.06,139.25,,,,,,on_schedule,255
2023-04-01,N06000145,5,BITHNOK LIGNITE MINE PROJECT (2.25 MTPA),Eastern Coal Fields Limited,NLC,RAJASTHAN,2015-03-01,2019-12-01,2019-12-01,513.63,,,,,,,,without_doc,400
2023-04-01,220100303,5,"HAJIPUR-SUGAULI VIA VAISHALI (NL), ECR",East Central Railways,ECR,BIHAR,2003-04-01,,2024-12-01,528.65,2066.78,1630.98,,2066.78,,,0/0,without_original_doc,421
2023-04-01,N04000081,6,"AIRSIDE CAPACITY ENHANCEMENT OF NSBI AIRPORT, KOLKATA",Airport Authority Of India Limited,AAI,WEST BENGAL,2019-01-01,2021-11-01,2023-05-01,389.71,389.71,391.78,,,,2,,delayed,300
2023-04-01,N06000241,6,EPR TAPIN SOUTH OCP,Central Coal Fields Limited,,,2020-11-01,2025-03-01,2025-03-01,230.41,230.41,17.16,,,,,,on_schedule,255
2023-04-01,N06000188,6,BITHNOK LIGNITE THERMAL POWER STATION,Eastern Coal Fields Limited,NLC,RAJASTHAN,2015-03-01,2020-09-01,2020-09-01,2196.3,,,,,,,,without_doc,400
2023-04-01,N22000171,6,SAKRI-HASANPUR ROAD (NL),East Central Railways,ECR,BIHAR,1999-04-01,,2024-12-01,325,735.2,428.77,,735.2,,,0/0,without_original_doc,421
2023-04-01,N18000345,6,DAYAPAR WIND ENERGY PROJECT 200MW,National Thermal Power Corporation,,,2022-07-01,2025-03-01,2024-12-01,1316.02,1316.02,85.56,,,2025-03-01,,,ahead,253
2023-04-01,N04000089,7,EXT AND STR. OF EXISTING RUNWAY 08/26 AT TIRUPATI AIRPORT,Airport Authority Of India Limited,AAI,ANDHRA PRADESH,2017-08-01,2020-02-01,2023-05-01,177.1,177.1,142.32,,,2023-03-01,1. A portion of the site,,delayed,301
2023-04-01,N06000246,7,EXPANSION OF KARO OCP,Central Coal Fields Limited,,,2022-01-01,2026-03-01,2026-03-01,908.47,908.47,128.35,,,,,,on_schedule,255
2023-04-01,N06000095,7,NEYVELI NEW THERMAL POWER PROJECT(2X500 MW),Eastern Coal Fields Limited,NLC,TAMIL NADU,2011-06-01,2015-12-01,2021-02-01,5907.11,,,,,,,,without_doc,400
2023-04-01,N22000329,7,SAMASTIPUR-DARBANGHA,East Central Railways,ECR,BIHAR,2015-05-01,,2024-12-01,380,519.33,330.43,,519.33,,,0/0,without_original_doc,421
2023-04-01,N04000080,8,CONSTRUCTION OF ATC TOWER AND TECHNICAL BLOCK AT NSCBI AIRPORT KOLKATA,Airport Authority Of India Limited,AAI,WEST BENGAL,2016-01-01,2020-03-01,2023-06-01,458,458,213.19,,,2022-06-01,Nil,,delayed,301
2023-04-01,N06000240,8,JHARKHAND LAIYO OCP,Central Coal Fields Limited,,,2020-08-01,2031-03-01,2031-03-01,764.57,764.57,144.85,,,,,,on_schedule,255
2023-04-01,N06000144,8,HADLA LIGNITE MINE PROJECT(1.90 MTPA),Eastern Coal Fields Limited,NLC,RAJASTHAN,2015-03-01,2019-09-01,,522.45,,,,,,,,without_doc,400
2023-04-01,220100257,8,KHAGARIA-KUSHESHWAR ASTHAN (NL) (ECR),East Central Railways,ECR,BIHAR,1997-04-01,,2025-03-01,162.87,614.45,356.5,,614.45,,,0/0,without_original_doc,421
2023-04-01,N22000273,8,BHANUPALI-BILASPUR BERI NL,Rail Vikas Nigam Ltd.,Western Railway,,2008-04-01,2026-12-01,2025-03-01,2966.99,6753.42,3694.58,,,,,,ahead,253
2023-04-01,N04000086,9,"CO CIVIL AVIATION REASEARCH ORG. (PH-II) AT BEGUMPET AIRPORT, HYDRABAD",Airport Authority Of India Limited,AAI,TELANGANA,2020-05-01,2022-05-01,2023-06-01,353.61,353.61,282.06,,,2023-06-01,As per the Master Plan of,,delayed,301
2023-04-01,N06000245,9,EXPANSION OF KONAR OCP,Central Coal Fields Limited,,,2022-01-01,2032-03-01,2032-03-01,799.34,799.34,275.95,,,,,,on_schedule,255
2023-04-01,N06000187,9,BARSINGSAR THERMAL POWER STATION EXTENSION,Eastern Coal Fields Limited,NLC,RAJASTHAN Singareni Colliers Company Limitted,2015-03-01,2020-09-01,,2112.6,,,,,,,,without_doc,400
2023-04-01,N22000177,9,ARARIA-SUPAUL (NL),East Central Railways,ECR,BIHAR Eastern Railways,2008-04-01,,2025-12-01,1605.17,1605.17,257.08,,1605.17,,,0/0,without_original_doc,421
2023-04-01,N04000092,10,CONSTRUCTION OF NEW GREEN FIELD AIRPORT AT HOLLONGI ITANAGAR ARUNACHAL PRADESH,Airport Authority Of India Limited,AAI,ARUNACHAL PRADESH,2019-02-01,2022-08-01,2023-06-01,645.63,645.63,624.25,,,2023-06-01,Land acquisition for,,delayed,301
2023-04-01,N06000218,10,UCE OF EPR OF NORTH URIMARI OCP,Central Coal Fields Limited,,,2021-07-01,2026-03-01,2026-03-01,778.8,778.8,561.1,,,,,,on_schedule,255
2023-04-01,N06000212,10,RCE-II OF JALAGAM VENGALRAO OPENCAST PROJECT-II,Eastern Coal Fields Limited,SCCL,TELANGANA,2019-03-01,2021-03-01,2023-03-01,473.22,,,,,,,,without_doc,400
2023-04-01,N22000301,10,MONIGRAM- NIMTITA,East Central Railways,ER,MULTI STATE North Central Railway,2012-04-01,,2023-07-01,250.93,310.7,559.17,,,,,0/0,without_original_doc,421
2023-04-01,N24001364,10,DABOKA KATHKATI PACKAGE-2,Ltd.,,,2021-03-01,2024-01-01,2023-05-01,335.88,335.88,86.06,,,,,,ahead,254
2023-04-01,N04000093,11,"EXTENSION OF TERMINAL BUILDING, PTT, APRON AND CAR PARK AT SURAT AIRPORT.",Airport Authority Of India Limited,AAI,GUJARAT,2018-08-01,2021-02-01,2023-07-01,353.25,353.25,233.71,,,,Nil,,delayed,302
2023-04-01,N06000217,11,EXPANSION PROJECT AMRAPALI OCP,Central Coal Fields Limited,,,2020-08-01,2028-03-01,2028-03-01,5136.15,5136.15,517.35,,,,,,on_schedule,255
2023-04-01,N06000258,11,GOLETI OPENCAST MINE,Eastern Coal Fields Limited,SCCL,TELANGANA,2021-07-01,2026-03-01,,345.6,,,,,,,,without_doc,400
2023-04-01,N22000158,11,DHOLPUR-SIRMUTTRA WITH EXTENSION TO GANGAPURCITY AND MOHARI-TANTPUR AND TANPUR-BANSI PAHARPUR,East Central Railways,NCR,MULTI STATE North Eastern Railway,2010-04-01,2025-05-01,2027-12-01,2030.5,746.83,23.03,,,,31(R3),0/0,without_original_doc,421
2023-04-01,N24001365,11,DABOKA KATHKATI PACKAGE-4,Ltd.,,,2021-02-01,2023-12-01,2023-06-01,260.07,260.07,167.45,,,,,,ahead,254
2023-04-01,N04000094,12,DEVELOPMENT OF AYODHYA AIRPORT PHASE-01,Airport Authority Of India Limited,AAI,UTTAR PRADESH,2021-03-01,2022-12-01,2023-07-01,242.14,328,166.95,,328,,As above.,,delayed,302
2023-04-01,N06000238,12,CHANDRAGUPT OCP,Central Coal Fields Limited,,,2020-08-01,2032-03-01,2032-03-01,973.5,973.5,5.8,,,,,,on_schedule,255
2023-04-01,N06000259,12,JAWAHAR KHANI OPENCAST (JK OC) MINE,Eastern Coal Fields Limited,SCCL,TAMIL NADU,2021-12-01,2025-03-01,,297.88,,,,,,,,without_doc,400
2023-04-01,N22000468,12,BURHWAL - GONDA - 3RD RUNNING LINE.,East Central Railways,NER,UTTAR PRADESH Northern Railway,2016-04-01,,2025-05-01,602.5,800,332.24,,,,,0/0,without_original_doc,421
2023-04-01,N24001405,12,CHURACHANPUR TUIVAI PKG-3,Ltd.,,,2021-07-01,2023-10-01,2023-08-01,673.27,673.27,258.23,,,,,,ahead,254
2023-04-01,N04000076,13,"CONSTRUCTION OF COMBINED OPERATIONAL OFFICES FOR DGCA, BCAS, AAIB, AERA AND AAI AT SAFDARJUNG AIRPOR",Airport Authority Of India Limited,AAI,DELHI,2016-11-01,2020-04-01,2023-08-01,303.8,351.21,292.65,,351.21,,Nil,,delayed,302
2023-04-01,N06000243,13,EPR ROHINI KARKATA OCP,Central Coal Fields Limited,,,2021-01-01,2025-03-01,2025-03-01,1020.42,1020.42,79.34,,,,,,on_schedule,255
2023-04-01,N28000089,13,"C/O OF 152 NOS TYPE-II,304 NOS,TYPE-III,76 NOS, TYPE-IV QTRS. FOR INCOME TAX DEPARTMENT AT CHENNAI",Cpwd For Finance,CPWD FOR FINANC,TAMIL NADU,2015-12-01,2019-10-01,2022-10-01,209,,,,,2022-10-01,,,without_doc,400
2023-04-01,N22000274,13,DEOBAND (MUZAFFARNAGAR)- ROORKEE NL,East Central Railways,NR,MULTI STATE,2007-04-01,,2023-09-01,336.91,791.39,572.99,,,,,0/0,without_original_doc,421
2023-04-01,N24001452,13,DIBRUGARH-LAHOAL-CHABUA BYPASS PACKAGE-2,Ltd.,National Highways Authority Of India,,2022-04-01,2024-07-01,2024-01-01,170.95,170.95,1.73,,,,,,ahead,254
2023-04-01,N04000079,14,"CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING, RECONSTRUCTION OF OLD TERMINAL BUILDING, MODIFICAT",Airport Authority Of India Limited,AAI,MAHARASHTRA,2017-03-01,2021-04-01,2023-09-01,475.39,475.39,337.99,,,,Nil,,delayed,302
2023-04-01,N06000242,14,EPR PUNDI OCP,Central Coal Fields Limited,,,2020-11-01,2024-03-01,2024-03-01,713.35,713.35,235.44,,,,,,on_schedule,255
2023-04-01,N28000109,14,CONSTRUCTION OF 726 Nos RESIDENTIAL QUARTERS CHENNAI,Cpwd For Finance,CPWD FOR FINANC,TAMIL NADU National Projects Construction Corporation Limited,2017-11-01,2021-11-01,,348.77,,,,,,,,without_doc,400
2023-04-01,N22000281,14,ANAND VIHAR-TILAK BRIDGE 3RD AND 4TH LINE,East Central Railways,NR,DELHI South Western Railway,2012-04-01,,2023-09-01,295.68,419,133.78,,,,,0/0,without_original_doc,421
2023-04-01,N24000724,14,SIX LANING OF AURANGABAD TO BIHAR - JHARKHAND BORDER (CHORDAHA) SECTION,Ltd.,,,2018-01-01,2024-04-01,2024-03-01,895.39,895.39,1461.96,,,,,,ahead,254
2023-04-01,N04000085,15,"CONSTRUCTION OF DOMESTIC PASSENGER TERMINAL BUILDING AT DEHRADUN AIRPORT, DEHRADUN",Airport Authority Of India Limited,AAI,UTTARAKHAND,2018-07-01,2020-09-01,2023-09-01,456.86,456.86,426.55,,,,Nil,,delayed,302
2023-04-01,N06000247,15,EXPANSION OF ASHOK OCP,Central Coal Fields Limited,Eastern Coal Fields Limited,,2021-05-01,2026-03-01,2026-03-01,2898.28,2898.28,173.9,,,,,,on_schedule,255
2023-04-01,N07000001,15,"C/O RESIDENTIAL COMPLEX BUILDING FOR CENTRAL BOARD OF INDIRECT TAXES AND CUSTOMS AT SECTOR-9, DWARKA",Cpwd For Finance,NPCC,DELHI,2018-07-01,2022-04-01,2022-04-01,228.5,,,,220.27,,,,without_doc,400
2023-04-01,N22000256,15,TUMKUR-CHITRADURGA-DAVENGERE NL,East Central Railways,SWR,KARNATAKA,2011-04-01,,2025-03-01,1801.01,2142.35,107.7,,,,,0/0,without_original_doc,422
2023-04-01,N04000087,16,UPGRADATION OF JABALPUR AIRPORT,Airport Authority Of India Limited,AAI,MADHYA PRADESH,2016-06-01,2021-06-01,2023-09-01,412.24,412.24,330.82,,,,Nil,,delayed,302
2023-04-01,N06000172,16,TILABONI UG MINE,Central Coal Fields Limited,,,2019-02-01,2027-03-01,2027-03-01,916.62,916.62,9.72,,,,,,on_schedule,256
2023-04-01,N16000408,16,SULPHUR FORMING UNIT IN SRU,Hindustan Petroleum Corporation Limited,HPCL,ANDHRA PRADESH Indian Oil Corporation Limited,2020-10-01,2021-08-01,2023-03-01,210.94,,,,,,,,without_doc,401
2023-04-01,N22000279,16,RAYADURGA-TUMKUR NL,East Central Railways,SWR,MULTI STATE,2007-04-01,,2025-12-01,2062.3,2404.03,1217.27,,2404.03,,,2/2,without_original_doc,422
2023-04-01,N04000096,17,"EXTENSION OF RUNWAY WITH BLAST PAD, RESA, TAXIWAY, APRON, GSE AREA, ISOLATION BAY, NEW DOMESTIC TERM",Airport Authority Of India Limited,AAI,MAHARASHTRA,2017-06-01,2020-12-01,2023-09-01,255.68,255.68,220.47,,,,Process of acquisition of,,delayed,302
2023-04-01,N06000191,17,SHYAMSUNDARPUR UG INCLUDING SAPI UNIT,Central Coal Fields Limited,,,2020-04-01,2025-03-01,2025-03-01,483.65,483.65,19.56,,,,,,on_schedule,256
2023-04-01,N16000162,17,ENNORE-TRICHY-MADURAI LPG PIPELINE,Hindustan Petroleum Corporation Limited,IOCL,TAMIL NADU,2013-05-01,2020-06-01,2020-06-01,711,,,,,,,,without_doc,401
2023-04-01,220100193,17,"HUBLI-ANKOLA(NL),SWR",East Central Railways,SWR,KARNATAKA Southern Railway,1997-04-01,,2026-12-01,2315,5174.3,159.46,,,,,0/0,without_original_doc,422
2023-04-01,N04000098,18,DEVELOPMENT OF GWALIOR AIRPORT PHASE 01,Airport Authority Of India Limited,AAI,MADHYA PRADESH,2021-10-01,2023-08-01,2023-09-01,446.12,446.12,208.25,,,2023-09-01,11. Construction of Six Lane,,delayed,302
2023-04-01,N06000223,18,EXPANSION PR OF JHANJRA UG (5.00 MTY),Central Coal Fields Limited,,,2020-04-01,2029-03-01,2029-03-01,1210.12,1210.12,252.98,,,,,,on_schedule,256
2023-04-01,N18000142,18,LATA-TAPOVAN HYDRO ELECTRIC POWER PROJECT 3X57 MW,National Thermal Power Corporation,NTPC,UTTARAKHAND Satluj Jal Vidyut Nigam Limited,2012-07-01,2017-08-01,,1527,,,,,,,,without_doc,401
2023-04-01,N22000399,18,TRIVANDRUM-KANYAKUMARI DOUBLING,East Central Railways,SR,KERALA,2015-02-01,,2024-03-01,1431.9,1431.9,2086,,,,,0/0,without_original_doc,422
2023-04-01,N04000075,19,UPGRADATION OF PASSENGER TERMINAL BUILDING AND AIRSIDE FACILITIES AT TIRUCHIRAPALLI INTERNATIONAL AI,Airport Authority Of India Limited,AAI,TAMIL NADU,2018-08-01,2021-10-01,2023-12-01,951.28,951.28,823.12,,,,Nil,,delayed,302
2023-04-01,N06000170,19,NAKRAKONDA KUMARDIH B OCP,Central Coal Fields Limited,,,2018-08-01,2029-03-01,2029-03-01,502.68,502.68,42.33,,,,,,on_schedule,256
2023-04-01,N18000340,19,RAGHANESDA SOLAR POWER PROJECT,National Thermal Power Corporation,SJVN,GUJARAT,2022-06-01,2023-12-01,,642.15,,,,,,,,without_doc,401
2023-04-01,N22000400,19,TURAVUR-AMBALAPUZHA DOUBLING,East Central Railways,SR,KERALA,2015-02-01,,2025-03-01,1000,1339,0.93,,,,,0/0,without_original_doc,422
2023-04-01,N24001645,19,4L OF MALOUT-MANDI DABWALI SECTION PKG-01 DANEWALA AT KM 7.000 TO MANDI DABWALI AT KM 29.500 OF NH-0,Ltd.,,,2020-12-01,2023-06-01,2023-05-01,366.85,366.85,242.03,,366.85,2023-06-01,,,ahead,254
2023-04-01,N04000088,20,"C/O NEW GREENFIELD AIRPORT AT HISSAR, RAJKOT, GUJARAT",Airport Authority Of India Limited,AAI,GUJARAT,2018-01-01,2022-08-01,2023-12-01,1405,1405,964.42,,,2023-12-01,Nil,,delayed,302
2023-04-01,N06000236,20,MOHANPUR EXPANSION OC PHASE II,Central Coal Fields Limited,,,2020-11-01,2025-03-01,2025-03-01,888.99,888.99,25.5,,,,,,on_schedule,256
2023-04-01,N18000342,20,OMKARESHWAR FLOATING SOLAR POWER PROJECT (90 MW),National Thermal Power Corporation,SJVN,MADHYA PRADESH Thdc India Limited,2022-11-01,2024-04-01,,646.17,,,,,,,,without_doc,401
2023-04-01,N22000085,20,TIDIVANAM-NAGARI (NL),East Central Railways,SR,TAMIL NADU Western Railway,2006-09-01,2025-12-01,2025-12-01,582.83,3620.28,659.52,,,,0(R3),0/0,without_original_doc,422
2023-04-01,N04000090,21,DEVELOPMENT OF TUTICORIN AIRPORT,Airport Authority Of India Limited,AAI,TAMIL NADU,2019-06-01,2022-03-01,2023-12-01,380.87,380.87,140.1,,,2023-12-01,Nil,,delayed,303
2023-04-01,N06000169,21,CHITRA EAST (RCE) OCP,Central Coal Fields Limited,,,2018-08-01,2024-03-01,2024-03-01,513.98,513.98,138.32,,,,,,on_schedule,256
2023-04-01,N18000252,21,AMELIA COAL MINE,National Thermal Power Corporation,THDCIL,MADHYA PRADESH,2017-01-01,2020-09-01,2022-11-01,2104.21,,,,,,,,without_doc,401
2023-04-01,N22000434,21,MUMBAI CENTRAL VIRAR VADODARA AHMEDABAAD TRAIN PROTECTION SYSTEM 500 RKM,East Central Railways,WR,MAHARASHTRA,2010-03-01,,2024-03-01,265.88,311.36,,,,,,0/0,without_original_doc,422
2023-04-01,N04000078,22,CONSTRUCTION OF TERMINAL BUILDING AND ASSOCIATED WORKS AT LEH AIRPORT,Airport Authority Of India Limited,AAI,LADAKH,2018-07-01,2021-09-01,2024-03-01,346.27,480.33,234.13,,,2023-12-01,Nil,,delayed,303
2023-04-01,N06000165,22,SIDULI MINE (OC AND UG),Central Coal Fields Limited,,,2018-05-01,2026-03-01,2026-03-01,535.18,535.18,3.21,,,,,,on_schedule,256
2023-04-01,N28000112,22,C/O NEW HOSPITAL BLOCK FOR SREE CHITRA TIRUNAL INSTITIUTE OF MEDICAL SCIENCE AND TECHNOLOGY (SCTIMST,Cpwd For Health,CPWD FOR HEALTH,KERALA,2017-09-01,2020-03-01,2020-03-01,150.29,,,,,,,,without_doc,401
2023-04-01,N22000435,22,VIRAR SURAT ROAD OVER BRIDGE IN LIEU OF LEVEL CROSSING NOS 42 46A 48 52 55 102 106 108 130 AND 137 A,East Central Railways,WR,MAHARASHTRA,2012-03-01,,2024-03-01,217.38,393.62,219.72,,,,,0/0,without_original_doc,422
2023-04-01,N04000091,23,C/O OF NITB AND ASSOCIATED WORK AT VIJAYAWADA AIRPORT,Airport Authority Of India Limited,AAI,ANDHRA PRADESH,2020-04-01,2023-03-01,2024-06-01,611.8,611.8,203.76,,,,Nil,,delayed,303
2023-04-01,N06000185,23,PARASEA- BELBAID REORGANISATION UG MINE,Central Coal Fields Limited,,,2019-07-01,2027-03-01,2027-03-01,826.42,826.42,4.47,,,,,,on_schedule,256
2023-04-01,N28000127,23,CONSTRUCTION OF 300 BEDDED HOSPITAL AND TEACHING BLOCK IN DR YS PARMAR GMC AT NAHAN HIMACHAL PRADESH,Cpwd For Health,CPWD FOR HEALTH,HIMACHAL PRADESH,2018-12-01,2021-06-01,2021-06-01,260,,,,,,,,without_doc,401
2023-04-01,N22000436,23,VIRAR SURAT ROAD OVER BRIDGE IN LIEU OF LEVEL CROSSING NOS 60 64 66 68 69 71 74 75 77 81 AND 82 ALON,East Central Railways,WR,GUJARAT,2012-03-01,,2024-03-01,248.26,528.49,127.92,,,,,0/0,without_original_doc,422
2023-04-01,N04000095,24,EXTENSION OF EXISTING INTEGRATED TERMINAL BUILDING AND ALLIED WORKS AT GOA AIRPORT.,Airport Authority Of India Limited,AAI,GOA,2017-11-01,2021-09-01,2024-06-01,255.69,255.69,38.03,,1383,,Nil,,delayed,303
2023-04-01,N06000244,24,BONJEMEHARI EXPANSION OCP,Central Coal Fields Limited,,,2021-08-01,2025-03-01,2025-03-01,570.12,570.12,12.5,,,,,,on_schedule,256
2023-04-01,N28000139,24,CONST OF 152 QTRS 240 BOYS 240 GIRLS 150 NURSES HOSTEL AND OTHER BUILDINGS INCLUDING DEVELOPMENT,Cpwd For Health,CPWD FOR HEALTH,PONDICHERRY,2018-03-01,2020-09-01,2022-12-01,195,,,,195,2019-12-01,,,without_doc,401
2023-04-01,N22000142,24,MIYAGAM-KARJAN-DABHOI-SAMLAYA (GC),East Central Railways,WR,GUJARAT,2011-04-01,2025-10-01,2025-10-01,844.1,844.1,444.6,,,,0(R3),0/0,without_original_doc,422
2023-04-01,N04000077,25,"CCS INTERNATIONAL AIRPORT , LUCKNOW",Airport Authority Of India Limited,AAI,UTTAR PRADESH,,2021-09-01,2024-12-01,,3291.81,1157.03,,,,,,delayed,303
2023-04-01,N06000220,25,SONEPUR BAZARI EXPANSION OC,Central Coal Fields Limited,Mahanadi Coal Fields Limited,,2021-07-01,2029-03-01,2029-03-01,5365.88,5365.88,267.07,,5366,,,,on_schedule,256
2023-04-01,N28000098,25,ESTABLISHMENT OF NATIONAL ANIMAL RESOURCE FACILITY FOR BIOMEDICAL RESEARCH AT HYDERABAD,Cpwd For Health,CPWD FOR HEALTH,TELANGANA Hll Infra Tech Services Limited,2016-10-01,2020-03-01,,209.84,,,,,,,,without_doc,401
2023-04-01,N24000332,25,REHABILITATION AND UPGRADATION OF END OF AHMEDNAGAR BYPASS TO KHARWANDI KASAR SECTION OF NH-222 FROM,(State Pwds),MoRTH,MAHARASHTRA,2015-01-01,,2023-06-01,225.81,225.81,130.93,,,,,0/0,without_original_doc,422
2023-04-01,N04000082,26,"CONSTRUCTION OF NEW DORNESTIC TERMINAL BUILDING AND OTHER STRUCTURES, PHASE I AND II",Airport Authority Of India Limited,AAI,BIHAR,2018-05-01,2022-10-01,2024-12-01,1216.9,1216.9,418.76,,,,AUGUMENTATION OF,,delayed,303
2023-04-01,N06000230,26,BALARAM EXPANSION OCP,Central Coal Fields Limited,,,2020-08-01,2029-03-01,2029-03-01,3504.21,3504.21,639.02,,,,,,on_schedule,256
2023-04-01,N21000031,26,"COMPREHENSIVE PLANNING, DESIGNING, EXECUTION OF ALL INDIA INSTITUTE OF MEDICAL SCIENCES AT BIBINAGAR",Cpwd For Health,HITES,TELANGANA Hospital Services Consultancy Corporation Ltd,2018-12-01,2024-07-01,,1110.55,,,,,,,,without_doc,401
2023-04-01,N24001039,26,JINTUR TO PARBHANI,(State Pwds),MoRTH,MAHARASHTRA,2017-01-01,,2023-06-01,356.66,356.66,209.48,,,,,0/4,without_original_doc,422
2023-04-01,N04000100,27,"CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING, CONTROL TOWER CUM TECHNICAL BLOCK, APRON, LINK TAX",Airport Authority Of India Limited,AAI,MANIPUR,2021-11-01,2024-07-01,2024-12-01,499,499,81.67,,,2024-12-01,Acquisition of AAI Land for,,delayed,303
2023-04-01,N06000229,27,GOPALJI-KANIHA OCP,Central Coal Fields Limited,,,2020-08-01,2028-03-01,2028-03-01,8416.19,8416.19,1374.24,,,,,,on_schedule,256
