report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2012-10-01,N06000048,33,KAKATIYA LONGWALL,Coal,SCCL,Andhra Pradesh,2008-12-01,2012-12-01,2015-03-01,453.63,453.63,81.94,,,,27(O),8/44,consolidated,52
2012-10-01,N06000035,34,"KANIHA OCP, MCL, (10.0 Mty)",Coal,MCL,Orissa,2007-12-01,2013-03-01,2013-03-01,457.77,457.77,111.49,,,,0(O),6/11,consolidated,52
2012-10-01,N06000088,35,KARMA OCP,Coal,CCL,Jharkhandd,2009-06-01,2014-03-01,2014-03-01,162.46,162.46,30.89,,,,0(O),0/0,consolidated,52
2012-10-01,N06000076,36,KARTALI (EAST) OCP(2.50 MTY),Coal,SECL,Chhatisgarh,2008-07-01,2014-03-01,2016-03-01,178.44,178.44,,,,,24(O),1/6,consolidated,52
2012-10-01,N06000091,37,"KHADIA EXPANSION OPENCAST PROJECT 4 TO 10 MTPA,6MT",Coal,NCL,Uttar Pradesh,2011-06-01,2018-03-01,2018-03-01,1131.28,1131.28,1.51,,1131.28,2018-03-01,0(O),0/0,consolidated,53
2012-10-01,N06000007,38,KRISHNASHILA (NCL) (4MTY),Coal,NCL,Uttar Pradesh,2011-06-01,2013-03-01,2013-03-01,789.88,741.62,334.67,,741.62,,0(O),2/2,consolidated,53
2012-10-01,060100092,39,KULDA OCP (MAHANADI COALFIELDS LTD),Coal,MCL,Orissa,2005-01-01,2010-03-01,2014-03-01,302.96,302.96,105.97,,,,48(O),9/11,consolidated,53
2012-10-01,N06000008,40,KUSMUNDA EXPN.OCP(SECL)(10- 15MTY),Coal,SECL,Chhatisgarh,2008-06-01,2013-03-01,2013-03-01,1188.31,1188.31,674.36,,,,0(O),0/8,consolidated,53
2012-10-01,N06000089,41,Kistaram OCP,Coal,SCCL,Andhra Pradesh,2010-11-01,2015-03-01,2015-03-01,242.29,242.29,,,,,0(O),0/28,consolidated,53
2012-10-01,N06000015,42,MAGADH OC (CCL),Coal,CCL,Jharkhandd,2008-08-01,2012-07-01,2016-03-01,469.78,706.4,19.23,,,,44(O),1/2,consolidated,53
2012-10-01,N06000081,43,MANIKPUR OC EXPANSION (3.5 MTY),Coal,SECL,Chhatisgarh,2009-12-01,2014-03-01,2014-03-01,321.42,321.5,204.7,,,,0(O),1/5,consolidated,53
2012-10-01,N06000080,44,MANUGURU OC-II EXTENSION PHASE-II,Coal,SCCL,Andhra Pradesh,2010-03-01,2012-03-01,2014-03-01,181.19,181.19,39.31,,,,24(O),10/34,consolidated,53
2012-10-01,N06000098,45,Moonidih XV Seam UG,Coal,BCCL,Jharkhandd,2011-08-01,2015-04-01,2015-04-01,1230.27,1230.27,,,,,0(O),0/0,consolidated,53
2012-10-01,N06000096,46,Muraidih UG,Coal,BCCL,Jharkhandd,2011-02-01,2014-04-01,2014-04-01,339.88,339.88,,,,,0(O),0/0,consolidated,53
2012-10-01,N06000095,47,NEYVELI NEW THERMAL POWER PROJECT(2x500 MW),Coal,NLC,Tamil Nadu,2011-06-01,2015-12-01,2017-08-01,5907.11,5907.11,23.99,,,,20(O),0/33,consolidated,53
2012-10-01,N06000033,48,"NIGAHI OC EXPANSION PROJECT 10 MTY TO 15 MTY, SINGRAULI",Coal,NCL,Madhya pradesh,2007-10-01,2012-03-01,2015-03-01,259.4,259.4,1.73,,,,36(O),0/1,consolidated,53
2012-10-01,N06000084,49,North Urimari OCP,Coal,CCL,Jharkhandd,2007-12-01,2012-03-01,2014-03-01,179.87,179.87,60.74,,,,24(O),0/2,consolidated,53
2012-10-01,N06000045,50,PELMA OCP(10.00MTY),Coal,SECL,Chhatisgarh,2008-07-01,2015-03-01,2015-03-01,448.32,448.32,,,,,0(O),1/1,consolidated,53
2012-10-01,N06000066,51,PENGANGA OC,Coal,WCL,Maharashtra,2008-10-01,2014-03-01,2016-03-01,339.77,339.77,0.88,,,,24(O),0/1,consolidated,53
2012-10-01,N06000085,52,Purnadih OCP,Coal,CCL,Jharkhandd,2008-07-01,2013-03-01,2013-03-01,210.98,210.98,87.89,,,,0(O),0/2,consolidated,53
2012-10-01,N06000056,53,RAJMAHAL OC EXP.,Coal,ECL,Jharkhandd,2009-09-01,2014-03-01,2014-03-01,153.82,153.82,24.39,,,,0(O),0/1,consolidated,53
2012-10-01,N06000078,54,RAMAGUNDAM OC-II EXTENSION,Coal,SCCL,Andhra Pradesh,2009-12-01,2012-03-01,2014-03-01,418.97,418.97,114.59,,,,24(O),24/27,consolidated,53
2012-10-01,N06000093,55,RCE OF INDARAM OCP(1.20 MTPA),Coal,SCCL,Andhra Pradesh,2011-07-01,2015-03-01,2015-03-01,162.76,162.76,2.48,,,,0(O),4/29,consolidated,53
2012-10-01,N06000079,56,RKP OCP PHASE-I,Coal,SCCL,Andhra Pradesh,2010-03-01,2015-03-01,2015-03-01,209.78,209.78,27.95,,,,0(O),4/31,consolidated,53
2012-10-01,N06000087,57,Rajrappa RCE OCP,Coal,CCL,Jharkhandd,2009-12-01,2016-03-01,2016-03-01,510.85,510.85,269,,,,0(O),1/2,consolidated,53
2012-10-01,N06000017,58,SHANTIKHANI LONGWALL PROJ- SCCL,Coal,SCCL,Andhra Pradesh,2006-10-01,2012-03-01,,249.03,249.03,48.63,,,,,11/42,consolidated,53
2012-10-01,N06000043,59,TALABIRA OCP,Coal,MCL,Orissa,2008-03-01,2016-03-01,2016-03-01,447.72,447.72,44.49,,,,0(O),1/12,consolidated,54
2012-10-01,060100087,60,TPS-II EXPANSION (1470MW TO 1970MW) (NLC),Coal,NLC,Tamil Nadu,2004-10-01,2009-06-01,2013-03-01,2030.78,3027.59,2497.44,,3027.59,,45(O),19/24,consolidated,54
2012-10-01,N06000047,61,TUTICORIN THERMAL POWER PROJECT- 2X500 MW,Coal,NLC,Tamil Nadu,2008-05-01,2012-03-01,2014-03-01,4904.54,4909.54,3537.3,,,,24(O),0/39,consolidated,54
2012-10-01,N06000086,62,Tapin OCP,Coal,CCL,Jharkhandd,2008-08-01,2012-03-01,2014-03-01,264.68,264.68,106.67,,,,24(O),0/2,consolidated,54
2012-10-01,N08000005,63,BATHINDA - AMMONIA PLANT FEEDSTOCK CHANGEOVER PROJ,Fertilisers,NFL,Punjab,2010-01-01,2013-01-01,2013-01-01,1294.19,1294.19,769,,,,0(O),0/5,consolidated,54
2012-10-01,N08000008,64,CAPACITY ENHANCEMENT OF AMMONIA AND UREA PLANT VIJ,Fertilisers,NFL,Madhya pradesh,2008-09-01,2011-07-01,2012-07-01,438,438,239.93,,,,,0/0,consolidated,54
2012-10-01,N08000007,65,CAPACITY ENHANCEMENT OF VIJAIPUR-I PLANTS,Fertilisers,NFL,Madhya pradesh,2008-09-01,2011-07-01,2012-04-01,325,325,185.1,,,,,0/0,consolidated,54
2012-10-01,N08000002,66,DUMMY PROJECT FOR FERTILISERS,Fertilisers,RCF,Multi State,2007-04-01,2009-11-01,2011-10-01,325,325,,,,,,0/0,consolidated,54
2012-10-01,N08000006,67,NANGAL - AMMONIA PLANT FEEDSTOCK PROJECT,Fertilisers,NFL,Punjab,2010-01-01,2013-01-01,2012-12-01,1478.63,1478.63,890,,,2012-12-01,-1(O),8/8,consolidated,54
2012-10-01,N08000004,68,PANIPAT - AMMONIA PLANT FEEDSTOCK CHANGEOVER PROJE,Fertilisers,NFL,Haryana,2010-01-01,2013-01-01,2013-01-01,1292.84,1292.84,791,,,,0(O),0/5,consolidated,54
2012-10-01,N12000072,69,"1.2 MTPA PELLET PLANT PROJECT ,DONIMALAI (NMDC)",Steel,NMDC,Karnataka,2011-04-01,,2013-04-01,572,572,196.51,,,,,13/19,consolidated,54
2012-10-01,N12000069,70,330 TPH BOILER-6 AND AUXILIARY SYSTEM,Steel,RINL,Andhra Pradesh,2007-07-01,2010-08-01,2012-12-01,260,350,249.29,,,,28(O),0/1,consolidated,54
2012-10-01,N12000068,71,67.5 MW TG-5 AUX. S'TEM EMERGENCY POWER REQUIREM,Steel,RINL,Andhra Pradesh,2007-07-01,2011-02-01,2013-01-01,230,343.58,253.16,,,,23(O),2/3,consolidated,54
2012-10-01,N12000073,72,7.0 MTPA KUMARASWAMY IRON ORE MINE PROJECT (NMDC),Steel,NMDC,Karnataka,2011-02-01,,2013-11-01,898.55,898.55,124.66,,,,,11/21,consolidated,54
2012-10-01,N12000053,73,Augmentation of Iron Ore Storage in RMHP,Steel,RINL,Multi State,2008-05-01,2012-05-01,2013-06-01,480,450,220.9,,,,13(O),1/2,consolidated,54
2012-10-01,N12000018,74,Bailadila Iron Ore Project Deposit- 11B (NMDC),Steel,NMDC,Chhatisgarh,2007-01-01,2011-12-01,2013-01-01,295.89,607.17,341.42,,607.17,2012-03-01,13(O),16/21,consolidated,55
2012-10-01,N12000038,75,COKE OVEN BATTERY NO. 4 PHASE- II,Steel,RINL,Andhra Pradesh,2007-08-01,2012-10-01,2012-12-01,108,216.68,116.79,,,,2(O),3/4,consolidated,55
2012-10-01,N12000078,76,"Cold repair of Coke Oven Battery-9 at BSP, Bhilai, chattisga",Steel,SAIL,Delhi,2012-07-01,2014-08-01,2014-08-01,332.65,332.65,,,,,0(O),0/0,consolidated,55
2012-10-01,N12000075,77,ENHANCEMENT OF PRODUCTION CAPACITY AT BOLANI IRON,Steel,SAIL,Orissa,2011-11-01,2013-11-01,2013-11-01,254.55,254.55,11.73,,,,0(O),1/1,consolidated,55
2012-10-01,N12000057,78,EXPANSION OF BHILAI STEEL PLANT,Steel,SAIL,Chhatisgarh,2008-09-01,2013-03-01,2013-09-01,17265,17265,6832.86,,,,6(O),20/27,consolidated,55
2012-10-01,N12000055,79,EXPANSION OF BOKARO STEEL PLANT,Steel,SAIL,Jharkhandd,2008-01-01,2011-12-01,2012-12-01,6325,6325,3082.76,,,,12(O),11/16,consolidated,55
2012-10-01,N12000074,80,EXPANSION OF DURGAPUR STEEL PLANT,Steel,SAIL,West Bengal,2009-06-01,2012-12-01,2013-03-01,2875,2875,1186.14,,,,3(O),9/12,consolidated,55
2012-10-01,N12000051,81,EXPANSION OF IISCO STEEL PLANT,Steel,SAIL,West Bengal,2008-02-01,2011-12-01,2012-12-01,14443,16408,13891.89,,16408,,12(O),17/19,consolidated,55
2012-10-01,120100067,82,EXPANSION OF RINL/VSP FROM 3 MTPY-6.3 MTPY OF LIQUID STEEL,Steel,RINL,Andhra Pradesh,2005-10-01,2009-10-01,2013-03-01,8692,12291,9838.39,,,,41(O),62/64,consolidated,55
2012-10-01,N12000056,83,Expansion of Rourkela Steel Plant,Steel,SAIL,Orissa,2008-09-01,2013-11-01,2013-03-01,11812,11812,8028.81,,11812,,-8(O),8/14,consolidated,55
2012-10-01,N12000076,84,INSTALLATION OF 1x45 MVA Submerged Arc Furnace AT,Steel,SAIL,Maharashtra,2011-12-01,,2013-12-01,187.33,187.33,,,,,,0/1,consolidated,55
2012-10-01,N12000079,85,"Rebuilding of Coke Oven Battery-3 at RSP, Rourkela, Oddisha",Steel,SAIL,Delhi,2012-01-01,2014-12-01,2014-12-01,254.9,254.9,0.26,,,,0(O),0/0,consolidated,55
2012-10-01,N16000106,86,ASSAM GAS CRACKER PROJECT,Petrochemicals,BCPL,Assam,2006-04-01,2012-04-01,2013-12-01,5460.61,8920,5669.55,,8920,2013-12-01,20(O),13/29,consolidated,55
2012-10-01,N16000119,87,102 MW WIND POWER PROJECT,Petroleum,ONGC,Rajasthan,2010-07-01,2012-06-01,2013-10-01,1106,820,,,,,16(O),0/0,consolidated,55
2012-10-01,N16000086,88,ADDITIONAL DEV. OF D-1 FIELD,Petroleum,ONGC,Multi State,2010-01-01,2012-06-01,2013-06-01,2163.64,2163.64,1147.97,,,,12(O),0/0,consolidated,55
2012-10-01,N16000065,89,ADDITIONAL GAS PROCESSING FACILITY AT HAZIRA,Petroleum,ONGC,Gujarat,2008-02-01,2011-04-01,2012-11-01,370.11,370.11,254.36,,,,19(O),0/0,consolidated,55
2012-10-01,N16000064,90,ADDITIONAL GAS PROCESSING UNITS AT URAN,Petroleum,ONGC,Maharashtra,2008-10-01,2011-12-01,2013-01-01,1797.35,977,542.37,,,,13(O),0/0,consolidated,55
2012-10-01,N16000061,91,ASSAM RENEWAL PROJECT FOR GROUP A,Petroleum,ONGC,Assam,2009-03-01,2013-03-01,2014-03-01,2465.15,2378.86,1001.96,,,,12(O),0/0,consolidated,56
2012-10-01,N16000120,92,Ahmedabad Redevelopment,Petroleum,ONGC,Gujarat,2010-11-01,2014-12-01,2014-12-01,1916.1,1916.1,614.17,,,,0(O),0/0,consolidated,56
2012-10-01,N16000122,93,Ankleswar Redevelopment,Petroleum,ONGC,Gujarat,2010-11-01,2014-12-01,2014-12-01,2189.63,2189.63,4.84,,,,0(O),0/0,consolidated,56
2012-10-01,N16000094,94,BNPL SPURLINE (UTTRANCHAL AND PUNJAB),Petroleum,GAIL,Multi State,2009-12-01,2012-07-01,2013-06-01,540.92,460.7,257.66,,,2012-07-01,11(O),0/16,consolidated,56
2012-10-01,N16000108,95,BUTADIENE EXTRACTION UNIT (BDEU) AT PANIPAT,Petroleum,IOCL,Haryana,2009-11-01,2013-02-01,2013-02-01,341.5,341.5,140.89,,,,0(O),38/42,consolidated,56
2012-10-01,N16000139,96,Butene-1 at Panipat,Petroleum,IOCL,Haryana,2012-02-01,2014-03-01,2014-03-01,190,190,13.17,,,,0(O),0/0,consolidated,56
2012-10-01,N16000110,97,CDU/VDU-II,Petroleum,CPCL,Tamil Nadu,2010-03-01,,2012-09-01,333.99,333.99,210.76,,,,,36/36,consolidated,56
2012-10-01,N16000054,98,COMPRESSOR STATIONS (KAILARAS AND CHAINSA),Petroleum,GAIL,Multi State,2007-11-01,2011-04-01,2012-10-01,1167,798,742.54,,,2011-12-01,18(O),2/2,consolidated,56
2012-10-01,N16000084,99,CONSTRUCTION OF 12 OFFSHORE SUPPLY VESSELS(OSV),Petroleum,ONGC,Multi State,2007-06-01,2011-09-01,2013-08-01,736.65,736.65,344.37,,,,23(O),0/0,consolidated,56
2012-10-01,N16000030,100,CONSTRUCTION OF NEW PROCESS COMPLEX MHN,Petroleum,ONGC,Maharashtra,2007-01-01,2010-05-01,2012-11-01,2853.29,6326.4,5582.27,,6326.4,2012-05-01,30(O),0/0,consolidated,56
2012-10-01,N16000066,101,CONSTRUCTION OF NEW TERMINAL AT ENNORE CHENNAI,Petroleum,HPCL,Tamil Nadu,2008-01-01,2011-08-01,,224,394,368.23,,394,,,0/22,consolidated,56
2012-10-01,N16000128,102,CONVERSION OF RIG SAGAR SAMRAT TO MOBILE OFFSHORE,Petroleum,ONGC,Maharashtra,2011-03-01,2013-05-01,2013-05-01,861.79,756.65,75.23,,,,0(O),0/0,consolidated,56
2012-10-01,N16000123,103,Construction of 23 Immediate Supply Vessels (ISV),Petroleum,ONGC,Multi State,2010-11-01,2013-08-01,2014-01-01,331.2,269.1,,,,,5(O),0/0,consolidated,56
2012-10-01,N16000117,104,Construction of 6 ETPs,Petroleum,ONGC,Gujarat,2009-03-01,2012-09-01,2013-09-01,302.26,240.95,46.73,,,,12(O),0/0,consolidated,56
2012-10-01,N16000103,105,Construction of one Multipurpose Support Vessel,Petroleum,ONGC,Multi State,2010-01-01,2013-03-01,2013-11-01,723.64,723.64,,,,,8(O),0/0,consolidated,56
2012-10-01,N16000115,106,Construction of tanks and blending facility at Vad,Petroleum,IOCL,Gujarat,2009-02-01,2012-09-01,2012-09-01,267,267,215.27,,,,,0/0,consolidated,56
2012-10-01,N16000073,107,DABHOL-BANGALORE PIPELINE PROJECT PHASE-I,Petroleum,GAIL,Multi State,2009-06-01,2012-03-01,2012-12-01,4543.43,2300,1934.89,,4508.38,2012-08-01,9(O),0/17,consolidated,56
2012-10-01,N16000089,108,DE-BOTTLENECKING OF SMPL (Salaya-Mathura crude pip,Petroleum,IOCL,Maharashtra,2009-12-01,,,1584,1584,46.69,,,,,0/0,consolidated,56
2012-10-01,160100231,109,DEV OF G1 AND GS-15 (ONGCL),Petroleum,ONGC,Multi State,2003-04-01,2006-04-01,2013-06-01,429.82,2735.65,2184,,2735.65,2012-06-01,86(O),0/0,consolidated,56
2012-10-01,N16000033,110,DEVELOPMENT OF B-193 CLUSTER FIELDS,Petroleum,ONGC,Maharashtra,2007-06-01,2010-08-01,2013-12-01,3248.78,5633.44,3851.49,,5633.44,2012-03-01,40(O),0/0,consolidated,57
2012-10-01,N16000032,111,DEVELOPMENT OF B-22 CLUSTER FIELDS,Petroleum,ONGC,Maharashtra,2007-01-01,2010-09-01,2013-04-01,2323.4,2920.82,1858.42,,2920.82,2012-03-01,31(O),0/0,consolidated,57
2012-10-01,N16000046,112,DEVELOPMENT OF B-46 CLUSTER FIELD,Petroleum,ONGC,Maharashtra,2007-06-01,2010-07-01,2013-05-01,1436.21,1436.21,872.82,,1456.96,2012-05-01,34(O),0/0,consolidated,57
2012-10-01,N16000023,113,DEVELOPMENT OF C-SERIES FIELDS,Petroleum,ONGC,Maharashtra,2006-08-01,2008-12-01,2013-04-01,3195.16,3690.37,2520.91,,3690.37,2013-04-01,52(O),0/0,consolidated,57
2012-10-01,N16000069,114,DIESEL HYDROTREATOR PROJECT AT MUMBAI REFINERY,Petroleum,HPCL,Maharashtra,2009-03-01,2011-09-01,2012-09-01,3284,2174,1203.81,,2174,2012-09-01,,0/76,consolidated,57
2012-10-01,N16000068,115,DIESEL HYDROTREATOR PROJECT AT VISAKH REFINERY,Petroleum,HPCL,Andhra Pradesh,2009-03-01,2011-09-01,2012-11-01,3597,2730,1352.39,,2730,2012-03-01,14(O),0/0,consolidated,57
2012-10-01,N16000118,116,Development of BHE and BH-35 Area.,Petroleum,ONGC,Multi State,2010-08-01,2013-03-01,2013-04-01,372.11,372.11,83.49,,,,1(O),0/0,consolidated,57
2012-10-01,N16000133,117,Development of C-26 Cluster Fields,Petroleum,ONGC,Maharashtra,2012-03-01,2014-05-01,2014-05-01,2592.17,2592.17,,,,,0(O),0/0,consolidated,57
2012-10-01,N16000104,118,Development of Cluster-7 Fields,Petroleum,ONGC,Multi State,2010-03-01,2013-03-01,2014-04-01,3241.03,3241.03,481.95,,,,13(O),0/0,consolidated,57
2012-10-01,N16000116,119,Development of SB-14 field,Petroleum,ONGC,Multi State,2011-01-01,2012-11-01,2013-10-01,410.44,410.44,62.72,,,,11(O),0/0,consolidated,57
2012-10-01,N16000105,120,Development of WO-16 Cluster Fields,Petroleum,ONGC,Multi State,2010-06-01,2014-01-01,2014-01-01,2523,2523,336.22,,,,0(O),0/0,consolidated,57
2012-10-01,N16000136,121,Development of Western Periphery of MH South Field,Petroleum,ONGC,Multi State,2012-04-01,2014-12-01,2014-12-01,600.17,600.17,,,,,0(O),0/0,consolidated,57
2012-10-01,N16000109,122,EURO-IV DHDT,Petroleum,CPCL,Tamil Nadu,2008-09-01,,2012-11-01,2615.69,2615.69,1965.44,,,,,114/116,consolidated,57
2012-10-01,N16000107,123,Fluidized catalytic cracking unit(FCCU) revamp,Petroleum,IOCL,Uttar Pradesh,2010-07-01,2013-01-01,2013-06-01,1000,1000,281.04,,,,5(O),18/18,consolidated,57
2012-10-01,N16000081,124,HYDROCRACKER REVAMP AND SETTING UP A NEW CCR AT MU,Petroleum,BPCL,Maharashtra,2008-04-01,2013-04-01,2013-04-01,825,1827,611.55,,1827,2013-04-01,0(O),0/167,consolidated,57
2012-10-01,N16000132,125,Heera and South Heera Redevelopment Ph-II,Petroleum,ONGC,Maharashtra,2012-03-01,2015-05-01,2015-05-01,5608.4,5608.4,,,,,0(O),0/0,consolidated,57
2012-10-01,N16000090,126,INTEGRATED OFFSHORE CRUDE OIL HANDLING FACILITIES,Petroleum,IOCL,Orissa,2009-12-01,2012-06-01,2013-03-01,1492.33,1492.33,1164.61,,,2013-03-01,9(O),8/8,consolidated,57
2012-10-01,160100216,127,IOR GELEKI (ONGCL),Petroleum,ONGC,Assam,2001-09-01,2007-03-01,2017-03-01,390.09,1674.11,1556,,1674.11,2017-03-01,120(O),6/6,consolidated,57
2012-10-01,160100215,128,IOR LAKWA - LAKHMANI (ONGCL),Petroleum,ONGC,Assam,2001-09-01,2007-03-01,2014-03-01,345.1,663.69,634.47,,663.69,2014-03-01,84(O),3/3,consolidated,57
2012-10-01,N16000140,129,IOR of B-173A Field,Petroleum,ONGC,Multi State,2012-01-01,2014-03-01,2014-03-01,352.49,352.49,,,,,0(O),0/0,consolidated,57
