report_month,ocms_code,sl_no,project_name,sector,agency,state_raw,approval_month,original_doc_month,revised_doc_month,original_cost_cr,revised_cost_cr,cumulative_expenditure_cr,physical_progress_pct,latest_approved_cost_cr,approved_revised_doc_month,delay_months_reported,milestones,annexure,source_page
2019-10-01,N04000084,13,CONSTRUCTION OF NEW INTEGRATED TERMINAL BUILDING AND ASSOCIATED WORKS AT AGARTALA AIRPORT,CIVIL AVIATION,AAI,TRIPURA,2015-09-01,2019-06-01,2019-12-01,338.93,339,213.5,,,,6(O),0/0,consolidated,79
2019-10-01,N04000077,14,CCS INTERNATIONAL AIRPORT LUCKNOW,CIVIL AVIATION,AAI,UTTAR PRADESH,2018-06-01,2021-09-01,2021-09-01,1383,1383,210.62,,,,0(O),0/0,consolidated,79
2019-10-01,N04000085,15,CONSTRUCTION OF DOMESTIC PASSENGER TERMINAL BUILDING AT DEHRADUN AIRPORT DEHRADUN,CIVIL AVIATION,AAI,UTTARAKHAND,2018-07-01,2020-09-01,2020-09-01,353.27,353.27,114.29,,,,0(O),0/0,consolidated,80
2019-10-01,N04000080,16,CONSTRUCTION OF ATC TOWER AND TECHNICAL BLOCK AT NSCBI AIRPORT KOLKATA,CIVIL AVIATION,AAI,WEST BENGAL,2016-01-01,2020-03-01,2020-12-01,219.91,219.91,65.45,,,,9(O),0/0,consolidated,80
2019-10-01,N04000081,17,AIRSIDE CAPACITY ENHANCEMENT OF NSBI AIRPORT KOLKATA,CIVIL AVIATION,AAI,WEST BENGAL,2019-01-01,2021-11-01,2021-11-01,264.99,264.99,0.42,,,,0(O),0/0,consolidated,80
2019-10-01,060100093,18,GEVRA EXPANSION OCP (SECL) (35-70) MTY,COAL,SECL,CHHATISGARH,2010-06-01,2023-03-01,2023-03-01,11816.4,11816.4,2890.03,,,,0(O),14/19,consolidated,80
2019-10-01,N06000008,19,KUSMUNDA EXPN.OCP(SECL)(15-50)MTY,COAL,SECL,CHHATISGARH,2013-08-01,2023-03-01,2023-03-01,7612.33,7612.33,2112.83,,,,0(O),7/21,consolidated,80
2019-10-01,N06000045,20,PELMA OCP(15.00MTY),COAL,SECL,CHHATISGARH,2014-11-01,2023-03-01,2023-03-01,1624.59,1624.59,6.5,,,,0(O),1/12,consolidated,80
2019-10-01,N06000075,21,JAGANNATHPOR OCP(3.00MTY),COAL,SECL,CHHATISGARH,2008-09-01,2015-03-01,2020-03-01,152.43,459.49,193.31,,,,60(O),6/10,consolidated,80
2019-10-01,N06000076,22,KARTALI (EAST) OCP (2.50 MTY),COAL,SECL,CHHATISGARH,2008-07-01,2014-03-01,2020-03-01,178.44,178.44,2.92,,,,72(O),2/8,consolidated,80
2019-10-01,N06000081,23,MANIKPUR OC EXPANSION (3.5 MTY),COAL,SECL,CHHATISGARH,2009-12-01,2014-03-01,2021-03-01,321.5,321.5,197.28,,,,84(O),0/5,consolidated,80
2019-10-01,N06000099,24,BAROUD OC EXPANSION (RCE)- 3MTY,COAL,SECL,CHHATISGARH,2012-04-01,2016-03-01,2020-03-01,258.56,258.56,180.94,,,,48(O),4/7,consolidated,80
2019-10-01,N06000104,25,CHHAL OC SEAM -III (6.00 MTY),COAL,SECL,CHHATISGARH,2013-12-01,2022-03-01,2022-03-01,610.63,610.63,105.13,,,,0(O),2/10,consolidated,80
2019-10-01,N06000111,26,BIJARI OC RCE (1.50 MTY),COAL,SECL,CHHATISGARH,2014-05-01,2020-03-01,2020-03-01,164.49,164.49,82.91,,,,0(O),5/9,consolidated,80
2019-10-01,N06000123,27,AMERA OC RCE,COAL,SECL,CHHATISGARH,2015-02-01,2018-03-01,2020-03-01,335.97,335.97,51.25,,,,24(O),1/7,consolidated,80
2019-10-01,N06000135,28,AMGAON OPENCAST PROJECT RCE,COAL,SECL,CHHATISGARH,2015-07-01,2020-03-01,2020-03-01,316.1,316.1,79.96,,,,0(O),1/6,consolidated,80
2019-10-01,N06000136,29,DURGAPUR OPENCAST PROJECT,COAL,SECL,CHHATISGARH,2015-02-01,2023-03-01,2023-03-01,916.24,916.24,4.11,,,,0(O),1/11,consolidated,80
2019-10-01,N06000140,30,MADANNAGAR OPENCAST PROJECT,COAL,SECL,CHHATISGARH,2015-10-01,2024-03-01,2024-03-01,1875.32,1875.32,0,,,,0(O),1/5,consolidated,80
2019-10-01,N06000158,31,VIJAY WEST OPENCAST PROJECT,COAL,SECL,CHHATISGARH,2017-05-01,2026-03-01,2026-03-01,976.95,976.95,75.96,,,,0(O),0/1,consolidated,80
2019-10-01,N06000164,32,MAHAMAYA OPENCAST PROJECT,COAL,SECL,CHHATISGARH,2018-05-01,2026-03-01,2026-03-01,410.26,410.26,9.53,,,,0(O),0/1,consolidated,80
2019-10-01,N06000166,33,JHIRIA WEST OPENCAST PROJECT,COAL,SECL,CHHATISGARH,2018-11-01,2026-03-01,2026-03-01,389.97,389.97,0,,,,0(O),1/1,consolidated,80
2019-10-01,N06000015,34,MAGADH OC 20 MTY (CCL),COAL,CCL,JHARKHAND,2008-08-01,2012-07-01,2022-03-01,706.4,706.4,421.01,,,,116(O),6/6,consolidated,80
2019-10-01,N06000083,35,CHURI BENTI UG (0.81 MTY),COAL,CCL,JHARKHAND,2007-08-01,2011-03-01,2021-03-01,163.51,163.51,106.41,,,,120(O),5/6,consolidated,80
2019-10-01,N06000086,36,TAPIN OCP (2.5 MTY),COAL,CCL,JHARKHAND,2008-08-01,2012-03-01,2021-03-01,264.68,264.68,181.17,,2,,108(O),5/6,consolidated,80
2019-10-01,N06000087,37,RAJRAPPA RCE OCP ( 3.0 MTY),COAL,CCL,JHARKHAND,2009-12-01,2016-03-01,2021-03-01,510.85,510.85,363.14,,,,60(O),5/6,consolidated,81
2019-10-01,N06000088,38,KARMA OCP (1.0MTY),COAL,CCL,JHARKHAND,2009-06-01,2014-03-01,2021-03-01,162.46,162.46,90.83,,,,84(O),6/6,consolidated,81
2019-10-01,N06000096,39,MURAIDIH UG TURN-KEY PROJECT,COAL,BCCL,JHARKHAND,2011-02-01,2014-04-01,,339.88,339.88,12.08,,,,,4/7,consolidated,81
2019-10-01,N06000098,40,MOONIDIH XV SEAM UG,COAL,BCCL,JHARKHAND,2011-08-01,2015-04-01,2022-04-01,1230.27,1230.27,399.9,,,2022-04-01,84(O),2/6,consolidated,81
2019-10-01,N06000103,41,AMRAPALI OC(12MTY),COAL,CCL,JHARKHAND,2012-02-01,2020-03-01,2020-03-01,858.11,858.11,194.19,,,,0(O),6/7,consolidated,81
2019-10-01,N06000106,42,NORTH TISRA AND SOUTH TISRA EXPANSION OCP (6MTY),COAL,BCCL,JHARKHAND,2014-02-01,2021-03-01,2021-03-01,555.52,555.52,5.24,,,,0(O),0/2,consolidated,81
2019-10-01,N06000108,43,KAPURIA UG(PSLW),COAL,BCCL,JHARKHAND,2011-08-01,2017-04-01,,988.35,988.35,45.26,,,,,1/3,consolidated,81
2019-10-01,N06000126,44,MADHUBAND NLW WASHERY,COAL,BCCL,JHARKHAND,2010-08-01,2014-05-01,2020-03-01,289.45,289.45,258.61,,,2020-03-01,70(O),0/8,consolidated,81
2019-10-01,N06000127,45,PATHERDIH NLW WASHERY,COAL,BCCL,JHARKHAND,2012-10-01,2014-04-01,2019-11-01,269.82,269.82,180.83,,,,67(O),0/10,consolidated,81
2019-10-01,N06000143,46,HURA - C OC (3 MTY),COAL,ECL,JHARKHAND,2015-10-01,2022-03-01,2022-03-01,359.69,359.69,84.78,,,,0(O),4/22,consolidated,81
2019-10-01,N06000169,47,CHITRA EAST (RCE) OCP,COAL,ECL,JHARKHAND,2018-08-01,2024-03-01,2024-03-01,513.98,513.98,90.3,,,,0(O),0/16,consolidated,81
2019-10-01,N06000182,48,NORTH URIMARI EXPANSION OCP,COAL,CCL,JHARKHAND,2019-03-01,2023-03-01,2023-03-01,1553.06,1553.06,203.46,,,,0(O),0/1,consolidated,81
2019-10-01,N06000049,49,BATURA OCP (2.0 MTY),COAL,SECL,MADHYA PRADESH,2015-08-01,2023-03-01,2021-03-01,1186.64,203.82,122.88,,,,-24(O),3/10,consolidated,81
2019-10-01,N06000122,50,AMRITDHARA OC PROJECT,COAL,SECL,MADHYA PRADESH,2015-02-01,2023-03-01,2023-03-01,481.6,481.6,0,,,,0(O),2/9,consolidated,81
2019-10-01,N06000124,51,RAJNAGAR OCP RPR (1.70 MTY),COAL,SECL,MADHYA PRADESH,2014-12-01,2021-03-01,2021-03-01,357.8,357.8,104.56,,,,0(O),3/10,consolidated,81
2019-10-01,N06000125,52,KANCHAN OC EXPANSION,COAL,SECL,MADHYA PRADESH,2014-12-01,2021-03-01,2021-03-01,371.04,371.04,48.13,,,,0(O),3/8,consolidated,81
2019-10-01,N06000134,53,BATURA HIGHWALL PROJECT,COAL,SECL,MADHYA PRADESH,2015-07-01,2022-03-01,2022-03-01,231.92,231.92,0,,,,0(O),1/8,consolidated,81
2019-10-01,N06000139,54,MALACHUA OPENCAST PROJECT,COAL,SECL,MADHYA PRADESH,2015-10-01,2023-03-01,2023-03-01,488.33,488.33,27.32,,,,0(O),0/4,consolidated,81
2019-10-01,N06000148,55,AMADAND OPENCAST EXPANSION PROJECT,COAL,SECL,MADHYA PRADESH,2016-03-01,2021-03-01,2021-03-01,869.44,869.44,116.75,,,,0(O),2/5,consolidated,81
2019-10-01,N06000153,56,COAL PROJECT NAME JAMUNIA UG (0.84 MTY),COAL,WCL,MADHYA PRADESH,2016-07-01,2022-03-01,2022-03-01,409.87,409.87,19.05,,,,0(O),0/0,consolidated,81
2019-10-01,N06000159,57,JAYANT EXPANSION OCP 10 TO 20 MTPA,COAL,NCL,"MADHYA PRADESH, Central Sector Projects",2017-05-01,2021-03-01,2021-03-01,1783.09,1783.09,267.8,,,,0(O),2/9,consolidated,81
2019-10-01,N06000162,58,DUDHICHUA EXPANSION OCP (10 TO 20 MTPA),COAL,NCL,MADHYA PRADESH,2017-11-01,2022-03-01,2022-03-01,1255.17,1255.17,95.24,,,,0(O),1/9,consolidated,81
2019-10-01,N06000176,59,SEMARIA OPENCAST PROJECT,COAL,NCL,MADHYA PRADESH,2019-05-01,2026-03-01,2026-03-01,396.58,396.58,0,,,,0(O),1/5,consolidated,81
2019-10-01,N06000178,60,VISHNUPURI UG TO OC MINE,COAL,WCL,MADHYA PRADESH,2018-07-01,2025-03-01,2025-03-01,195.57,195.57,2.94,,,,0(O),0/7,consolidated,81
2019-10-01,N06000183,61,GANDHIGRAM UG MINE,COAL,WCL,MADHYA PRADESH,2019-08-01,2026-03-01,2026-03-01,414.16,414.16,0.01,,,,0(O),0/7,consolidated,81
2019-10-01,N06000184,62,BLOCK-B EXPANSION OPENCAST PROJECT,COAL,NCL,MADHYA PRADESH,2019-07-01,2023-03-01,2023-03-01,998.71,998.71,0,,,,0(O),0/7,consolidated,82
2019-10-01,N06000066,63,PENGANGA OCP(REVISED),COAL,WCL,MAHARASHTRA,2014-09-01,2020-03-01,2020-03-01,441.82,441.82,214.41,,,,0(O),8/11,consolidated,82
2019-10-01,N06000118,64,DINESH OCP,COAL,WCL,MAHARASHTRA,2014-11-01,2020-03-01,2020-03-01,611.16,611.16,412.35,,,,0(O),3/8,consolidated,82
2019-10-01,N06000121,65,BHANEGAON OC,COAL,WCL,MAHARASHTRA,2015-02-01,2023-03-01,2023-03-01,187.94,409.68,126.68,,,,0(O),7/11,consolidated,82
2019-10-01,N06000128,66,NEW MAJRI UG TO OC,COAL,WCL,MAHARASHTRA,2015-05-01,2019-03-01,,295.56,295.56,120.81,,,,,10/13,consolidated,82
2019-10-01,N06000130,67,SINGHORI OC MINE,COAL,WCL,MAHARASHTRA,2015-06-01,2020-03-01,2020-03-01,205.49,205.49,117.56,,,,0(O),6/10,consolidated,82
2019-10-01,N06000131,68,AMALGAMATED PAUNI-II III OC MINE,COAL,WCL,MAHARASHTRA,2015-06-01,2021-03-01,2021-03-01,483.69,483.69,215,,,,0(O),3/6,consolidated,82
2019-10-01,N06000132,69,AMALGAMATED YEKONA-I YEKONA-II,COAL,WCL,MAHARASHTRA,2015-08-01,2025-03-01,2025-03-01,727.28,727.28,260.88,,,,0(O),6/13,consolidated,82
2019-10-01,N06000133,70,ADASA UG TO OC,COAL,WCL,MAHARASHTRA,2015-08-01,2023-03-01,2024-03-01,288.9,333.43,22.54,,,,12(O),3/10,consolidated,82
2019-10-01,N06000141,71,KAMPTEE DEEP OC MINE,COAL,WCL,MAHARASHTRA,2015-11-01,2021-03-01,2024-03-01,277.65,313.34,116.08,,,,36(O),3/6,consolidated,82
2019-10-01,N06000142,72,MUNGOLI NIORGUDA EXTENSION (DEEP) OC MINE,COAL,WCL,MAHARASHTRA,2015-11-01,2020-03-01,2020-03-01,498.42,498.42,183.29,,,,0(O),2/6,consolidated,82
2019-10-01,N06000149,73,AMALGAMATED GONDEGAON GHATROHAN OC,COAL,WCL,MAHARASHTRA,2016-02-01,2019-03-01,,198.68,198.68,185.01,,,,,3/9,consolidated,82
2019-10-01,N06000150,74,BHATADI EXPANSION OC MINE,COAL,WCL,MAHARASHTRA,2016-02-01,2019-03-01,,304.52,304.52,153.54,,,,,4/8,consolidated,82
2019-10-01,N06000160,75,KOLAR PIMPRI EXTENSION OC,COAL,WCL,MAHARASHTRA,2017-03-01,2020-03-01,2020-03-01,362.73,362.73,320.25,,,,0(O),0/0,consolidated,82
2019-10-01,N06000177,76,SAONER I UG TO OC PHASE I,COAL,WCL,MAHARASHTRA,2016-11-01,2022-03-01,2022-03-01,162.1,162.1,50.64,,,,0(O),0/6,consolidated,82
2019-10-01,N06000179,77,UKNI DEEP OC,COAL,WCL,MAHARASHTRA,2018-11-01,2021-03-01,2021-03-01,318.14,318.14,143.9,,,,0(O),0/4,consolidated,82
2019-10-01,N06000180,78,BELLORA-NAIGAON DEEP OC,COAL,WCL,MAHARASHTRA,2018-11-01,2021-03-01,2021-03-01,252.71,252.71,45.09,,,,0(O),0/3,consolidated,82
2019-10-01,N06000181,79,GAURI DEEP OC,COAL,WCL,MAHARASHTRA,2016-10-01,2019-03-01,,164.96,164.96,93.86,,,,,1/3,consolidated,82
2019-10-01,N06000154,80,NILJAI EXPANSION (DEEP) OC (3.5 MTY),COAL,WCL,MULTI STATE,2016-08-01,2022-03-01,2022-03-01,319.76,319.76,237.07,,,,0(O),0/3,consolidated,82
2019-10-01,N06000155,81,DHANKASA UG (1.00 MTY),COAL,WCL,MULTI STATE,2016-09-01,2022-03-01,2022-03-01,458.07,458.07,20.86,,,,0(O),1/12,consolidated,82
2019-10-01,N06000157,82,DURGAPUR EXTENSION (DEEP) OC (3.0 MTY),COAL,WCL,MULTI STATE,2017-02-01,2021-03-01,2021-03-01,328,328,160.42,,,,0(O),2/6,consolidated,82
2019-10-01,060100092,83,KULDA OCP (MAHANADI COALFIELDS LTD),COAL,MCL,ODISHA,2005-01-01,2010-03-01,2020-03-01,302.96,302.96,272.59,,,,120(O),10/10,consolidated,82
2019-10-01,N06000034,84,BHUBANESWARI OCP MCL (20.0 MTY),COAL,MCL,ODISHA,2007-12-01,2017-03-01,2021-03-01,490.1,490.1,504.22,,,,48(O),11/12,consolidated,82
2019-10-01,N06000035,85,KANIHA OCP MCL (10.0 MTY),COAL,MCL,ODISHA,2007-12-01,2013-03-01,2022-03-01,457.77,457.77,539.87,,,,108(O),8/9,consolidated,82
2019-10-01,N06000044,86,BALRAM OCP EXTENSION MCL 8.00 MTY,COAL,MCL,ODISHA,2007-12-01,2010-03-01,2022-03-01,172.08,172.08,347.93,,,,144(O),3/4,consolidated,82
2019-10-01,N06000067,87,ANANTA OC EXPANSION PH-III (15.0 MTY),COAL,MCL,ODISHA,2008-08-01,2012-03-01,2021-03-01,207.28,207.28,294.48,,,,108(O),5/7,consolidated,83
2019-10-01,N06000068,88,HINGULA OC-II EXP. PH-III (15 MTY),COAL,MCL,ODISHA,2008-11-01,2013-03-01,2021-03-01,479.53,479.53,389.52,,,,96(O),6/9,consolidated,83
2019-10-01,N06000112,89,BASUNDHARA (WEST) OC EXTN(7.00 MTY),COAL,MCL,ODISHA,2014-05-01,2019-03-01,2024-03-01,479.15,479.15,211.71,,,,60(O),2/9,consolidated,83
2019-10-01,N06000113,90,SIARMAL OCP (40.00MTY),COAL,MCL,ODISHA,2014-05-01,2026-03-01,2026-03-01,3756.36,3756.36,1205.32,,,,0(O),7/15,consolidated,83
2019-10-01,N06000114,91,JAGANNATH RE-ORGANISATION OC.(6.00 MTY),COAL,MCL,ODISHA,2014-05-01,2019-03-01,2020-03-01,337.66,337.66,188.28,,,,12(O),5/6,consolidated,83
2019-10-01,N06000115,92,KULDA EXPN OC. (5.00 MTY),COAL,MCL,ODISHA,2014-06-01,2018-03-01,2021-03-01,289.03,289.03,0,,,,36(O),5/6,consolidated,83
2019-10-01,N06000117,93,GARJANBAHAL OCP,COAL,MCL,ODISHA,2014-11-01,2021-03-01,2021-03-01,1375.38,1375.38,444.33,,,,0(O),6/9,consolidated,83
2019-10-01,N06000167,94,INTEGRATED LAKHANPUR-BELPAHAR-LILARI OCP,COAL,MCL,ODISHA,2018-05-01,2027-03-01,2027-03-01,2434.75,2434.75,103.79,,,,0(O),2/12,consolidated,83
2019-10-01,N06000171,95,REORGANISATION OF BHARATPUR OCP EXPANSION,COAL,MCL,ODISHA,2018-11-01,2029-03-01,2029-03-01,2838.87,2838.87,1130.31,,,,0(O),0/9,consolidated,83
2019-10-01,N06000144,96,HADLA LIGNITE MINE PROJECT(1.90 MTPA),COAL,NLC,"RAJASTHAN, Central Sector Projects",2015-03-01,2019-09-01,,522.45,522.45,9.88,,,,,0/0,consolidated,83
2019-10-01,N06000145,97,BITHNOK LIGNITE MINE PROJECT (2.25 MTPA),COAL,NLC,"RAJASTHAN, Central Sector Projects",2015-03-01,2019-12-01,2019-12-01,513.63,513.63,175.3,,,,0(O),0/0,consolidated,83
2019-10-01,N06000095,98,NEYVELI NEW THERMAL POWER PROJECT(2X500 MW),COAL,NLC,TAMIL NADU,2011-06-01,2015-12-01,2019-12-01,5907.11,7080.41,6812.75,,7080.41,,48(O),31/35,consolidated,83
2019-10-01,N06000138,99,EXPANSION OF MINE-I (LEASE AREA) AND MINE-I A (3.0 TO 7.0 MTPA),COAL,NLC,TAMIL NADU,2013-04-01,2015-06-01,,1458.17,709.06,461.04,,,,,5/7,consolidated,83
2019-10-01,N06000017,100,SHANTIKHANI LONGWALL PROJ-SCCL,COAL,SCCL,TELANGANA,2006-10-01,2012-03-01,2024-03-01,249.03,448.86,286.19,,,,144(O),35/42,consolidated,83
2019-10-01,N06000048,101,KAKATIYA LONGWALL,COAL,SCCL,TELANGANA,2008-12-01,2012-12-01,,453.63,453.63,121.91,,,,,11/44,consolidated,83
2019-10-01,N06000078,102,RAMAGUNDAM OC-II EXTENSION,COAL,SCCL,TELANGANA,2009-12-01,2012-03-01,2023-03-01,418.97,489.62,343.1,,,,132(O),0/2,consolidated,83
2019-10-01,N06000079,103,RKP OCP PHASE-I,COAL,SCCL,TELANGANA,2010-03-01,2015-03-01,2020-03-01,209.78,209.78,154.58,,,,60(O),30/31,consolidated,83
2019-10-01,N06000080,104,MANUGURU OC-II EXTENSION PHASE-II,COAL,SCCL,TELANGANA,2010-03-01,2012-03-01,,181.19,181.19,170.6,,,,,6/6,consolidated,83
2019-10-01,N06000089,105,KISTARAM OCP,COAL,SCCL,TELANGANA,2010-11-01,2015-03-01,2021-03-01,242.29,164.04,119.8,,,,72(O),3/5,consolidated,83
2019-10-01,N06000093,106,RCE OF INDARAM OCP(1.20 MTPA),COAL,SCCL,TELANGANA,2011-07-01,2015-03-01,2021-03-01,162.76,349.28,6.32,,,,72(O),5/29,consolidated,83
2019-10-01,N06000094,107,JALAGAM VENGALA RAO OCP-II,COAL,SCCL,TELANGANA,2011-07-01,2015-03-01,2021-03-01,447.06,473.22,18.35,,,,72(O),8/13,consolidated,83
2019-10-01,N06000100,108,RG OC -III EXTENSION (PHASE -II) PROJECT,COAL,SCCL,TELANGANA,2012-06-01,2015-06-01,2020-03-01,365.01,365.01,159.41,,,,57(O),36/36,consolidated,83
2019-10-01,N06000101,109,KALYANIKHANI OPENCAST PROJECT,COAL,SCCL,TELANGANA,2012-07-01,2016-07-01,2020-03-01,417.33,384.32,103.95,,,,44(O),25/28,consolidated,83
2019-10-01,N06000102,110,RFR OF MANUGURU OC PROJECT,COAL,SCCL,TELANGANA,2012-11-01,2016-03-01,2020-03-01,430.45,415.37,185.59,,,,48(O),38/39,consolidated,83
2019-10-01,N06000129,111,KAKATIYAKHANI OPENCAST-2 PROJECT,COAL,SCCL,TELANGANA,2015-05-01,2019-03-01,2020-03-01,397.09,442.42,93.01,,,,12(O),15/18,consolidated,83
2019-10-01,N06000146,112,KOYAGUDEM OPENCAST PROJECT,COAL,SCCL,"TELANGANA, Central Sector Projects",2015-10-01,2018-03-01,2020-03-01,426.79,426.79,0.72,,,,24(O),0/9,consolidated,84
2019-10-01,N06000147,113,KALYANIKHANI 6 INCLINE PROJECT,COAL,SCCL,TELANGANA,2015-12-01,2020-03-01,2020-03-01,477.65,477.65,2.11,,,,0(O),5/17,consolidated,84
2019-10-01,N06000161,114,KAKATIYAKHANI OPENCAST III PROJECT PHASE-1,COAL,SCCL,TELANGANA,2017-03-01,2019-03-01,2022-03-01,413.84,413.84,55.94,,,,36(O),1/11,consolidated,84
2019-10-01,N06000173,115,SRP OC-II EXPANSION PROJECT,COAL,SCCL,TELANGANA,2016-11-01,2017-04-01,2020-03-01,272.73,272.73,162.62,,,,0,1/6,consolidated,84
2019-10-01,N06000174,116,RAMPURAM SHAFT BLOCK,COAL,SCCL,TELANGANA,2016-08-01,2023-03-01,,431.92,431.92,0,,,,,0/9,consolidated,84
2019-10-01,N06000175,117,SRAVANAPALLI OPENCAST PROJECT,COAL,SCCL,TELANGANA,2018-02-01,2023-03-01,,412.7,412.7,0.11,,,,,0/7,consolidated,84
2019-10-01,N06000152,118,NEYVELI UTTAR PRADESH POWER PROJECT LIMITED 1980 MW,COAL,NLC,UTTAR PRADESH,2016-07-01,2021-11-01,2021-11-01,17237,17237.8,7803.64,,,,0(O),0/0,consolidated,84
2019-10-01,N06000020,119,JHANJRA COMBINED PR(3.50 MTY),COAL,ECL,WEST BENGAL,2015-11-01,2022-03-01,2022-03-01,602.86,602.86,317.12,,,,0(O),9/13,consolidated,84
2019-10-01,N06000109,120,SONEPUR BAZARI (COMB) OCP (8.0 MTY),COAL,ECL,WEST BENGAL,2012-08-01,2018-03-01,2020-10-01,1055.05,1055.05,521.11,,,,31(O),11/16,consolidated,84
2019-10-01,N06000163,121,RANIGANJ MASTER PLAN,COAL,ECL,WEST BENGAL,2009-08-01,2019-08-01,2024-08-01,2661.73,5173.26,331.74,,,,60(O),0/19,consolidated,84
2019-10-01,N06000165,122,SIDULI MINE (OC AND UG),COAL,ECL,WEST BENGAL,2018-05-01,2026-03-01,2026-03-01,535.18,535.18,0,,,,0(O),1/22,consolidated,84
2019-10-01,N06000170,123,NAKRAKONDA KUMARDIH B OCP,COAL,ECL,WEST BENGAL,2018-08-01,2029-03-01,2029-03-01,502.68,502.68,0,,,,0(O),0/22,consolidated,84
2019-10-01,N06000172,124,TILABONI UG MINE,COAL,ECL,WEST BENGAL,2019-02-01,2027-03-01,2027-03-01,916.62,916.62,0,,,,0(O),0/27,consolidated,84
2019-10-01,N08000014,125,GAS TURBO GENERATOR AND HEAT RECOVERY STEAM GENERATOR PROJECT NFL PANIPAT,FERTILISERS,NFL,HARYANA,2018-01-01,2019-11-01,2019-11-01,215.92,215.92,123.05,,,,0(O),0/2,consolidated,84
2019-10-01,N08000009,126,NEW SEWAGE TREATMENT PLANT PACKAGE RCF TROMBAY,FERTILISERS,RCF,MAHARASHTRA,2014-10-01,2016-11-01,2019-09-01,197.79,209.44,185.62,,,,,6/13,consolidated,84
2019-10-01,N08000018,127,GAS TURBINE GENERATOR AND HEAT RECOVERY STEAM GENERATOR PROJECT AT RCF TROMBAY,FERTILISERS,RCF,MAHARASHTRA,2018-04-01,2020-04-01,2020-04-01,426.72,426.72,240.49,,,,0(O),1/14,consolidated,84
